978-4-163442-90-7	0000022033	2003/01/10	ストロベリー・ボーイ　／ストロベリー・ロード　ｐａｒｔ ２			石川　好	913.6	ｲ		文藝春秋	1990	309	20	2003
978-4-828831-94-7	0000022037	2003/02/19	長男の出家		福武文庫	三浦　清宏	913.6	ﾐｷ		福武書店	1991	234	15	2003
978-4-002400-69-3	0000022040	2003/06/09	初期俳諧集　／新日本古典文学大系　６９		新日本古典文学大系　６９	森川　昭．他	910.8	ﾓｱ	69	岩波書店	1991	666	22	2003
978-4-568321-46-3	0000022041	2003/10/17	絵画技術入門　／テンペラ絵具と油絵具による混合技法		新技法シリーズ	佐藤　一郎	700	ﾋﾞ	146	美術出版社	1990	143	27	2003
978-4-480041-49-4	0000022042	2003/06/21	なんてすてきな女たち		ちくまプリマーブックス　４９	松木　貞夫	289.1	ﾏｻ		筑摩書房	1991	216	19	2003
978-4-122018-05-1	0000022044	2003/05/23	太陽にかける橋　／戦時下日本に生きたアメリカ人妻の愛の記録		中公文庫	グエン・テラサキ／新田　満里子．訳	934	ﾃ		中央公論社	1991	391	15	2003
978-4-122017-95-5	0000022049	2003/02/19	ザ・スコット・フィッツジェラルド・ブック		中公文庫	村上　春樹	913.6	ﾑﾊ		中央公論社	1991	318	15	2003
978-4-480917-10-2	0000022050	2003/04/13	唐詩の世界			入谷　仙介	921	ｲｾ		筑摩書房	1990	218	21	2003
978-4-568320-23-7	0000022051	2003/10/17	油絵の制作　／花のタブロー		新技法シリーズ	上野　実／赤塚　徹	700	ﾋﾞ	23	美術出版社	1976	93	27	2003
	0000022052	2003/10/17	舞台衣装入門　／ショーの舞台を飾るコスチュームのプランから公演まで		新技法シリーズ	真野　誠二	700	ﾋﾞ		美術出版社	1977	111	27	2003
978-4-569216-89-8	0000022053	2003/03/04	閑話一滴			水上　勉	914.6	ﾐﾂ		ＰＨＰ研究所	1986	203	20	2003
978-4-106207-17-4	0000022056	2003/06/24	井原西鶴　／新潮古典文学アルバム　１７		新潮古典文学アルバム　１７	谷脇　理史／吉行　淳之介	910.8	ｼ	17	新潮社	1991	111	20	2003
978-4-120019-98-2	0000022059	2003/01/13	シュガータイム			小川　洋子	913.6	ｵ		中央公論社	1991	203	20	2003
978-4-101104-12-6	0000022065	2003/02/16	華麗なる一族　〈上〉		新潮文庫	山崎　豊子	913.6	ﾔﾄ	上	新潮社	1984	503	15	2003
978-4-101104-14-0	0000022066	2003/02/16	華麗なる一族　〈下〉		新潮文庫	山崎　豊子	913.6	ﾔﾄ	下	新潮社	1991	423	15	2003
978-4-480842-18-3	0000022080	2003/03/07	生きるかなしみ			山田　太一．編	914.6	ﾔﾀ		筑摩書房	1991	218	19	2003
978-4-163125-40-4	0000022081	2003/01/21	風吹峠			高橋　義夫	913.6	ﾀ		文藝春秋	1991	242	20	2003
