978-4-408009-07-0,49725,2018/01/16,古地図から読み解く城下町の不思議と謎,ｺﾁｽﾞ ｶﾗ ﾖﾐ ﾄｸ ｼﾞｮｳｶﾏﾁ ﾉ ﾌｼｷﾞ ﾄ ﾅｿﾞ,,,,,山本 博文／監修,ﾔﾏﾓﾄ ﾋﾛﾌﾐ,,291.0,ｺ,,実業之日本社,2017,157p,19cm,1500,17052312,城下町に隠された驚きの秘密とは？　江戸城・名古屋城・大坂城をはじめ、全国の主要な城下町２９カ所を古地図をもとに検証。現代図も掲載し、定点で比べることができる。,ジョウカマチ　コチズ　城下町　古地図,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-408537-14-6,49724,2018/01/16,崩れる脳を抱きしめて,ｸｽﾞﾚﾙ ﾉｳ ｵ ﾀﾞｷｼﾒﾃ,,,,,知念 実希人／著,ﾁﾈﾝ ﾐｷﾄ,,913.6,ﾁ,,実業之日本社,2017,290p,19cm,1200,17044843,神奈川の病院に実習に来た研修医の碓氷は、脳腫瘍を患う女性・ユカリと出会い、心を通わせる。実習を終えた碓氷に、ユカリの死の知らせが届く。彼女はなぜ死んだのか？　幻だったのか？　そして明かされる衝撃の真実！？,,図書費,ＴＲＣ,1200,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-408537-17-7,49726,2018/01/16,緑の庭で寝ころんで,ﾐﾄﾞﾘ ﾉ ﾆﾜ ﾃﾞ ﾈｺﾛﾝﾃﾞ,,,,,宮下 奈都／著,ﾐﾔｼﾀ ﾅﾂ,,914.6,ﾐ,,実業之日本社,2017,341p,19cm,1600,17057263,のびやかに成長する３人の子どもたちの姿を、作家として、母親として見つめ、あたたかく瑞々しい筆致で紡いだ『ｆｕ』連載「緑の庭の子どもたち」４年分を完全収録。ほか、読書日記、エッセイ、掌編小説、音楽劇原作等も収録。,,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-408551-48-7,48879,2017/10/12,疾風ロンド,ｼｯﾌﾟｳﾛﾝﾄﾞ,,,実業之日本社文庫 ひ１－２,ｼﾞﾂｷﾞｮｳﾉﾆﾎﾝｼｬﾌﾞﾝｺ ﾋ-1-2,東野 圭吾／著,ﾋｶﾞｼﾉ ｹｲｺﾞ,,913.6,ﾋ,,実業之日本社,2013,397p,16cm,648,13058287,「雪が解け、気温が上昇すると散乱する生物兵器を埋めた」と脅迫してきた犯人が事故死してしまった。回収を命じられた研究員は、息子とともにあるスキー場へ向う。だが予想外の出来事が、次々と彼等を襲い…。,,寄付,,648,文庫書架,,,,,False,,,,False,,,,False,False,True,,
978-4-413112-36-9,49748,2018/01/16,日本人の９割が知らない「ことばの選び方」大全 絵で見てわかる！,ﾆﾎﾝｼﾞﾝ ﾉ ｷｭｳﾜﾘ ｶﾞ ｼﾗﾅｲ ｺﾄﾊﾞ ﾉ ｴﾗﾋﾞｶﾀ ﾀｲｾﾞﾝ ｶﾄﾞ ﾄ ｽﾐ ﾉ ﾁｶﾞｲ ｵ ｲｴﾏｽｶ ﾑｼ ｼﾞｬﾅｲ ﾉ ﾆ ﾅｾﾞ ｶｴﾙ ﾜ ﾑｼﾍﾝ ｴ ﾃﾞ ﾐﾃ ﾜｶﾙ,,,,,日本語研究会／編,ﾆﾎﾝｺﾞｹﾝｷｭｳｶｲ,,810.4,ﾆ,,青春出版社,2017,381p,19cm,1000,17055250,「かど」と「すみ」の違いは？　「越える」と「超える」の使い分けは？　類語や関連語、間違いやすい慣用句や故事成語、漢字・熟語の意外な意味・由来・用法などを解説。できる大人の「ことばの選び方」に役立つ知識を満載。,ニホンゴ　日本語,図書費,ＴＲＣ,1000,図書室,,,「「かど」と「すみ」の違いを言えますか？」（青春文庫　２０１４年刊）と「虫じゃないのになぜ「蛙」は虫へん？」（青春文庫　２０１５年刊）の改題，新たなイラストと原稿を大幅に加え再編集,,False,,,,False,,,,False,False,False,,
978-4-415112-51-0,49493,2017/06/13,今がわかる時代がわかる世界地図 ２０１７年版,ｲﾏ ｶﾞ ﾜｶﾙ ｼﾞﾀﾞｲ ｶﾞ ﾜｶﾙ ｾｶｲ ﾁｽﾞ,,,ＳＥＩＢＩＤＯ　ＭＯＯＫ,ｾｲﾋﾞﾄﾞｳﾑｯｸ,成美堂出版編集部／編集,ｾｲﾋﾞﾄﾞｳｼｭｯﾊﾟﾝ ｾｲﾋﾞﾄﾞｳｼｭｯﾊﾟﾝﾍﾝｼｭｳﾌﾞ,,290.3,ｲ,17,成美堂出版,2017,271p,30cm,1600,16059884,「激変する東ユーラシア」「世界の企業売上高」「エネルギー消費量」といった８３のテーマを地図とグラフでビジュアル解説するほか、地域別の地図、各国の国旗とリーダーなどを収録。,セカイチズ　世界地図,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-415112-52-7,49494,2017/06/13,今がわかる時代がわかる日本地図 ２０１７年版,ｲﾏ ｶﾞ ﾜｶﾙ ｼﾞﾀﾞｲ ｶﾞ ﾜｶﾙ ﾆﾎﾝ ﾁｽﾞ,,,ＳＥＩＢＩＤＯ　ＭＯＯＫ,ｾｲﾋﾞﾄﾞｳﾑｯｸ,成美堂出版編集部／編集,ｾｲﾋﾞﾄﾞｳｼｭｯﾊﾟﾝ ｾｲﾋﾞﾄﾞｳｼｭｯﾊﾟﾝﾍﾝｼｭｳﾌﾞ,,291.0,ｲ,17,成美堂出版,2017,255p,30cm,1600,16059881,「１８歳からの選挙権」「介護問題」「食文化の地域性」「耕作放棄地」といった全６８テーマを地図とグラフでビジュアル解説するほか、都道府県別地図、全知事プロフィールなどを収録。,ニホン チズ　日本 地図,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-416517-33-8,49495,2017/06/13,墨彩で描く小さな花の図案帖 季節の花や実など図案２７３点を収録,ﾎﾞｸｻｲ ﾃﾞ ｴｶﾞｸ ﾁｲｻﾅ ﾊﾅ ﾉ ｽﾞｱﾝ ﾁｮｳ ｷｾﾂ ﾉ ﾊﾅ ﾔ ﾐ ﾅﾄﾞ ｽﾞｱﾝ ﾆﾋｬｸﾅﾅｼﾞｭｳｻﾝ ﾃﾝ ｵ ｼｭｳﾛｸ,,,,,中津 宜子／著,ﾅｶﾂ ﾉﾘｺ,,724.1,ﾅ,,誠文堂新光社,2017,175p,21cm,1600,17000938,庭や道ばたなどでいつも見ている花や身近な野菜、そして季節の便りにふさわしい風物を集めて、簡単で少なめの筆数で描ける形を、色彩画と鉛筆スケッチ画（下絵）にまとめて収録。基本的な描き方や色の作り方も解説します。,スイボクガ　カチョウガ　水墨画　花鳥画,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-416617-65-6,49634,2017/11/02,和のカラフル切り絵 四季のモチーフと伝統文様を配色で楽しむ,ﾜﾉｶﾗﾌﾙｷﾘｴ ｼｷﾉﾓﾁｰﾌﾄﾃﾞﾝﾄｳﾓﾝﾖｳｵﾊｲｼｮｸﾃﾞﾀﾉｼﾑ,,,,,ゆまあひｍａｋｉ／著,ﾕﾏｱﾋ ﾏｷ,,726.9,ﾕ,,誠文堂新光社,2017,143p,21cm,1600,17038069,「和」をテーマにした、カラフル切り絵の作品集。四季折々の風物に伝統の文様、いろは文字など、日本の自然と歴史に育まれたモチーフを図案化した作品９２点を収録し、作り方を詳しく解説する。コピーして使える型紙集付き。,ハリエキリエ　はり絵・きり絵,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-416617-96-0,49749,2018/01/16,アナログレコードの魅力を引き出す機材選びと再生術 ヴィンテージからニューモデルまで,ｱﾅﾛｸﾞ ﾚｺｰﾄﾞ ﾉ ﾐﾘｮｸ ｵ ﾋｷﾀﾞｽ ｷｻﾞｲ ｴﾗﾋﾞ ﾄ ｻｲｾｲ ｼﾞｭﾂ ｳﾞｨﾝﾃｰｼﾞ ｶﾗ ﾆｭｰﾓﾃﾞﾙ ﾏﾃﾞ,,,,,ＭＪ無線と実験編集部／編,ｾｲﾌﾞﾝﾄﾞｳｼﾝｺｳｼｬ ｴﾑｼﾞｪｰﾑｾﾝﾄｼﾞｯｹﾝﾍﾝｼｭｳﾌﾞ,,547.3,ｱ,,誠文堂新光社,2017,207p,26cm,2200,17042198,レコードプレーヤーのしくみと使い方を解説するほか、ヴィンテージ＆現行モデルプロダクトレビュー、プロの再生テクニック、アナログ再生機器のクリーニング／メンテナンス、アナログレコードレビューなどを収録。,サイセイソウチ　レコード　再生装置　レコード,図書費,ＴＲＣ,2200,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-418163-45-8,49497,2017/06/13,飛田和緒の郷土汁,ﾋﾀﾞ ｶｽﾞｵ ﾉ ｷｮｳﾄﾞ ｼﾞﾙ,,,,,飛田 和緒／著,ﾋﾀﾞ ｶｽﾞｵ,,596.2,ﾋ,,世界文化社,2016,143p,21cm,1400,16060701,北海道地方の三平汁、関東地方のすいとん、中部地方のなすびとそうめんのおつけ…。４７都道府県の郷土汁１０２レシピを紹介します。『ゼクシィキッチン（旧料理サプリ）』連載を加筆修正し、新レシピを追加。,シルモノ　汁物,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-418173-28-0,49752,2018/01/16,バターを使わない！パウンド型ひとつで５０のケーキ,ﾊﾞﾀｰ ｵ ﾂｶﾜﾅｲ ﾊﾟｳﾝﾄﾞ ｶﾞﾀ ﾋﾄﾂ ﾃﾞ ｺﾞｼﾞｭｳ ﾉ ｹｰｷ,,,,,吉川 文子／著,ﾖｼｶﾜ ﾌﾐｺ,,596.6,ﾖ,,世界文化社,2017,79p,26cm,1200,17040426,定番の１８ｃｍのパウンド型で作る、バターを使わないお菓子のレシピ集。パウンドケーキの様々なバリエーションをはじめ、デコレーションケーキや冷たいデザートなどのレシピを紹介します。,カシ　菓子,図書費,ＴＲＣ,1200,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-418173-30-3,49751,2018/01/16,日本茶のさわやかスイーツ 煎茶、ほうじ茶、抹茶、和紅茶でつくる,ﾆﾎﾝﾁｬ ﾉ ｻﾜﾔｶ ｽｲｰﾂ ｾﾝﾁｬ ﾎｳｼﾞﾁｬ ﾏｯﾁｬ ﾜｺｳﾁｬ ﾃﾞ ﾂｸﾙ,,,,,本間 節子／著,ﾎﾝﾏ ｾﾂｺ,,596.6,ﾎ,,世界文化社,2017,127p,26cm,1400,17041344,煎茶のマドレーヌ、ほうじ茶プリン、抹茶のガトーショコラ、和紅茶のアイスクリームパフェ…。日本茶を煮出したり、砕いてまるごと入れ込んだりしたお菓子のレシピを紹介します。,カシ　チャ　菓子　茶,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-418174-04-1,49496,2017/06/13,つまみ細工 手のひらの中の布しごと,ﾂﾏﾐ ｻﾞｲｸ ﾃﾉﾋﾗ ﾉ ﾅｶ ﾉ ﾇﾉｼｺﾞﾄ,,,,,桜居 せいこ／著,ｻｸﾗｲ ｾｲｺ,,594.6,ｻ,,世界文化社,2017,160p,21cm,1700,17015462,色鮮やかな小さな布を折りたたみ、重ねる。つまみ細工は、その繰り返しから生まれるミクロなアートです。花かんざし作家・デザイナーの著者が、基本のつまみのテクニックから、かんざしやアクセサリーの作り方までを紹介。,ツマミザイク　つまみ細工,図書費,ＴＲＣ,1700,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-418175-06-2,49750,2018/01/16,久米宏です。 ニュースステーションはザ・ベストテンだった,ｸﾒ ﾋﾛｼ ﾃﾞｽ ﾆｭｰｽ ｽﾃｰｼｮﾝ ﾜ ｻﾞ ﾍﾞｽﾄﾃﾝ ﾀﾞｯﾀ,,,,,久米 宏／著,ｸﾒ ﾋﾛｼ,,699.3,ｸ,,世界文化社（発売）,2017,337p,19cm,1600,17042932,「土曜ワイドラジオＴＯＫＹＯ」「ぴったしカン・カン」「料理天国」「ザ・ベストテン」そして「ニュースステーション」…。テレビを変えた男・久米宏が、メディア人生５０年の舞台裏を語り明かす。,クメ ヒロシ　久米宏　アナウンサー　アナウンサー,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-422430-21-8,49499,2017/06/13,海のミュージアム 地球最大の生態系を探る,ｳﾐ ﾉ ﾐｭｰｼﾞｱﾑ ﾁｷｭｳ ｻｲﾀﾞｲ ﾉ ｾｲﾀｲｹｲ ｵ ｻｸﾞﾙ,,,,,ルイス・ブラックウェル／著 千葉 啓恵／訳,ﾌﾞﾗｯｸｳｪﾙ ﾙｲｽ ﾁﾊﾞ ﾋﾛｴ ﾙｲｽﾌﾞﾗｯｸｳｪﾙ,,452,ﾌﾞ,,創元社,2017,238p,21×21cm,2800,17002302,地球と海の始まり、生命の誕生、豊かな生物多様性と種間の相互関係、人類の資源としての海…。海にまつわる科学エッセイに、世界の第一線で活躍する海洋写真家によるベストショット１０５点が彩りをそえるビジュアルブック。,カイヨウ　海洋,図書費,ＴＲＣ,2800,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-422440-08-8,49500,2017/06/13,大英自然史博物館の《至宝（トレジャーズ）》２５０,ﾀﾞｲｴｲ ｼｾﾞﾝｼ ﾊｸﾌﾞﾂｶﾝ ﾉ ﾄﾚｼﾞｬｰｽﾞ ﾆﾋｬｸｺﾞｼﾞｭｳ ﾀﾞｲｴｲ ｼｾﾞﾝｼ ﾊｸﾌﾞﾂｶﾝ ﾉ ｼﾎｳ ﾆﾋｬｸｺﾞｼﾞｭｳ,,,,,大英自然史博物館／編 国立科学博物館／日本語版監修 武井 摩利／訳,ﾀﾞｲｴｲｼｾﾞﾝｼﾊｸﾌﾞﾂｶﾝ ｺｸﾘﾂｶｶﾞｸﾊｸﾌﾞﾂｶﾝ ﾀｹｲ ﾏﾘ,,406.9,ﾀﾞ,,創元社,2017,267p,26cm,3600,17009865,恐竜から鳥への進化をつなぐ始祖鳥の化石、地球外生命の存在の可能性を示す火星隕石、最後のニホンオオカミ…。世界有数の自然史に関する博物館、大英自然史博物館が所有する選りすぐりの標本を紹介する。,ダイエイシゼンシハクブツカン　大英自然史博物館,図書費,ＴＲＣ,3600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-434225-12-3,49557,2017/06/20,「経済交渉」から読み解く日米戦後史の真実,ｹｲｻﾞｲｺｳｼｮｳ ｶﾗ ﾖﾐﾄｸ ﾆﾁﾍﾞｲ ｾﾝｺﾞｼ ﾉ ｼﾝｼﾞﾂ,,,,,榊原 英資／著,ｻｶｷﾊﾞﾗ ｴｲｽｹ,,332.1,ｻ,,星雲社（発売）,2016,300p,19cm,1600,16061531,ニクソン・ショック、プラザ合意、日米包括協議などの経済交渉史をひも解くと見えてくる日本と米国のせめぎ合い。超大国・米国の思惑と、日本の外交戦略から、戦後史の真実を発見する。,ニホン ケイザイカンケイ アメリカガッシュウコク レキシ　日本 経済関係 アメリカ合衆国 歴史,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-471103-64-4,49757,2018/01/16,ざんねんないきもの事典 おもしろい！進化のふしぎ 〔正〕,ｻﾞﾝﾈﾝ ﾅ ｲｷﾓﾉ ｼﾞﾃﾝ ｵﾓｼﾛｲ ｼﾝｶ ﾉ ﾌｼｷﾞ,,,,,今泉 忠明／監修 下間 文恵／絵 徳永 明子／絵 かわむら ふゆみ／絵,ｲﾏｲｽﾞﾐ ﾀﾀﾞｱｷ ｼﾓﾏ ｱﾔｴ ﾄｸﾅｶﾞ ｱｷｺ ｶﾜﾑﾗ ﾌﾕﾐ,,480,ｻﾞ,1,高橋書店,2016,175p,19cm,900,16026452,「クジャクの羽は長すぎてじゃま」「サイの角はただのいぼ」「イルカは眠るとおぼれる」…。進化の結果、なぜかちょっと残念な感じになってしまった生き物たちを、楽しいイラストとともに紹介する。,ドウブツ　アザラシ　アブラムシ　アライグマ　アリ　アリクイ　アリジゴク　イカ　イルカ　インコ　ウサギ　ウシ　ウナギ　オオカミ　オランウータン　カエル　カゲロウ　カツオ　カバ　カブトガニ　カマキリ　カメ　カメムシ　カメレオン　カモノハシ　カンガルー　キツツキ　クジヤク　クジラ　クモ　クラゲ　クワガタムシ　コアラ　コウモリ　ゴリラ　サイ　サソリ　ザリガニ　サル　シンカ　スカンク　スズムシ　スズメバチ　ゾウ　ダチヨウ　タツノオトシゴ　チーター　チンパンジー　テントウムシ　ドウブツ　ナマケモノ　ノミ　ハエ　バク　,図書費,ＴＲＣ,900,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-471103-68-2,49758,2018/01/16,ざんねんないきもの事典 おもしろい！進化のふしぎ 続,ｻﾞﾝﾈﾝ ﾅ ｲｷﾓﾉ ｼﾞﾃﾝ ｵﾓｼﾛｲ ｼﾝｶ ﾉ ﾌｼｷﾞ,,,,,今泉 忠明／監修 下間 文恵／絵 フクイ サチヨ／絵 ミューズワーク／絵 丸山 貴史／文,ｲﾏｲｽﾞﾐ ﾀﾀﾞｱｷ ｼﾓﾏ ｱﾔｴ ﾌｸｲ ｻﾁﾖ ﾐｭｰｽﾞﾜｰｸ ﾏﾙﾔﾏ ﾀｶｼ,,480,ｻﾞ,2,高橋書店,2017,159p,19cm,900,17028088,「ダンゴムシはおしりから水を飲む」「オカピの体はオイルでテカテカ」…。進化の結果、なぜかちょっと残念な感じになってしまった生き物たちを、楽しいイラストとともに紹介する。ジャケットそでに切り取り式のしおりつき。,ドウブツ　アホウドリ　アライグマ　アリ　アンコウ　イタチ　イモリ　イルカ　ウサギ　ウマ　エイ　オウムガイ　オオカミ　オシドリ　カ　カイ　カイギユウ　カエル　カタツムリ　カニ　カバ　カマキリ　カンガルー　キツネ　キヨウリユウ　キリン　クジラ　グツピー　クモ　クラゲ　クワガタムシ　コアジサシ　コアラ　コウモリ　ゴリラ　サメ　ザリガニ　サル　シジユウカラ　シンカ　ジンルイ　セイウチ　ゾウ　タコ　タヌキ　チンパンジー　ドウブツ　トナカイ　トラ　トンボ　ナマケモノ　ニワトリ　ネズミ　ハエ　ハト　ブタ　ペンギン　ミズ,図書費,ＴＲＣ,900,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-478044-86-5,48844,2017/06/30,武蔵高等学校中学校,ﾑｻｼｺｳﾄｳｶﾞｯｺｳﾁｭｳｶﾞｯｺｳ,,,中学受験注目校の素顔－学校研究シリーズ－ ００３,ﾁｭｳｶﾞｸｼﾞｭｹﾝﾁｭｳﾓｸｺｳﾉｽｶﾞｵｶﾞｯｺｳｹﾝｷｭｳｼﾘｰｽﾞ 3,おおた としまさ／著,ｵｵﾀ ﾄｼﾏｻ,,376.4,ｵ,,ダイヤモンド社（発売）,2013,178p,19cm,950,13051354,武蔵高等学校中学校を取り上げ、学校の生い立ちや伝統・理念、現在の学校の様子、実際の授業、６年間全体のカリキュラム、生徒たちが体験している日常の学校生活・部活・行事などを紹介する。卒業生インタビューも掲載。,ムサシコウトウガッコウ　ムサシチュウガッコウ　武蔵高等学校　武蔵中学校,図書費,白山商会,950,図書室,,,,,False,,,,False,,,,False,False,True,,
978-4-478045-17-6,48910,2017/12/22,地球の歩き方 Ｄ２０ ２０１４～１５ シンガポール,ﾁｷｭｳ ﾉ ｱﾙｷｶﾀ ｼﾝｶﾞﾎﾟｰﾙ,,,,,地球の歩き方編集室／編集,ﾀﾞｲﾔﾓﾝﾄﾞﾋﾞｯｸﾞｼｬ ﾁｷｭｳﾉｱﾙｷｶﾀﾍﾝｼｭｳｼﾂ,,290.9,ﾁ,,ダイヤモンド社（発売）,2014,396p,21cm,1500,14000002,シンガポールの見どころ、レストラン、ショッピング、ホテルなどの情報を満載したガイドブック。旅の準備と技術、シンガポール百科も掲載。折り込みマップ付き。データ：２０１３年１１月現在。,リョコウアンナイ（ガイコク）　シンガポール キコウアンナイキ　旅行案内（外国）　シンガポール 紀行・案内記,図書費,ＴＳＵＴＡＹＡ多治見インター店,1500,図書室,,,付：地図（１枚）,,False,,,,False,,,,False,False,True,,
978-4-478100-32-5,49502,2017/06/13,三流の維新一流の江戸 「官賊」薩長も知らなかった驚きの「江戸システム」,ｻﾝﾘｭｳ ﾉ ｲｼﾝ ｲﾁﾘｭｳ ﾉ ｴﾄﾞ ｶﾝｿﾞｸ ｻｯﾁｮｳ ﾓ ｼﾗﾅｶｯﾀ ｵﾄﾞﾛｷ ﾉ ｴﾄﾞ ｼｽﾃﾑ,,,,,原田 伊織／著,ﾊﾗﾀﾞ ｲｵﾘ,,210.5,ﾊ,,ダイヤモンド社,2016,281p,19cm,1500,16061067,江戸は封建的な停滞社会ではなかった。自然と共生した高度な文化国家だった！　江戸２５０年～明治維新の誰も教えてくれなかった真実を、「人口と経済」で読み解く書。引き継ぐべき江戸のＤＮＡを明らかにする。,ニホン レキシ エドジダイ　メイジイシン　日本 歴史 江戸時代　明治維新,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,1,False,False,False,,
978-4-478102-96-1,49755,2018/01/16,１３歳から知っておきたいＬＧＢＴ＋,ｼﾞｭｳｻﾝ ｻｲ ｶﾗ ｼｯﾃ ｵｷﾀｲ ｴﾙｼﾞｰﾋﾞｰﾃｨｰ ﾌﾟﾗｽ,,,,,アシュリー・マーデル／著 須川 綾子／訳,ﾏｰﾃﾞﾙ ｱｼｭﾘｰ ｽｶﾞﾜ ｱﾔｺ ｱｼｭﾘｰﾏｰﾃﾞﾙ,,367.9,ﾏ,,ダイヤモンド社,2017,214p,19cm,1500,17054871,性とジェンダーの多様性について学べるパーフェクト・ガイド。約４０人のＬＧＢＴ＋のインタビューを収録し、図やイラストも豊富に使ってＬＧＢＴ＋をわかりやすく説明する。用語解説付き。,セイテキマイノリティ　性的マイノリティ,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-479784-02-9,49756,2018/01/16,ユニクロ９割で超速おしゃれ,ﾕﾆｸﾛ ｷｭｳﾜﾘ ﾃﾞ ﾁｮｳｿｸ ｵｼｬﾚ,,,,,大山 旬／著,ｵｵﾔﾏ ｼｭﾝ,,589.2,ｵ,,大和書房,2017,205p,19cm,1400,17048656,買ってはいけない服って何？　全身１万円未満でおしゃれになれる？　ぶっちゃけ女性ウケする服って何？　ファッション初心者をおしゃれに変えるスタイリストが、ユニクロやＧＵなど身近なブランドを用いた着こなしを紹介する。,ファッション　ファッション,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-479795-89-6,49636,2017/11/02,人生を動かす仕事の楽しみ方 才能よりも大切な「気づく力」,ｼﾞﾝｾｲｵｳｺﾞｶｽｼｺﾞﾄﾉﾀﾉｼﾐｶﾀ ｻｲﾉｳﾖﾘﾓﾀｲｾﾂﾅｷｽﾞｸﾁｶﾗ,,,,,新津 春子／著,ﾆｲﾂ ﾊﾙｺ,,289.1,ﾆ,,大和書房,201,207p,19cm,1300,17024557,しかたなく始めた清掃が、まさか一生続けたい仕事になるなんて－。「世界一清潔な空港」に４度輝いた羽田空港で７００人の部下を持つカリスマ清掃員が、どんなイヤな仕事も「気づく力」で楽しみながら極める方法を紹介する。,ニイツ ハルコ　新津春子　ハネダクウコウ　ビルカンリ　セイソウジギョウ　羽田空港　ビル管理　清掃事業,図書費,ＴＲＣ,1300,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-480689-82-5,49762,2018/01/16,先生は教えてくれない大学のトリセツ,ｾﾝｾｲ ﾜ ｵｼｴﾃｸﾚﾅｲ ﾀﾞｲｶﾞｸ ﾉ ﾄﾘｾﾂ,,,ちくまプリマー新書 ２７７,ﾁｸﾏﾌﾟﾘﾏｰｼﾝｼｮ 277,田中 研之輔／著,ﾀﾅｶ ｹﾝﾉｽｹ,,377.1,ﾀ,,筑摩書房,2017,204p,18cm,820,17017626,ただ漠然と４年間を過ごすのではなく、より良い未来を自らの学びで手に入れよう。大学で教えている著者が、大学生の実態に迫りながら、大学でできること、大学の活かし方を紹介する。,ダイガク　ガクシュウホウ　ガクセイセイカツ　ガクシユウホウ　ダイガク　イキカタカンガエカタ　ガクセイ　大学　学習法　学生生活　学習法　大学　生き方・考え方　学生,図書費,ＴＲＣ,820,新書書架,,,,,False,,,,False,,,,False,False,False,,
978-4-480815-34-7,49503,2017/06/13,「本をつくる」という仕事,ﾎﾝ ｵ ﾂｸﾙ ﾄ ｲｳ ｼｺﾞﾄ,,,,,稲泉 連／著,ｲﾅｲｽﾞﾐ ﾚﾝ,,022,ｲ,,筑摩書房,2017,235p,20cm,1600,17003932,校閲がいないとミスが出るかも。色々な書体で表現したい。もちろん紙がなければ本はできない…。装丁、印刷、製本など本の製作を支えるプロを訪ね、仕事に対する姿勢や思いを聞く。ＰＲ誌『ちくま』連載をもとに単行本化。,ゾウホン　造本,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-487810-57-4,49505,2017/06/13,くらべる時代 昭和と平成,ｸﾗﾍﾞﾙ ｼﾞﾀﾞｲ ｼｮｳﾜ ﾄ ﾍｲｾｲ,,,,,おかべ たかし／文 山出 高士／写真,ｵｶﾍﾞ ﾀｶｼ ﾔﾏﾃﾞ ﾀｶｼ,,210.7,ｵ,,東京書籍,2017,175p,15×20cm,1300,17008553,オムライス、教科書、携帯電話、卓上ポット、フルーツ盛り、ランドマーク…。くらべれば時代の変化が一目瞭然！　３４組の身近なものが、「昭和」と「平成」でどのように変わったのかを写真と解説で紹介する。,ニホン レキシ ショウワジダイ（センキュウヒャクヨンジュウゴネンイゴ）　ニホン レキシ ヘイセイジダイ　日本 歴史 昭和時代（１９４５年以後）　日本 歴史 平成時代,図書費,ＴＲＣ,1300,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-487810-58-1,49638,2017/11/02,くらべる値段,ｸﾗﾍﾞﾙﾈﾀﾞﾝ,,,,,おかべ たかし／文 山出 高士／写真,ｵｶﾍﾞ ﾀｶｼ ﾔﾏﾃﾞ ﾀｶｼ,,675.1,ｵ,,東京書籍,2017,175p,15×20cm,1300,17037450,誰もが気になる「値段」の謎を徹底調査！　￥２７０と￥１０００の海苔、￥９０００と￥２００００の包丁など、同じ品目でありながら値段が異なる２品を比較し、写真とともに、その違いがどこにあるかを解説する。,ショウヒン　カカク　商品　価格,図書費,ＴＲＣ,1300,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-487810-91-8,49764,2018/01/16,昭和の男,ｼｮｳﾜ ﾉ ｵﾄｺ,,,,,半藤 一利／著 阿川 佐和子／著,ﾊﾝﾄﾞｳ ｶｽﾞﾄｼ ｱｶﾞﾜ ｻﾜｺ,,914.6,ﾊ,,東京書籍,2017,242p,19cm,1400,17040758,昭和の男とはなにか？　「生きる昭和史」半藤一利と、「男」に厳しい阿川佐和子が、元首相・鈴木貫太郎、俳優・植木等、作家・松本清張ら、８人の「昭和の男」について語りあう。,,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-488010-71-3,49767,2018/01/16,湖畔荘 上,ｺﾊﾝｿｳ,,,,,ケイト・モートン／著 青木 純子／訳,ﾓｰﾄﾝ ｹｲﾄ ｱｵｷ ｼﾞｭﾝｺ ｹｲﾄﾓｰﾄﾝ,,933.7,ﾓ,1,東京創元社,2017,331p,19cm,1900,17040438,７０年前、コーンウォールの廃墟のような館・湖畔荘から赤ん坊が消え、事件は迷宮入りとなった。捨てられた屋敷に隠された家族の秘密とは？　問題を抱えたロンドン警視庁の女性刑事が、独自の捜査を始める。,,図書費,ＴＲＣ,1900,図書室,,,,,False,,,,False,,,,False,False,False,,
