ISBN,登録番号,受入日,書名,書名かな,副書名,副書名かな,叢書名等,叢書名等かな,著者名,著者名かな,媒体種別,分類記号,図書記号,巻冊記号,出版社,版年,頁数,判型,本体価格,TRCMARCNO,内容紹介,件名,財源,受入先,価格,保管場所,別置記号,備考,付記事項,注記,除籍フラグ,除籍年月日,除籍番号,除籍理由,不明図書フラグ,不明日,不明理由,未点検回数,帯出禁止フラグ,バーコード印刷済フラグ,背ラベル印刷済フラグ,任意項目
,40841,2007/02/14,日本の美をめぐる　３５／中尊寺　奥州藤原氏の黄金文化,ﾆﾎﾝﾉﾋﾞｦﾒｸﾞﾙ35/ﾁｭｳｿﾝｼﾞｵｳｼｭｳﾌｼﾞﾜﾗｼﾉｵｳｺﾞﾝﾌﾞﾝｶ,,,日本の美をめぐる　３５,,小学館,ｼｮｳｶﾞｯｶﾝ,,708,ｼ,35,小学館,2002,42,30,533,,,,,,,窓書架,,鎌倉　１,２００７．０２．０９,,False,,,,False,,,,False,True,False,,
,40842,2007/02/14,日本の美をめぐる　３６／黒田清輝　洋画への挑戦,ﾆﾎﾝﾉﾋﾞｦﾒｸﾞﾙ36/ｸﾛﾀﾞｷﾖﾃﾙﾖｳｶﾞﾍﾉﾁｮｳｾﾝ,,,日本の美をめぐる　３６,,小学館,ｼｮｳｶﾞｯｶﾝ,,708,ｼ,36,小学館,2002,42,30,533,,,,,,,窓書架,,近代　２,２００７．０２．０９,,False,,,,False,,,,False,True,False,,
,40843,2007/02/14,日本の美をめぐる　３７／リアルに描く　丸山応挙,ﾆﾎﾝﾉﾋﾞｦﾒｸﾞﾙ37/ﾘｱﾙﾆｴｶﾞｸﾏﾙﾔﾏｵｳｷｮ,,,日本の美をめぐる　３７,,小学館,ｼｮｳｶﾞｯｶﾝ,,708,ｼ,37,小学館,2002,42,30,533,,,,,,,窓書架,,江戸　８,２００７．０２．０９,,False,,,,False,,,,False,True,False,,
,40844,2007/02/14,日本の美をめぐる　４０／日光東照宮と桂離宮,ﾆﾎﾝﾉﾋﾞｦﾒｸﾞﾙ40/ﾆｯｺｳﾄｳｼｮｳｸﾞｳﾄｶﾂﾗﾘｷｭｳ,,,日本の美をめぐる　４０,,小学館,ｼｮｳｶﾞｯｶﾝ,,708,ｼ,40,小学館,2003,42,30,533,,,,,,,窓書架,,江戸　１,２００７．０２．０９,,False,,,,False,,,,False,True,False,,
,40845,2007/02/14,日本の美をめぐる　４２／高橋由一　開国のものがたり,ﾆﾎﾝﾉﾋﾞｦﾒｸﾞﾙ42/ﾀｶﾊｼﾕｲﾁｶｲｺｸﾉﾓﾉｶﾞﾀﾘ,,,日本の美をめぐる　４２,,小学館,ｼｮｳｶﾞｯｶﾝ,,708,ｼ,42,小学館,2003,42,30,533,,,,,,,窓書架,,近代　１,２００７．０２．０９,,False,,,,False,,,,False,True,False,,
,40846,2007/02/14,日本の美をめぐる　４３／日月山水のやまと絵,ﾆﾎﾝﾉﾋﾞｦﾒｸﾞﾙ43/ｼﾞﾂｹﾞﾂｻﾝｽｲﾉﾔﾏﾄｴ,,,日本の美をめぐる　４３,,小学館,ｼｮｳｶﾞｯｶﾝ,,708,ｼ,43,小学館,2003,42,30,533,,,,,,,窓書架,,室町　３,２００７．０２．０９,,False,,,,False,,,,False,True,False,,
,40847,2007/02/14,日本の美をめぐる　４４／源頼朝　肖像の誕生,ﾆﾎﾝﾉﾋﾞｦﾒｸﾞﾙ44/ﾐﾅﾓﾄﾉﾖﾘﾄﾓｼｮｳｿﾞｳﾉﾀﾝｼﾞｮｳ,,,日本の美をめぐる　４４,,小学館,ｼｮｳｶﾞｯｶﾝ,,708,ｼ,44,小学館,2003,42,30,533,,,,,,,窓書架,,鎌倉　３,２００７．０２．０９,,False,,,,False,,,,False,True,False,,
,40848,2007/02/14,日本の美をめぐる　４５／平等院と極楽往生,ﾆﾎﾝﾉﾋﾞｦﾒｸﾞﾙ45/ﾋﾞｮｳﾄﾞｳｲﾝﾄｺﾞｸﾗｸｵｳｼﾞｮｳ,,,日本の美をめぐる　４５,,小学館,ｼｮｳｶﾞｯｶﾝ,,708,ｼ,45,小学館,2003,42,30,533,,,,,,,窓書架,,平安　３,２００７．０２．０９,,False,,,,False,,,,False,True,False,,
,40849,2007/02/14,日本の美をめぐる　４６／遊びと祭りの屏風絵,ﾆﾎﾝﾉﾋﾞｦﾒｸﾞﾙ46/ｱｿﾋﾞﾄﾏﾂﾘﾉﾋﾞｮｳﾌﾞｴ,,,日本の美をめぐる　４６,,小学館,ｼｮｳｶﾞｯｶﾝ,,708,ｼ,46,小学館,2003,42,30,533,,,,,,,窓書架,,桃山　４,２００７．０２．０９,,False,,,,False,,,,False,True,False,,
,40850,2007/02/14,日本の美をめぐる　４９／異端の絵師　又兵衛と一蝶,ﾆﾎﾝﾉﾋﾞｦﾒｸﾞﾙ49/ｲﾀﾝﾉｴｼﾏﾀﾍﾞｴﾄｲｯﾁｮｳ,,,日本の美をめぐる　４９,,小学館,ｼｮｳｶﾞｯｶﾝ,,708,ｼ,49,小学館,2003,42,30,533,,,,,,,窓書架,,江戸　４,２００７．０２．０９,,False,,,,False,,,,False,True,False,,
,40851,2007/02/14,日本の美をめぐる　５０／足利将軍と舶来趣味,ﾆﾎﾝﾉﾋﾞｦﾒｸﾞﾙ50/ｱｼｶｶﾞｼｮｳｸﾞﾝﾄﾊｸﾗｲｼｭﾐ,,,日本の美をめぐる　５０,,小学館,ｼｮｳｶﾞｯｶﾝ,,708,ｼ,50,小学館,2003,42,30,533,,,,,,,窓書架,,室町　４,２００７．０２．０９,,False,,,,False,,,,False,True,False,,
,40895,2007/02/20,国際比較「日本力」,ｺｸｻｲﾋｶｸ｢ﾆﾎﾝﾘｮｸ｣,,,イミダス・付録,ｲﾐﾀﾞｽ,集英社,ｼｭｳｴｲｼｬ,,059.1,ｼ,2007,集英社,2007,144,26,,,,,,,,事典棚,,,２００７．０２．１９,,False,,,,False,,,,False,True,False,,
,40896,2007/02/20,知っておきたい日本語常識ドリル５５０問,ｼｯﾃｵｷﾀｲﾆﾎﾝｺﾞｼﾞｮｳｼｷﾄﾞﾘﾙ550ﾓﾝ,,,知恵蔵・付録,,朝日新聞社,ｱｻﾋｼﾝﾌﾞﾝｼｬ,,814,ｱ,2007,朝日新聞社,2007,231,19,,,,,,,,事典棚,,,２００７．０２．１９,,False,,,,False,,,,False,True,False,,
