ISBN,登録番号,受入日,書名,書名かな,副書名,副書名かな,叢書名等,叢書名等かな,著者名,著者名かな,媒体種別,分類記号,図書記号,巻冊記号,出版社,版年,頁数,判型,本体価格,TRCMARCNO,内容紹介,件名,財源,受入先,価格,保管場所,別置記号,備考,付記事項,注記,除籍フラグ,除籍年月日,除籍番号,除籍理由,不明図書フラグ,不明日,不明理由,未点検回数,帯出禁止フラグ,バーコード印刷済フラグ,背ラベル印刷済フラグ,任意項目
978-4-002709-06-2,47656,2014/08/30,核兵器を禁止する,,,,岩波ブックレット,ｲﾜﾅﾐﾌﾞｯｸﾚｯﾄ,川崎　哲,ｶﾜｻｷｱｷﾗ,,319.8,ｶｱ,,岩波書店,2014,78,21,520,,核兵器は、国際条約で禁じられていない唯一の大量破壊兵器である。新たな保有国が生まれるなど、核軍縮への足踏みが続くなかで、「核なき世界」への現実的な道筋として期待を集める核兵器禁止条約構想。非核国やＮＧＯ、自治体などが盛り上げる国際的キャンペーンで活躍中の著者による入門書。,,図書費,白山商会,520,事典棚,,,,,False,,,,False,,,,False,True,True,,
978-4-002709-10-9,47695,2014/10/30,私たちは政治の暴走を許すのか,,,,岩波ブックレット,ｲﾜﾅﾐﾌﾞｯｸﾚｯﾄ,立憲デモクラシーの会,,,312.1,ﾘ,,岩波書店,2014,70p,21cm,580,,歯止めをなくした安倍政権にブレーキをかけ、まっとうな民主主義を取り戻そう！,,図書費,白山商会,580,事典棚,,,,,False,,,,False,,,,False,True,True,,
978-4-002709-11-6,47696,2014/10/30,アベノミクスと暮らしのゆくえ,,,,岩波ブックレット,ｲﾜﾅﾐﾌﾞｯｸﾚｯﾄ,山家　悠紀夫,ﾔﾝﾍﾞﾕｷｵ,,332.1,ﾔﾕ,,岩波書店,2014,79,21,620,,大胆な金融政策、機動的な財政政策、民間投資を喚起する成長戦略という「三本の矢」を掲げて始動したアベノミクス。株価の上昇や円安の進行など、その効果が叫ばれるが、はたして実態はどうか。そして、私たちの暮らしにどのような影響を与えるのか。様々な経済統計を丹念に分析し、アベノミクスの矛盾と危険性を指摘。日本経済や人々の生活を立て直すための政策を考える。,,図書費,白山商会,620,事典棚,,,,,False,,,,False,,,,False,True,True,,
978-4-002709-12-3,47697,2014/10/30,動かすな、原発。 : 大飯原発地裁判決からの出発,,,,岩波ブックレット,ｲﾜﾅﾐﾌﾞｯｸﾚｯﾄ,小出　裕章／海渡　雄一／島田　広／中嶌哲演／河合　弘之,////,,543.5,ｺﾋ,,岩波書店,2014,63,21,520,,３．１１の福島第一原子力発電所事故の後、唯一再稼働をした「実績」を持つ大飯原発に対して、福井地裁は「動かしてはならない」との判決を出した。「原発銀座」「原発城下町」で長年にわたり大飯原発の危険性を訴えてきた原告・弁護団の声を紹介するとともに、判決の内容と今後への影響を分析する。,,図書費,白山商会,520,事典棚,,,,,False,,,,False,,,,False,True,True,,
978-4-002709-13-0,47725,2014/12/30,いのちが危ない残業代ゼロ制度,,,,岩波ブックレット,,森岡　孝二．他,.ﾁﾀﾀ,,366.32,ﾓｺ,,岩波書店,2014,71,21,520,,賃金を労働時間の長さに関係なく、仕事の成果で決める―。政府が提案している、残業代の支払い義務をなくす「新たな労働時間制度」。「高所得者対象」「幹部候補社員限定」などと定義が変更されてきたが、どう決着するのか。狙いはどこにあるのか。この別名「過労死促進法案」の危険性について、登場の背景も含めて検証する。,,図書費,白山商会,520,事典棚,,,,,False,,,,False,,,,False,True,True,,
978-4-002709-17-8,47727,2014/12/30,ルポ チェルノブイリ28年目の子どもたち／ウクライナの取り組みに学ぶ,/,,,岩波ブックレット,,白石　草,,,369.36,ｼﾊ,,岩波書店,2014,79,21,620,,１９８６年４月に発生したチェルノブイリ原発事故から２８年が経つウクライナを丹念に現地取材。現在でも、多くの子どもが、白血病やがんをはじめ様々な疾患を抱える。子どもたちの命と健康を守るために、学校と医療機関の連携や定期的な保養など、国・自治体による多様な取り組みが行われている。福島原発事故を経た今、日本はチェルノブイリの経験をどう活かすべきか。学校、医療機関、行政などで力を尽くす人びとの声を伝える。,,図書費,白山商会,620,事典棚,,,,,False,,,,False,,,,False,True,True,,
978-4-004312-53-6,47651,2014/08/30,開発主義の時代へ : 1972-2014,ｶｲﾊﾂ ｼｭｷﾞ ﾉ ｼﾞﾀﾞｲ ｴ, 1253.シリーズ中国近現代史 ; 5,,岩波新書,ｼﾞｭﾆｱｼﾝｼｮ,高原　明生／前畑　宏子,ﾀｶﾊﾗ ｱｷｵ  ﾏｴﾊﾀ ﾋﾛｺ,,222.07,ﾀｱ,５,岩波書店,2014,227p,18cm,780,,文化大革命の嵐が過ぎ去り、中国は新たな試練の時代を迎えようとしていた。疲弊しきった経済をどう立て直すか。雌伏の時を乗り越え、厳しい権力闘争を勝ちぬいた〓（とう）小平が、改革開放に向けて舵を切る。計画経済から市場経済へ。社会を根底から変える大転換が始まった。中国台頭の起源をさぐり、その道すじをたどる。,,図書費,白山商会,780,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-004314-71-4,47577,2014/04/30,フォト・ドキュメンタリー　人間の尊厳,ﾌｫﾄﾄﾞｷｭﾒﾝﾀﾘｰﾆﾝｹﾞﾝﾉｿﾝｹﾞﾝ,いま、この世界の片隅で,ｲﾏ ｺﾉ ｾｶｲ ﾉ ｶﾀｽﾐ ﾃﾞ,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,林　典子,ﾊﾔｼ ﾉﾘｺ,,360,ﾊﾉ,,岩波書店,2014,254p,18cm,1040,,独裁政権と闘うジャーナリスト、難民キャンプで暮らす少女、配偶者から硫酸で顔を焼かれた女性、震災で家族を失った被災者、誘拐され結婚を強要された女子大生―。世界最大規模の報道写真祭で最高賞を受賞した気鋭の写真家が、世界各地で生きぬく人びとに寄り添い、その姿を報告する。カラー写真多数。,,図書費,白山商会,1040,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-004314-72-1,47578,2014/04/30,黙示録,ﾓｸｼﾛｸ,イメージの源泉,ｲﾒｰｼﾞﾉｹﾞﾝｾﾝ,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,岡田　温司,ｵｶﾀﾞｱﾂｼ,,193.8,ｵｱ,,岩波書店,2014,273,18,840,,繰り返される数字の「七」、竜との戦い、輝く聖女と大淫婦―。禍々しくも強烈に惹きつける、謎めいた表象に溢れ返るテクスト「黙示録」。古代から現代に至る各種の芸術作品を参照しながら、歴史の結節点で繰り返し変奏されてきたその“終末”と“再生”イメージの系譜をたどり、この書が人間の想像力に与えてきた影響の本質に迫る。,,図書費,白山商会,840,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-004314-73-8,47579,2014/04/30,東北を聴く,ﾄｳﾎｸｦｷｸ,民謡の原点を訪ねて,ﾐﾝﾖｳﾉｹﾞﾝﾃﾝｦﾀｽﾞﾈﾃ,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,佐々木　幹郎,ｻｻｷﾐｷﾛｳ,,914.6,ｻﾐ,,岩波書店,2014,206,18,740,,「牛方節」「斎太郎節」「新相馬節」…。土地に生まれて根づいた唄に、人々はどんな思いを込めてきたのか。時代を経て人々に口ずさまれる中で、唄はどのような変容をとげてきたのか。詩人が、津軽三味線の二代目高橋竹山とともに、東日本大震災の直後に被災地の村々を行脚した稀有な旅の記録。,,図書費,白山商会,740,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-004314-74-5,47580,2014/04/30,医学探偵の歴史事件簿,ｲｶﾞｸﾀﾝﾃｲﾉﾚｷｼｼﾞｹﾝﾎﾞ,,,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,小長谷　正明,ｺﾅｶﾞﾔﾏｻｱｷ,,209,ｺﾏ,,岩波書店,2014,207p,18cm,740,,歴史上の人物の行動には、病気と医学が深く関わっている。病気持ちの大統領や独裁者、王たちは歴史をどう変えたか。ツタンカーメンやロマノフ家の家系の真実とは。最近の遺伝子鑑定や歴史医学研究、歴史記録の解読を通じて、その真相に迫る。二・二六事件や第二次大戦末期の反乱事件、医学の革新者たちの逸話も紹介。,,図書費,白山商会,740,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-004314-75-2,47581,2014/04/30,〈老いがい〉の時代,ｵｲｶﾞｲ ﾉ ｼﾞﾀﾞｲ,日本映画に読む,ﾆﾎﾝｴｲｶﾞ ﾆ ﾖﾑ,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,天野　正子,ｱﾏﾉ ﾏｻｺ,,778.21,ｱﾏ,,岩波書店,2014,214p,18cm,780,,家族のなかの「老い」を通じて新旧社会の連続／非連続性を問いかける―日本映画はそこから戦後をスタートした。成熟と枯淡の理想、孤独と不安のリアリズム、そして固有の生の軌跡の“老いがい”へ。視線を移しつつ、数多くの映画が濃密な集積となって、いま私たちの前にある。誰もが向かう未知なる時間、“老い”への手掛かりとして。,映画--日本 高齢者--芸術上,図書費,白山商会,780,新書書架,,,,,False,,,,False,,,1,False,True,True,,
978-4-004314-76-9,47582,2014/04/30,女のからだ／フェミニズム以後,ｵﾝﾅ ﾉ ｶﾗﾀﾞ ﾌｪﾐﾆｽﾞﾑ ｲｺﾞ,,,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,荻野　美穂,ｵｷﾞﾉ ﾐﾎ,,367.2,ｵﾐ,,岩波書店,2014,248p,18cm,780,,女性解放運動／フェミニズムの諸潮流の中でも、１９７０年代に全米から展開した「女の健康運動」は、男性医師の管理下にあった性や生殖を女の手に取り戻す、生身の実践だった。日本ではウーマン・リブの優生保護法改定反対運動、さらには生殖技術をめぐる議論へつながっていく。意識変革の時代を振り返り、女のからだの現在と未来を考える。,優生保護法,図書費,白山商会,780,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-004314-77-6,47583,2014/04/30,唐物の文化史,ｶﾗﾓﾉ ﾉ ﾌﾞﾝｶｼ,舶来品から見た日本,ﾊｸﾗｲﾋﾝ ｶﾗ ﾐﾀ ﾆﾎﾝ,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,河添　房江,ｶﾜｿﾞｴ ﾌｻｴ,,210.12,ｶﾌ,,岩波書店,2014,218p,18cm,880,,日本人はなぜこれほど、舶来品が好きなのか？正倉院の宝物、艶やかな織物や毛皮、香料、書、薬、茶、珍獣…。この国の文化は古来、異国からの舶来品、すなわち「唐物」を受け入れ吸収することで発展してきた。各時代のキーパーソンとの関係を軸に、唐物というモノを通じて日本文化の変遷を追う、野心的な試み。図版も多数収録。,日本--文化--歴史  貿易品--歴史 ,図書費,白山商会,880,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-004314-79-0,47604,2014/05/30,日本語の考古学,ﾆﾎﾝｺﾞ ﾉ ｺｳｺｶﾞｸ,,,岩波新書,ｲﾜﾅﾐｼﾞｭﾆｱｼﾝｼｮ,今野　真二,ｺﾝﾉ ｼﾝｼﾞ,,810.2,ｺｼ,,岩波書店,2014,258p,18cm,800,,『源氏物語』を書いたのは誰と聞かれたら、どう答えればよい？―現代の常識は必ずしも過去にはそのまま当てはまらない。土器のかけらを丁寧に拾い集める考古学者にならって、写本等の文献に残された微かな痕跡をつぶさに観察してみると、そこにはどんな日本語の姿が蘇るだろうか。小さな手がかりから様々に推理する、刺激的な一書。,,図書費,白山商会,780,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-004314-80-6,47605,2014/05/30,日本語スケッチ帳,ﾆﾎﾝｺﾞｽｹｯﾁﾁｮｳ,,,岩波新書,ｲﾜﾅﾐｼﾞｭﾆｱｼﾝｼｮ,田中　章夫,ﾀﾅｶｱｷｵ,,810,ﾀｱ,,岩波書店,2014,223p,18cm,800,,「お・も・て・な・し」は、新語・流行語大賞をとった話題の身ぶり言語だが、エジプトでは、あの動作が「静かに！」を、コロンビアでは「沢山ある」を表わすという。五輪・野球などスポーツ用語誕生秘話、外国では通用しない外来語、「自分をほめてあげたい」の意外なルーツなど、多彩な日本語の世界を存分に楽しめる一冊。,,図書費,白山商会,800,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-004314-82-0,47607,2014/05/30,新・世界経済入門,ｼﾝ ｾｶｲ ｹｲｻﾞｲ ﾆｭｳﾓﾝ,,,岩波新書,ｲﾜﾅﾐｼﾞｭﾆｱｼﾝｼｮ,西川　潤,ﾆｼｶﾜ ｼﾞｭﾝ,,332.06,ﾆｼﾞ,,岩波書店,2014,308p,18cm,860,,,経済--歴史--1945 ,図書費,白山商会,860,新書書架,,,,,False,,,,False,,,1,False,True,True,,
978-4-004314-83-7,47608,2014/05/30,日本は戦争をするのか,ﾆﾎﾝﾊｾﾝｿｳｦｽﾙﾉｶ,集団的自衛権と自衛隊,ｼｭｳﾀﾞﾝﾃｷｼﾞｴｲｹﾝﾄｼﾞｴｲﾀｲ,岩波新書,ｲﾜﾅﾐｼﾞｭﾆｱｼﾝｼｮ,半田　滋,ﾊﾝﾀﾞｼｹﾞﾙ,,323.14,ﾊｼ,,岩波書店,2014,203p,18cm,740,,安倍晋三総理の悲願といわれる集団的自衛権。武器輸出の解禁や日本版ＮＳＣの創設、国家安全保障基本法をめぐる議論などを背景に、今、日本が急激に変わろうとしている。政府で何が議論されているのか。それはリアルな議論なのか。自衛隊はどう受け止めているのか。長年日本の防衛を取材してきた著者による渾身の一冊。,,図書費,白山商会,740,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-004314-84-4,47609,2014/05/30,エピジェネテイクス,ｴﾋﾟｼﾞｪﾈﾃｲｸｽ,新しい生命像をえがく,ｱﾀﾗｼｲｾｲﾒｲｿﾞｳｦｴｶﾞｸ,岩波新書,ｲﾜﾅﾐｼﾞｭﾆｱｼﾝｼｮ,仲野　徹,ﾅｶﾉﾄｵﾙ,,467.21,ﾅﾄ,,岩波書店,2014,233p,18cm,780,,ゲノム中心の生命観を変える、生命科学の新しい概念「エピジェネティクス」。遺伝でもない、突然変異でもない。ゲノムに上書きされた情報が、目をみはる不思議な現象を引き起こす。自然の妙技と生命の神秘。世界中のサイエンティストが熱い視線を注ぐ、いま一番ホットな話題を楽しく語る。,,図書費,白山商会,780,新書書架,,,,,False,,,,False,,,1,False,True,True,,
978-4-004314-85-1,47610,2014/05/30,瞽女うた,ｺﾞｾﾞ ｳﾀ,,,岩波新書,ｲﾜﾅﾐｼﾞｭﾆｱｼﾝｼｮ,ジェラルド・グローマー,ｼﾞｪﾗﾙﾄﾞ ｸﾞﾛｰﾏｰ,,384.38,ｸﾞ,,岩波書店,2014,244p,18cm,820,,家々を巡り歩き三味線伴奏で歌う盲目の女旅芸人、瞽女。関東甲信越など日本各地に見られた姿は失われて久しく、録音や映像も少ない。門付け唄から長尺の段物まで、近世以降の芸能の流行を絶えずレパートリーに加え渡世を凌いだその演目と演奏を様々な史料から読み解き、芸能者の生業と組織、迎え入れた社会、歌を聴く文化の変容を考える。,ごぜ,図書費,白山商会,820,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-004314-87-5,47622,2014/06/30,ドキュメント　豪雨災害,ﾄﾞｷｭﾒﾝﾄ ｺﾞｳｳ ｻｲｶﾞｲ,そのとき人は何を見るか,ｿﾉﾄｷﾋﾄﾊﾅﾆｦﾐﾙｶ,岩波新書,ｼﾞｭﾆｱｼﾝｼｮ,稲泉　連,ｲﾅｲｽﾞﾐ ﾚﾝ,,369.33,ｲﾚ,,岩波書店,2014,206p,18cm,780,,決壊する河川、崩壊する山々、危険をはらむ土砂ダム…。東日本大震災から半年後、紀伊半島を襲った台風は一〇〇名近くの犠牲者を生んだ。その時、人々は何を見たのか。奈良県十津川村、和歌山県那智勝浦町の現場を、ノンフィクション作家が行く。首都水没予測も含め、豪雨災害の実態を伝える迫真のドキュメント。,,図書費,白山商会,780,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-004314-88-2,47623,2014/06/30,移植医療,ｲｼｮｸ ｲﾘｮｳ,,,岩波新書,ｼﾞｭﾆｱｼﾝｼｮ,橳島　次郎／出河　雅彦,ﾇﾃﾞｼﾞﾏ ｼﾞﾛｳ  ｲﾃﾞｶﾞﾜ ﾏｻﾋｺ,,490.15,ﾇｼﾞ,,岩波書店,2014,183p,18cm,780,,日本の移植医療は、脳死論議ばかりが注目される一方で、本来あるべき包括的法整備がなされず、当事者の保護が行き届かない面があった。現実にどんな問題が起こったか、海外ではどうか、多くの人がより少ない負担で医療を受けられるために考えるべきことは何か。再生医療の展望にもふれた、研究者とジャーナリストがタッグを組んだ一冊。,,図書費,白山商会,780,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-004314-89-9,47624,2014/06/30,納得の老後,ﾅｯﾄｸ ﾉ ﾛｳｺﾞ,日欧在宅ケア探訪,ﾆﾁｵｳｻﾞｲﾀｸｹｱﾀﾝﾎﾞｳ,岩波新書,ｼﾞｭﾆｱｼﾝｼｮ,村上　紀美子,ﾑﾗｶﾐ ｷﾐｺ,,369.26,ﾑｷ,,岩波書店,2014,221p,18cm,780,,団塊世代の多くが七五歳以上になる、二〇二五年。高齢でもひとりで、自宅で医療や介護を利用しながら暮らしたいという思いがあるとき、私たちに用意はあるのだろうか。欧州各国の在宅ケアの現場を訪問した著者は未来にいかせる知恵を探り、また日本各地で新たな医療や介護の実践にも出合う。納得のいく老後を迎えるための一冊。,,図書費,白山商会,780,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-004314-90-5,47625,2014/06/30,中国絵画入門,ﾁｭｳｺﾞｸｶｲｶﾞﾆｭｳﾓﾝ,,,岩波新書,ｼﾞｭﾆｱｼﾝｼｮ,宇佐美　文理,ｳｻﾐﾌﾞﾝﾘ,,722.2,ｳﾌﾞ,,岩波書店,2014,216p,18cm,840,,絵画の基本的な要素は、「形」だが、中国絵画の場合、さらに「気」という要素が加わる。気とは何か？そもそも形とは何か？気と形の関係は？その実例を示しながら、中国絵画独特の気と形について丁寧に説明する。そして、原始から清代まで、代表的な作品一三〇点を紹介し、その魅力を探る。カラー口絵一六頁。,,図書費,白山商会,840,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-004314-92-9,47640,2014/07/30,医療の選択,ｲﾘｮｳ ﾉｾﾝﾀｸ,,,岩波新書,ｼﾞｭﾆｱｼﾝｼｮ,桐野　高明,ｷﾘﾉ ﾀｶｱｷ,,498.02,ｷﾀ,,岩波書店,2014,228p,18cm,820,,日本の医療の未来は、国民の選択にかかっている。より良い医療を維持発展させていくために求められる条件とは何か。現在、日本の医療が直面する問題について、医療費、国民皆保険制度、超高齢社会、薬剤、治療法など、さまざまな角度から論点を示し、その選択の道を考える。国民ひとり一人が未来の指針を得るための一冊。,医療--日本 ,図書費,白山商会,780,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-004314-93-6,47641,2014/07/30,金沢を歩く,ｶﾅｻﾞﾜ ｵ ｱﾙｸ,,,岩波新書,ｼﾞｭﾆｱｼﾝｼｮ,山出　保,ﾔﾏﾃﾞ ﾀﾓﾂ,,291.43,ﾔﾀ,,岩波書店,2014,213p,18cm,860,,泉鏡花、鈴木大拙、西田幾多郎など日本を代表する文豪や思想家、金箔や加賀友禅、和菓子など代々受け継がれてきた職人技術、そして金沢２１世紀美術館など新たな文化の発信地…。金沢で生まれ育ち、まちづくりに長年携わってきた著者が、金沢のまち、歴史、文化を歩きながら、その奥深い魅力を余すところなく伝える。,金沢市--地誌 ,図書費,白山商会,860,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-004314-94-3,47642,2014/07/30,過労自殺,ｶﾛｳ ｼﾞｻﾂ,,,岩波新書,ｼﾞｭﾆｱｼﾝｼｮ,川人　博,ｶﾜﾋﾄ ﾋﾛｼ,,366.99,ｶﾋ,,岩波書店,2014,276p,18cm,820,,二〇一四年、過労死等防止対策推進法成立。近年、二〇～三〇代の青年や女性たちの間にも、仕事による過労・ストレスが原因と思われる自殺が拡大している。なぜ悲しい犠牲が減らないのか。初版を全面的に改訂し、最近の事例や労災補償の有り様の変化、歴史の検証などを新たに盛り込み、法制定後に求められる防止策と善後策を具体的に示す。,,図書費,白山商会,820,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-004314-95-0,47652,2014/08/30,アベノミクスの終焉,ｱﾍﾞﾉﾐｸｽ ﾉ ｼｭｳｴﾝ,　,,岩波新書,ｼﾞｭﾆｱｼﾝｼｮ,服部　茂幸,ﾊｯﾄﾘ ｼｹﾞﾕｷ,,332.1,ﾊｼ,,岩波書店,2014,227p,18cm,780,,政府と日銀によって紡がれる「アベノミクスによって日本経済は回復しつつある」という「物語」。しかし、それは真実なのか。異次元緩和の始まりから一年以上がたった今、いくつもの「つまずき」を抱えたアベノミクスの実態が明らかになっている。政治のレトリックに惑わされることなく、客観的なデータにもとづき、警鐘を鳴らす。,,図書費,白山商会,780,新書書架,,,,,False,,,,False,,,1,False,True,True,,
978-4-004314-99-8,47664,2014/09/30,二〇世紀の歴史 ,, ,,岩波新書,ｼﾞｭﾆｱｼﾝｼｮ,木畑　洋一,,,209.7,ｷﾖ,,岩波書店,2014,294,18cm,860,,激動の時代とよばれる二〇世紀。それは差別と被差別、支配と被支配の構造が世界を覆い、暴力と戦争にみちた帝国主義の時代であった。アフリカの分割、植民地の拡大、二度の世界大戦、冷戦の激化、独立抵抗運動の広がり。帝国世界の形成から解体まで、「長い二〇世紀」という視角から、現代につながる歴史の大きな流れを描く。,,図書費,白山商会,860,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-004315-00-1,47665,2014/09/30,哲学の使い方,ﾃﾂｶﾞｸ ﾉ ﾂｶｲｶﾀ, ,,岩波新書,ｼﾞｭﾆｱｼﾝｼｮ,鷲田　清一,ﾜｼﾀﾞ ｷﾖｶｽﾞ,,100,ﾜｷ,,岩波書店,2014,245p,18cm,800,,「答えがすぐには出ない、あるいは答えが複数ありうる、いや答えがあるかどうかもよくわからない」──そんな息苦しさを抱えた時代に、社会生活において、人生において、私たちは哲学をどう「使う」ことができるのか? 《初期設定》の問いかえしを試み、新たな見晴らしよい世界のありかたを求め描く、著者渾身の書き下ろし。,,図書費,白山商会,800,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-004315-01-8,47666,2014/09/30,日本の年金,ﾆﾎﾝ ﾉ ﾈﾝｷﾝ, ,,岩波新書,ｼﾞｭﾆｱｼﾝｼｮ,駒村　康平,ｺﾏﾑﾗ ｺｳﾍｲ,,364.6,ｺｺ,,岩波書店,2014,264p,18cm,820,,,,図書費,白山商会,820,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-004315-02-5,47667,2014/09/30,〈運ぶヒト〉の人類学,ﾊｺﾌﾞ ﾋﾄ ﾉ ｼﾞﾝﾙｲｶﾞｸ, ,,岩波新書,ｼﾞｭﾆｱｼﾝｼｮ,川田　順造,ｶﾜﾀﾞ ｼﾞｭﾝｿﾞｳ,,384.37,ｶｼﾞ,,岩波書店,2014,176p,18cm,720,,アフリカで生まれ、二足歩行を始めた人類は、空いた手で荷物を運び、世界にちらばっていった。この〈運ぶ〉という能力こそが、ヒトをヒトたらしめたのではないか? アフリカ、ヨーロッパ、東アジアの三つの地点を比較対照し、〈運ぶ〉文化の展開と身体との関係を探る。人類学に新たな光を当てる冒険の書。,,図書費,白山商会,720,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-004315-03-2,47668,2014/09/30,京都〈千年の都〉の歴史,ｷｮｳﾄ ｾﾝﾈﾝ ﾉ ﾐﾔｺ ﾉ ﾚｷｼ, ,,岩波新書,ｼﾞｭﾆｱｼﾝｼｮ,髙橋　昌明,ﾀｶﾊｼ ﾏｻｱｷ,,216.2,ﾀﾏ,,岩波書店,2014,257p,18cm,840,,日本の古く美しい〈千年の都〉として、今も愛される京都。しかし今の京都の市街地に、平安時代の建物は実は何一つ残っていない。この都はいかにして生まれ、どのような変遷をたどり、そして「古都」として定着するに至ったのか？都の誕生から近代の始まりまで、その歴史をたどり、「花の都」の実像を明らかにする。,,図書費,白山商会,840,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-004315-05-6,47669,2014/09/30,福島原発事故被災者支援政策の欺瞞,, ,,岩波新書,ｼﾞｭﾆｱｼﾝｼｮ,日野　行介,ﾋﾉ ｺｳｽｹ,,369.36,ﾋｺ,,岩波書店,2014,225p,18cm,780,,,,図書費,白山商会,780,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-004315-07-0,47688,2014/10/30,現代秀歌,ｹﾞﾝﾀﾞｲ ｼｭｳｶ,,,岩波新書,ｼﾞｭﾆｱｼﾝｼｮ,永田　和宏,ﾅｶﾞﾀ ｶｽﾞﾋﾛ,,911.16,ﾅｶ,,岩波書店,2014,274p,18cm,840,,「今後一〇〇年読まれ続けて欲しい」と願う、現代の秀歌一〇〇首。大きな変化を経た時代に、歌人たちは何を言葉に託してきたか？自ら歌人として活躍する著者ならではの視座から、歌の現在を、そして未来を語る。大好評を得た『近代秀歌』の姉妹篇。,和歌--評釈,図書費,白山商会,840,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-004315-08-7,47689,2014/10/30,高野山,ｺｳﾔｻﾝ,,,岩波新書,ｼﾞｭﾆｱｼﾝｼｮ,松長有慶,ﾏﾂﾅｶﾞ ﾕｳｹｲ,,188.55,ﾏﾕ,,岩波書店,2014,233p,18cm,880,,日本各地のみならず、世界から多くの人が訪れる高野山。世界遺産に登録されて、二〇一五年には開創一二〇〇年を迎える。この地の四季を通じての儀礼、歴史、弘法大師・空海の生涯、そして仏像や建築など文化財について、高野山に生まれ育ち、密教研究の第一人者であり、高野山真言宗管長を務める著者が体験を込めて綴る。,,図書費,白山商会,880,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-004315-09-4,47690,2014/10/30,保育とは何か,,,,岩波新書,ｼﾞｭﾆｱｼﾝｼｮ,近藤　幹生,ｺｳﾄﾞｳ ﾐｷｵ,,369.42,ｺﾐ,,岩波書店,2014,180p,18cm,720,,財政難のあおりや度重なる政策変更によって翻弄される保育の現場。待機児童問題は依然、深刻であり、乳幼児をめぐる環境は厳しさを増すばかり。しかし、その間も子どもは成長する。この「待ったなし」の問題で、私たちは何を優先すべきなのか。乳幼児期保育・教育の現状を歴史の中から見直し、ありうべき保育像を模索する。,,図書費,白山商会,720,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-004315-10-0,47691,2014/10/30,閉じる幸せ,ﾄｼﾞﾙ ｼｱﾜｾ,,,岩波新書,ｼﾞｭﾆｱｼﾝｼｮ,残間　里江子,ｻﾞﾝﾏ ｴﾘｺ,,914.6,ｻﾞﾘ,,岩波書店,2014,180p,18cm,720,,変わりたい。でも、変われない―。そんなとき必要なのは、「変わる」でなく「閉じる」です。人生は長きにわたる舞台。折々に幕の閉じどきがやってきます。そのタイミングを見極め、恐れず勇気をだして閉じてこそ、新たなシーンの幕が開くのです。いつも全開で生きてきた著者ならではのユニークな生き方エッセイ。,,図書費,白山商会,720,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-004315-11-7,47692,2014/10/30,里の時間,ｻﾄ ﾉ ｼﾞｶﾝ,,,岩波新書,ｼﾞｭﾆｱｼﾝｼｮ,芥川　仁／ 阿部　直美,ｱｸﾀｶﾞﾜ ｼﾞﾝ  ｱﾍﾞ ﾅｵﾐ,,611.98,ｱｼﾞ,,岩波書店,2014,222p,18cm,980,,「都会は、玄関から一歩出っと金かかるべ。ここは一歩出っと、晩のおかずが採れるんだ」―古来、素朴な自然が残る各地の集落を訪ね、自然と共につつましやかに暮らす人びとの日々の営み、身近にある「幸せ」の姿をさり気ない写真、飾り気ない言葉でそっと伝えます。そう、ふつうの暮らしこそがいい人生！カラー写真多数。,農村生活--日本 ,図書費,白山商会,980,新書書架,,,,,False,,,,False,,,,False,True,True,,
