978-4-122001-40-4	0000018057	2002/09/07	日本の歴史　２４　／ファシズムへの道		中公文庫「日本の歴史」	大内　力	210.08	ﾁ	24	中央公論社	1988	496	15	2002
978-4-122001-30-5	0000018058	2002/09/07	日本の歴史　２１　／近代国家の出発		中公文庫「日本の歴史」	色川　大吉	210.08	ﾁ	21	中央公論社	1988	508	15	2002
978-4-122001-22-0	0000018059	2002/09/07	日本の歴史　２０　／明治維新		中公文庫「日本の歴史」	井上　清	210.08	ﾁ	20	中央公論社	1988	460	15	2002
978-4-122001-49-7	0000018060	2002/09/07	日本の歴史　２５　／太平洋戦争		中公文庫「日本の歴史」	林　茂	210.08	ﾁ	25	中央公論社	1988	496	15	2002
978-4-122000-61-2	0000018061	2002/09/07	日本の歴史　５　／王朝の貴族		中公文庫「日本の歴史」	土田　直鎮	210.08	ﾁ	5	中央公論社	1988	488	15	2002
978-4-122000-52-0	0000018062	2002/09/07	日本の歴史　４　／平安京		中公文庫「日本の歴史」	北山　茂夫	210.08	ﾁ	4	中央公論社	1987	508	15	2002
978-4-122000-51-3	0000018063	2002/09/07	日本の歴史　３　／奈良の都		中公文庫「日本の歴史」	青木　和夫	210.08	ﾁ	3	中央公論社	1988	504	15	2002
978-4-122000-42-1	0000018064	2002/09/07	日本の歴史　２　／古代国家の成立		中公文庫「日本の歴史」	直木　孝次郎	210.08	ﾁ	2	中央公論社	1988	422	15	2002
978-4-122001-50-3	0000018065	2002/09/07	日本の歴史　２６　／よみがえる日本		中公文庫「日本の歴史」	蝋山　政道	210.08	ﾁ	26	中央公論社	1988	488	15	2002
978-4-122000-77-3	0000018066	2002/09/07	日本の歴史　９　／南北朝の動乱		中公文庫「日本の歴史」	黒田　俊雄	210.08	ﾁ	9	中央公論社	1988	488	15	2002
978-4-122001-31-2	0000018067	2002/09/07	日本の歴史　２２　／大日本帝国の試煉		中公文庫「日本の歴史」	隅谷　三喜男	210.08	ﾁ	22	中央公論社	1988	474	15	2002
978-4-122001-39-8	0000018068	2002/09/07	日本の歴史　２３　／大正デモクラシー		中公文庫「日本の歴史」	今井　清一	210.08	ﾁ	23	中央公論社	1988	508	15	2002
978-4-122000-86-5	0000018069	2002/09/07	日本の歴史　１１　／戦国大名		中公文庫「日本の歴史」	杉山　博	210.08	ﾁ	11	中央公論社	1988	502	15	2002
978-4-122000-71-1	0000018070	2002/09/07	日本の歴史　８　／蒙古襲来		中公文庫「日本の歴史」	黒田　俊雄	210.08	ﾁ	8	中央公論社	1988	518	15	2002
978-4-122001-12-1	0000018071	2002/09/07	日本の歴史　１８　／幕藩制の苦悶		中公文庫「日本の歴史」	北島　正元	210.08	ﾁ	18	中央公論社	1988	518	15	2002
978-4-122000-41-4	0000018072	2002/09/07	日本の歴史　１　／神話から歴史へ		中公文庫「日本の歴史」	井上　光貞	210.08	ﾁ	1	中央公論社	1988	528	15	2002
978-4-122001-21-3	0000018073	2002/09/07	日本の歴史　１９　／開国と攘夷		中公文庫「日本の歴史」	小西　四郎	210.08	ﾁ	19	中央公論社	1988	508	15	2002
978-4-122000-62-9	0000018074	2002/09/07	日本の歴史　６　／武士の登場		中公文庫「日本の歴史」	武内　理三	210.08	ﾁ	6	中央公論社	1988	490	15	2002
978-4-122000-70-4	0000018075	2002/09/07	日本の歴史　７　／鎌倉幕府		中公文庫「日本の歴史」	石井　進	210.08	ﾁ	7	中央公論社	1988	498	15	2002
978-4-122000-87-2	0000018076	2002/09/07	日本の歴史　１２　／天下一統		中公文庫「日本の歴史」	林屋　辰三郎	210.08	ﾁ	12	中央公論社	1988	520	15	2002
978-4-122000-94-0	0000018077	2002/09/07	日本の歴史　１４　／鎖国		中公文庫「日本の歴史」	岩生　成一	210.08	ﾁ	14	中央公論社	1988	474	15	2002
