9784-480072894,80341,2021/10/05,芸術人類学講義,ｹﾞｲｼﾞｭﾂ ｼﾞﾝﾙｲｶﾞｸ ｺｳｷﾞ,,,ちくま新書　１４８１,ﾁｸﾏｼﾝｼｮ 1481,鶴岡 真弓 編,ﾂﾙｵｶ ﾏﾕﾐ,,701.3,ﾂ,,筑摩書房,2020,256 10p,18cm,860,20010734,人類はなぜ「芸術」を欲するのか。人類が数万年以上にわたり持続させてきた「芸術という驚異」を、石器時代にもルネサンス時代にもあった常なるコンテンポラリーの時空を横断・往還し、「根源からの思考」を探究し掘り起こす。,ゲイジュツ　ブンカジンルイガク　芸術　文化人類学,図書費,白山商会,851,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-480072894,80369,2021/10/28,芸術人類学講義,ｹﾞｲｼﾞｭﾂ ｼﾞﾝﾙｲｶﾞｸ ｺｳｷﾞ,,,ちくま新書　１４８１,ﾁｸﾏｼﾝｼｮ 1481,鶴岡 真弓 編,ﾂﾙｵｶ ﾏﾕﾐ,,701.3,ﾂ,,筑摩書房,2020,256 10p,18cm,860,20010734,人類はなぜ「芸術」を欲するのか。人類が数万年以上にわたり持続させてきた「芸術という驚異」を、石器時代にもルネサンス時代にもあった常なるコンテンポラリーの時空を横断・往還し、「根源からの思考」を探究し掘り起こす。,ゲイジュツ　ブンカジンルイガク　芸術　文化人類学,図書費,白山商会,851,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-480073358,80370,2021/10/28,リベラルの敵はリベラルにあり,ﾘﾍﾞﾗﾙ ﾉ ﾃｷ ﾜ ﾘﾍﾞﾗﾙ ﾆ ｱﾘ,,,ちくま新書　１５１９,ﾁｸﾏｼﾝｼｮ 1519,倉持 麟太郎 著,ｸﾗﾓﾁ ﾘﾝﾀﾛｳ,,309.1,ｸ,,筑摩書房,2020,358p,18cm,1100,20037200,「フェイク」リベラルの語る「ハリボテ」立憲民主主義ではもう闘えない－。気鋭の法律家が、ナショナル・アイデンティティによる包摂、「人の支配」から「法の支配」への脱却を提言する。リベラル再生に向けた挑戦状。,ジユウシュギ　自由主義,図書費,白山商会,990,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-480073587,51464,2021/06/22,アメリカ黒人史　奴隷制からＢＬＭまで,ｱﾒﾘｶ ｺｸｼﾞﾝ ｼ,,,ちくま新書　１５３９,ﾁｸﾏｼﾝｼｮ 1539,ジェームス・Ｍ．バーダマン 著　森本 豊富 訳,ﾊﾞｰﾀﾞﾏﾝ ｼﾞｪｰﾑｽﾞ M. ﾓﾘﾓﾄ ﾄﾖﾄﾐ ｼﾞｪｰﾑｽMﾊﾞｰﾀﾞﾏﾝ,,316.8,バ,,筑摩書房,2020,302 15p,18cm,940,20050907,４００年にわたり黒人の生活と命を脅かしつづけてきた差別と、地下鉄道、公民権運動、そしてブラック・ライブズ・マターに至る「たたかい」の歴史を、アメリカ南部出身の著者が解説する。,コクジン レキシ　ジンシュサベツ　黒人 歴史　人種差別,図書費,ＴＲＣ,940,新書書架,,,,,False,,,,False,,,,False,False,False,,
9784-480073631,51565,2021/07/08,飯舘村からの挑戦　自然との共生をめざして,ｲｲﾀﾃﾑﾗ ｶﾗ ﾉ ﾁｮｳｾﾝ,,,ちくま新書　１５４０,ﾁｸﾏｼﾝｼｮ 1540,田尾 陽一 著,ﾀｵ ﾖｳｲﾁ,,369.3,タ,,筑摩書房,2020,318p,18cm,940,20050914,ボランティアと研究者を結集して「ふくしま再生の会」を結成し、飯舘村で自然と人間の共生を訴える著者が、これまでの活動を振り返り、ポストコロナの時代に不可欠な、自然との共生理念とその実践の道を提示する。,フクシマダイイチゲンシリョクハツデンショジコ　サイガイフッコウ　イイタテムラ（フクシマケン）　福島第一原子力発電所事故（２０１１）　災害復興　飯舘村（福島県）,図書費,ＴＲＣ,940,新書書架,,,,,False,,,,False,,,,False,False,False,,
9784-480073686,51566,2021/07/08,内モンゴル紛争　危機の民族地政学,ｳﾁﾓﾝｺﾞﾙ ﾌﾝｿｳ,,,ちくま新書　１５４６,ﾁｸﾏｼﾝｼｮ 1546,楊 海英 著,ﾔﾝ ﾊｲｲﾝ ﾖｳ ｶｲｴｲ,,316.8,ヤ,,筑摩書房,2021,216p,18cm,800,21001827,内モンゴルの公教育からモンゴル語を排し、中国語を母語として押しつけた中国政府。なぜいま中国は内モンゴルで弾圧を強めているのか。民族地政学の視点から、モンゴル人の歴史上の問題と現在の紛争の実態を読み解く。,ミンゾクモンダイ チュウゴク　ウチモンゴルジチク レキシ　民族問題 中国　内モンゴル自治区 歴史,図書費,ＴＲＣ,800,新書書架,,,,,False,,,,False,,,,False,False,False,,
9784-480073709,51567,2021/07/08,問いの立て方,ﾄｲ ﾉ ﾀﾃｶﾀ,,,ちくま新書　１５５１,ﾁｸﾏｼﾝｼｮ 1551,宮野 公樹 著,ﾐﾔﾉ ﾅｵｷ,,141.5,ミ,,筑摩書房,2021,199p,18cm,780,21005889,質問や問題といった小さなものから、人生の課題、目標、テーマまで、「問い」には様々な形がある。では「いい問い」とは何か？　ほんとうの問いに辿り着くため、「問い」自体を問うことからはじめ、磨くための考え方を示す。,シコウ　思考,図書費,ＴＲＣ,780,新書書架,,,,,False,,,,False,,,,False,False,False,,
9784-480073723,51466,2021/06/22,原発事故自治体からの証言,ｹﾞﾝﾊﾟﾂ ｼﾞｺ ｼﾞﾁﾀｲ ｶﾗ ﾉ ｼｮｳｹﾞﾝ,,,ちくま新書　１５５４,ﾁｸﾏｼﾝｼｮ 1554,今井 照 編　自治総研 編,ｲﾏｲ ｱｷﾗ ﾁﾎｳｼﾞﾁｿｳｺﾞｳｹﾝｷｭｳｼﾞｮ ｼﾞﾁｿｳｹﾝ,,369.3,ゲ,,筑摩書房,2021,281p,18cm,880,21005892,福島第一原発事故当時、現地の役場で何が起きていたのか。過酷な状況に直面した自治体の職員は何を考え、何をしてきたか。大熊町前副町長らへのインタビューをもとにした証言に、研究者の解説を加えたドキュメント。,フクシマダイイチゲンシリョクハツデンショジコ　オオクママチ（フクシマケン） セイジギョウセイ　ナミエマチ（フクシマケン） セイジギョウセイ　福島第一原子力発電所事故（２０１１）　大熊町（福島県） 政治・行政　浪江町（福島県） 政治・行政,図書費,ＴＲＣ,880,新書書架,,,,,False,,,,False,,,,False,False,False,,
9784-480073754,51564,2021/07/08,朝から晩までつぶやく英語表現２００,ｱｻ ｶﾗ ﾊﾞﾝ ﾏﾃﾞ ﾂﾌﾞﾔｸ ｴｲｺﾞ ﾋｮｳｹﾞﾝ ﾆﾋｬｸ,,,ちくま新書　１５４８,ﾁｸﾏｼﾝｼｮ 1548,キャサリン・Ａ．クラフト 著　里中 哲彦 編訳,ｸﾗﾌﾄ K.A. ｻﾄﾅｶ ﾃﾂﾋｺ ｷｬｻﾘﾝAｸﾗﾌﾄ,,837.8,ク,,筑摩書房,2021,248p,18cm,880,21005883,朝から晩まで、とにかく思ったことを英語で口に出すことが、英語上達への近道。家、会社、食事、ショッピング、天気…。日常のさまざまな場面で使うけど、意外と知らない必須フレーズ２００個を紹介する。,エイゴ カイワ　英語 会話,図書費,ＴＲＣ,880,新書書架,,,,,False,,,,False,,,,False,False,False,,
9784-480073839,51465,2021/06/22,介助の仕事　街で暮らす／を支える,ｶｲｼﾞｮ ﾉ ｼｺﾞﾄ,,,ちくま新書　１５５８,ﾁｸﾏｼﾝｼｮ 1558,立岩 真也 著,ﾀﾃｲﾜ ｼﾝﾔ,,369.2,タ,,筑摩書房,2021,238p,18cm,820,21010241,圧倒的に人手不足な介助の世界。どうすればこの状況をマシにできるのか。仕事のあり方から制度のことまで、利用者にとっても大事なことを述べ、介護の仕事への対価の問題も含めて厳しい状況も変えていけると説く。,ショウガイシャフクシ　ホウモンカイゴ　障害者福祉　訪問介護,図書費,ＴＲＣ,820,新書書架,,,,,False,,,,False,,,,False,False,False,,
9784-480073860,51863,2022/02/01,ダイオウイカｖｓ．マッコウクジラ　図説・深海の怪物たち,ﾀﾞｲｵｳｲｶ ﾀｲ ﾏｯｺｳｸｼﾞﾗ  ﾀﾞｲｵｳｲｶ ｳﾞｲｴｽ ﾏｯｺｳｸｼﾞﾗ,,,ちくま新書　１５６６,ﾁｸﾏｼﾝｼｮ 1566,北村 雄一 著,ｷﾀﾑﾗ ﾕｳｲﾁ,,481.7,キ,,筑摩書房,2021,237p,18cm,820,21015989,巨大ウミヘビ・シーサーペント、日本の漁船が引きあげたニューネッシー、メスと一体化するビワアンコウのオス、スケスケ頭のデメニギス…。深海のモンスターたちの異様な姿と習性を、描きおろしイラストとともに紹介する。,シンカイセイブツ　深海生物,図書費,ＴＲＣ,820,新書書架,,,,,False,,,,False,,,,False,False,False,,
9784-480074164,51740,2022/01/24,大正史講義,ﾀｲｼｮｳｼ ｺｳｷﾞ,,,ちくま新書　１５８９,ﾁｸﾏｼﾝｼｮ 1589,筒井 清忠 編,ﾂﾂｲ ｷﾖﾀﾀﾞ,,210.6,タ,,筑摩書房,2022,508p,18cm,1300,21028869,大衆の登場が始まり、激動の昭和の原点となった大正時代。その歴史を見るための視座を提供すべく、第一線の研究者たちが最新の研究成果を結集。２６の論点によって、大正時代を正面から描きなおす。,ニホン レキシ タイショウジダイ　日本 歴史 大正時代,図書費,ＴＲＣ,1300,新書書架,,,,,False,,,,False,,,1,False,False,False,,
9784-480251169,51737,2022/01/24,ＳＤＧｓ時代の食べ方　世界が飢えるのはなぜ？,ｴｽﾃﾞｨｰｼﾞｰｽﾞ ｼﾞﾀﾞｲ ﾉ ﾀﾍﾞｶﾀ,,,ちくまＱブックス,ﾁｸﾏｷｭｰﾌﾞｯｸｽ,井出 留美 著,ｲﾃﾞ ﾙﾐ,,611.3,イ,,筑摩書房,2021,111p,19cm,1100,21043392,食品ロスが深刻な日本。捨てられる食材の量は国連の飢餓国支援の１．４倍。この状況を変えるにはどうすれば良いのか。ＳＤＧｓ時代にふさわしい食べ方を考える。『エシカルはおいしい！！』連載を加筆し書籍化。,ショクヒンロス　ホンノショウカイ　食品ロス　本の紹介　ショクヒンロス　食品ロス,図書費,ＴＲＣ,1100,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-480437747,51738,2022/01/24,江戸衣装図絵　奥方と町娘たち,ｴﾄﾞ ｲｼｮｳ ｽﾞｴ,,,ちくま文庫　き１６－２,ﾁｸﾏﾌﾞﾝｺ ｷ-16-2,菊地 ひと美 著,ｷｸﾁ ﾋﾄﾐ,,383.1,キ,,筑摩書房,2021,180p,15cm,950,21046305,江戸初期の武家婦人の晴れ着は重厚で豪華な衣装、中期になると町方の富裕層のなかから色彩豊かで優美な世界が生まれ、後期は「粋」で個性的な時代へと変化する。江戸の女たちの着物、髪形、化粧などを紹介する。,フクソウ レキシ　ケッパツ レキシ　服装 歴史　結髪 歴史,図書費,ＴＲＣ,950,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-480437754,51739,2022/01/24,江戸衣装図絵　武士と町人,ｴﾄﾞ ｲｼｮｳ ｽﾞｴ,,,ちくま文庫　き１６－３,ﾁｸﾏﾌﾞﾝｺ ｷ-16-3,菊地 ひと美 著,ｷｸﾁ ﾋﾄﾐ,,383.1,キ,,筑摩書房,2021,180p,15cm,950,21046309,職業別の仕事服を着ていた江戸の男たちは、ときに歌舞伎の影響を受けながら、洒落を楽しみ、粋な装いを競い合った。武士から町人まで、その衣装、髪形、履物、旅姿などを紹介する。,フクソウ レキシ　ケッパツ レキシ　服装 歴史　結髪 歴史,図書費,ＴＲＣ,950,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-480510716,51864,2022/02/01,ロバート・オッペンハイマー　愚者としての科学者,ﾛﾊﾞｰﾄ ｵｯﾍﾟﾝﾊｲﾏｰ,,,ちくま学芸文庫　フ４７－１,ﾁｸﾏｶﾞｸｹﾞｲﾌﾞﾝｺ ﾌ-47-1,藤永 茂 著,ﾌｼﾞﾅｶﾞ ｼｹﾞﾙ,,289.3,フ,,筑摩書房,2022,447p,15cm,1400,21033536,マンハッタン計画を主導し、原子爆弾を生み出した物理学者オッペンハイマーの評伝。豊富な史料をもとに、彼の足跡を丹念に辿り、政治に翻弄され、欺かれた科学者の実像に迫る。,オッペンハイマー ジョン・ロバート,図書費,ＴＲＣ,1400,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-480683908,51467,2021/06/22,西洋美術とレイシズム,ｾｲﾖｳﾋﾞｼﾞｭﾂ ﾄ ﾚｲｼｽﾞﾑ,,,ちくまプリマー新書　３６５,ﾁｸﾏﾌﾟﾘﾏｰｼﾝｼｮ 365,岡田 温司 著,ｵｶﾀﾞ ｱﾂｼ,,702.0,オ,,筑摩書房,2020,185 6p,18cm,1000,20050945,聖書に登場する呪われた人、迫害された人を、西洋美術はどのように描いてきたか。２０００年に及ぶ歴史の中で培われてきた人種差別のイメージをキリスト教美術から読み解く。,キリストキョウ　シュウキョウビジュツ　セイヨウビジュツ　ジンシュサベツ　キリスト教　宗教美術　西洋美術　人種差別　キリストキョウビジュツ　ジンシュサベツ　キリスト教美術　人種差別,図書費,ＴＲＣ,1000,新書書架,,,,,False,,,,False,,,,False,False,False,,
9784-480683939,51468,2021/06/22,紛争解決ってなんだろう,ﾌﾝｿｳ ｶｲｹﾂ ｯﾃ ﾅﾝﾀﾞﾛｳ,,,ちくまプリマー新書　３６６,ﾁｸﾏﾌﾟﾘﾏｰｼﾝｼｮ 366,篠田 英朗 著,ｼﾉﾀﾞ ﾋﾃﾞｱｷ,,319.8,シ,,筑摩書房,2021,207p,18cm,820,21001846,世界の紛争はどのように解決されているのか？　気鋭の国際政治学者が、争いに対して、なぜこういうものの見方をするのかという基本から説き起こした、紛争解決論入門。口語調でわかりやすく紛争解決論を学べる。,コクサイフンソウ　コクサイモンダイ　センソウトヘイワ　国際紛争　国際問題　戦争と平和　コクサイフンソウ　国際紛争,図書費,ＴＲＣ,820,新書書架,,,,,False,,,,False,,,,False,False,False,,
9784-480684059,51736,2022/01/24,生きのびるための流域思考,ｲｷﾉﾋﾞﾙ ﾀﾒ ﾉ ﾘｭｳｲｷ ｼｺｳ,,,ちくまプリマー新書　３７８,ﾁｸﾏﾌﾟﾘﾏｰｼﾝｼｮ 378,岸 由二 著,ｷｼ ﾕｳｼﾞ,,517.5,キ,,筑摩書房,2022,230p,18cm,860,21028865,水土砂災害は、豪雨ではなく、「流域」という地形や生態系が引き起こす現象。流域の基本構造や水循環機能、鶴見川流域の総合治水などを紹介し、流域思考の治水や自然保護、持続的な未来づくりについて考える。,カワ　チスイ　コウズイ　サイガイボウサイ　フウスイガイ　川　治水　洪水　災害・防災　風水害　チスイ　治水,図書費,ＴＲＣ,860,新書書架,,,,,False,,,,False,,,,False,False,False,,
9784-480684097,51741,2022/01/24,ファッションの仕事で世界を変える　エシカル・ビジネスによる社会貢献,ﾌｧｯｼｮﾝ ﾉ ｼｺﾞﾄ ﾃﾞ ｾｶｲ ｵ ｶｴﾙ,,,ちくまプリマー新書　３８４,ﾁｸﾏﾌﾟﾘﾏｰｼﾝｼｮ 384,白木 夏子 著,ｼﾗｷ ﾅﾂｺ,,335.8,シ,,筑摩書房,2022,207p,18cm,820,21037076,貧困や社会問題への取組み、夢の追求、ビジネスへの挑戦心…。その全てを同時に叶える「エシカル・ビジネス」。エシカル・ビジネスの心得から、起業までの具体的な計画づくりまでを解説する。起業準備のためのワーク付き。,カイシャ　ジゾクカノウナカイハツ　シャカイモンダイ　会社　持続可能な開発　社会問題　シラキ ナツコ　白木夏子　シャカイテキキギョウ　シャカイキギョウカ　社会的企業　社会起業家,図書費,ＴＲＣ,820,新書書架,,,,,False,,,,False,,,,False,False,False,,
9784-480688859,80413,2021/12/06,イスラームから世界を見る,ｲｽﾗｰﾑ ｶﾗ ｾｶｲ ｵ ﾐﾙ,,,ちくまプリマー新書　１８４,ﾁｸﾏﾌﾟﾘﾏｰｼﾝｼｮ 184,内藤 正典 著,ﾅｲﾄｳ ﾏｻﾉﾘ,,302.27,ﾅ,,筑摩書房,2012,239p,18cm,860,12041447,誕生・発展の歴史から民主化運動の背景まで、イスラームの基礎知識をしっかり解説。ムスリムと非ムスリムの対話に必要なものとは？　イスラーム世界で起きていることがらを通じてイスラームの「いま」と「これから」を考える。,アラブショコク　イスラムキョウ　セイジ　ミンシュシュギ　トルコ　アメリカガッシュウコク　テロ　ヨーロッパ　アラブ諸国　イスラム教　政治　民主主義　トルコ　アメリカ合衆国　テロ　ヨーロッパ　イスラムケン　イスラムキョウ　イスラム圏　イスラム教,図書費,白山商会,851,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-480805003,51469,2021/06/22,睦家四姉妹図,ﾑﾂ ｹ ﾖﾝｼﾏｲ ｽﾞ,,,,,藤谷 治 著,ﾌｼﾞﾀﾆ ｵｻﾑ,,913.6,フ,,筑摩書房,2021,254p,19cm,1700,21004750,仕事も恋も活発な長女、素直だが男運の悪い次女、シニカルだけど憎めない三女、自由に生きる末っ子。時は流れ人は変われど、睦家に集う女たちの絆は変わらず…。平成の日本を活写するお茶の間物語。『ちくま』連載を書籍化。,,図書費,ＴＲＣ,1700,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-488011062,51478,2021/06/22,はじまりの２４時間書店,ﾊｼﾞﾏﾘ ﾉ ﾆｼﾞｭｳﾖｼﾞｶﾝ ｼｮﾃﾝ,,,,,ロビン・スローン 著　島村 浩子 訳,ｽﾛｰﾝ ﾛﾋﾞﾝ ｼﾏﾑﾗ ﾋﾛｺ ﾛﾋﾞﾝｽﾛｰﾝ,,933.7,ス,,東京創元社,2021,133p,19cm,1600,21004295,１９６９年、大学図書館員の青年ペナンブラがサンフランシスコを訪れた。数百年ものあいだ行方不明の貴重な書物を見つけ出す使命を帯びて。街中をさまよった末、彼は真夜中に一軒の小さな書店〈２４時間書店〉に行き着き…。,,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-488028190,51476,2021/06/22,銀獣の集い　廣嶋玲子短編集,ｷﾞﾝｼﾞｭｳ ﾉ ﾂﾄﾞｲ,,,,,廣嶋 玲子 著,ﾋﾛｼﾏ ﾚｲｺ,,913.6,ヒ,,東京創元社,2021,340p,20cm,1900,21001880,石の卵からうまれる半人半獣「銀獣」。富豪が５人の男女に言い渡したのは、１年後にもっとも優れた銀獣を連れてきた者に財産を譲るという条件で…。表題作をはじめ、美しくてちょっぴり怖い３つの物語を収録した短編集。,,図書費,ＴＲＣ,1900,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-488028459,80280,2021/09/14,兇人邸の殺人,ｷｮｳｼﾞﾝﾃｲ ﾉ ｻﾂｼﾞﾝ,,,,,今村 昌弘 著,ｲﾏﾑﾗ ﾏｻﾋﾛ,,913.6,ｲ,,東京創元社,2021,360p,20cm,1700,21031556,廃墟テーマパークににそびえる「兇人邸」。班目機関の研究資料を探し求めるグループとともに、その奇怪な屋敷に侵入した葉村と比留子を待ち構えていたのは、無慈悲な首斬り殺人鬼だった…。「屍人荘の殺人」シリーズ第３弾。,,図書費,白山商会,1683,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-488105464,80324,2021/10/05,ミス・マープルと１３の謎,ﾐｽ ﾏｰﾌﾟﾙ ﾄ ｼﾞｭｳｻﾝ ﾉ ﾅｿﾞ,,,創元推理文庫　Ｍク２－２６,ｿｳｹﾞﾝｽｲﾘﾌﾞﾝｺ M-ｸ-2-26,アガサ・クリスティ 著　深町 眞理子 訳,ｸﾘｽﾃｨｰ ｱｶﾞｻ ﾌｶﾏﾁ ﾏﾘｺ ｱｶﾞｻｸﾘｽﾃｨ,,933.7,ｸ,,東京創元社,2019,429p,15cm,900,19001631,ミス・マープルの家に集った客の言葉をきっかけに結成された〈火曜の夜〉クラブ。１人が知っている謎を提示し、ほかの５人が推理を披露し…。名探偵ミス・マープルが初登場した作品集。名作ミステリ新訳プロジェクト第１弾。,,図書費,白山商会,891,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-488105471,80278,2021/09/14,ハーリー・クィンの事件簿,ﾊｰﾘｰ ｸｨﾝ ﾉ ｼﾞｹﾝﾎﾞ,,,創元推理文庫　Ｍク２－２８,ｿｳｹﾞﾝｽｲﾘﾌﾞﾝｺ M-ｸ-2-28,アガサ・クリスティ 著　山田 順子 訳,ｸﾘｽﾃｨｰ ｱｶﾞｻ ﾔﾏﾀﾞ ｼﾞｭﾝｺ ｱｶﾞｻｸﾘｽﾃｨ,,933.7,ｸ,,東京創元社,2020,429p,15cm,900,20018679,ある屋敷のパーティで不穏な気配を感じとったサタスウェイトは、奇妙な人物ハーリー・クィン氏にヒントをもらい、鋭い観察眼で不可解な事件の謎を解きはじめる。クリスティならでは深い人間描写が光る１２編を収めた短編集。,,図書費,白山商会,891,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-488105495,80277,2021/09/14,パーカー・パインの事件簿,ﾊﾟｰｶｰ ﾊﾟｲﾝ ﾉ ｼﾞｹﾝﾎﾞ,,,創元推理文庫　Ｍク２－２７,ｿｳｹﾞﾝｽｲﾘﾌﾞﾝｺ M-ｸ-2-27,アガサ・クリスティ 著　山田 順子 訳,ｸﾘｽﾃｨｰ ｱｶﾞｻ ﾔﾏﾀﾞ ｼﾞｭﾝｺ ｱｶﾞｻｸﾘｽﾃｨ,,933.7,ｸ,,東京創元社,2021,412p,15cm,900,21031521,「あなたは幸せですか？　幸福でないかたはパーカー・パインにご相談ください」　新聞広告を見た人々がもちこむ事件を奇妙な方法で解決する、異色の経歴の探偵が活躍する短編１４編を収めた作品集。,,図書費,白山商会,891,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-488134099,51479,2021/06/22,ロンドン謎解き結婚相談所,ﾛﾝﾄﾞﾝ ﾅｿﾞﾄｷ ｹｯｺﾝ ｿｳﾀﾞﾝｼｮ,,,創元推理文庫　Ｍモ９－１,ｿｳｹﾞﾝｽｲﾘﾌﾞﾝｺ M-ﾓ-9-1,アリスン・モントクレア 著　山田 久美子 訳,ﾓﾝﾄｸﾚｱ ｱﾘｽﾝ ﾔﾏﾀﾞ ｸﾐｺ ｱﾘｽﾝﾓﾝﾄｸﾚｱ,,933.7,モ,,東京創元社,2021,462p,15cm,1200,21006494,戦後ロンドン。スパイ活動のスキルを持つアイリスと、人の内面を見抜く鋭い目を持つグウェン。２人が営む結婚相談所で、若い美女に誠実な青年を紹介した矢先、女性が殺され、青年が逮捕される。２人は真犯人捜しに乗りだし…。,,図書費,ＴＲＣ,1200,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-488134105,51751,2022/01/24,王女に捧ぐ身辺調査　ロンドン謎解き結婚相談所,ｵｳｼﾞｮ ﾆ ｻｻｸﾞ ｼﾝﾍﾟﾝﾁｮｳｻ,,,創元推理文庫　Ｍモ９－２,ｿｳｹﾞﾝｽｲﾘﾌﾞﾝｺ M-ﾓ-9-2,アリスン・モントクレア 著　山田 久美子 訳,ﾓﾝﾄｸﾚｱ ｱﾘｽﾝ ﾔﾏﾀﾞ ｸﾐｺ ｱﾘｽﾝﾓﾝﾄｸﾚｱ,,933.7,モ,,東京創元社,2021,459p,15cm,1200,21045947,わたしたちがフィリップ王子の身辺調査を！？　戦後ロンドンで結婚相談所を営む元スパイのアイリスと上流階級出身のグウェンに持ちこまれた驚愕の依頼。英国王室の危機を救うために奔走する女性コンビの活躍を描く第２弾。,,図書費,ＴＲＣ,1200,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-488146238,80275,2021/09/14,真っ白な嘘,ﾏｯｼﾛ ﾅ ｳｿ,,,創元推理文庫　Ｍフ１－７,ｿｳｹﾞﾝｽｲﾘﾌﾞﾝｺ M-ﾌ-1-7,フレドリック・ブラウン 著　越前 敏弥 訳,ﾌﾞﾗｳﾝ ﾌﾚﾄﾞﾘｯｸ ｴﾁｾﾞﾝ ﾄｼﾔ ﾌﾚﾄﾞﾘｯｸﾌﾞﾗｳﾝ,,933.7,ﾌﾞ,,東京創元社,2020,356p,15cm,1000,20053404,巨匠フレドリック・ブラウンの代表的ミステリ短編集。雪の上の足跡をめぐる謎を描いた「笑う肉屋」、緊迫感溢れる「叫べ、沈黙よ」など、奇抜な発想と予想外の展開が魅力の全１８編を収録する。,,図書費,白山商会,990,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-488183028,80431,2021/12/09,誰の死体？,ﾀﾞﾚ ﾉ ｼﾀｲ,,,創元推理文庫,ｿｳｹﾞﾝｽｲﾘﾌﾞﾝｺ,ドロシー・Ｌ・セイヤーズ 著　浅羽 莢子 訳,ｾｲﾔｰｽﾞ ﾄﾞﾛｼｰ L. ｱｻﾊﾞ ｻﾔｺ ﾄﾞﾛｼｰLｾｲﾔｰｽﾞ,,933.7,ｾ,,東京創元社,1993,287p,15cm,900,93032659,,,図書費,白山商会,891,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-488284022,80381,2021/11/10,ウサギ料理は殺しの味,ｳｻｷﾞ ﾘｮｳﾘ ﾜ ｺﾛｼ ﾉ ｱｼﾞ,,,創元推理文庫　Ｍシ１２－１,ｿｳｹﾞﾝｽｲﾘﾌﾞﾝｺ M-ｼ-12-1,ピエール・シニアック 著　藤田 宜永 訳,ｼﾆｱｯｸ ﾋﾟｴｰﾙ ﾌｼﾞﾀ ﾖｼﾅｶﾞ ﾋﾟｴｰﾙｼﾆｱｯｸ,,953.7,ｼ,,東京創元社,2009,381p,15cm,1100,10000120,,,図書費,白山商会,1089,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-488299026,80164,2021/05/19,短編ミステリの二百年　１,ﾀﾝﾍﾟﾝ ﾐｽﾃﾘ ﾉ ﾆﾋｬｸ ﾈﾝ,,,創元推理文庫　Ｍン７－１,ｿｳｹﾞﾝｽｲﾘﾌﾞﾝｺ M-ﾝ-7-1,モーム ほか著　フォークナー ほか著　小森 収 編　深町 眞理子 ほか訳,ﾓｰﾑ ｳｨﾘｱﾑ･ｻﾏｾｯﾄ ﾌｫｰｸﾅｰ ｳｨﾘｱﾑ ｺﾓﾘ ｵｻﾑ ﾌｶﾏﾁ ﾏﾘｺ ﾓｰﾑ ﾌｫｰｸﾅｰ,,908.3,ﾀ,1,東京創元社,2019,558p,15cm,1300,19046348,およそ２００年、３世紀にわたる短編ミステリの歴史を彩る名作・傑作を評論家が厳選。１は、モーム、フォークナー、サキ、ビアス、ウールリッチ、コリアたち俊才による珠玉の１２編を新訳で、編者の評論と併せ収録。,ショウセツ ショウセツシュウ　小説 小説集,図書費,白山商会,1287,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-488299033,80216,2021/06/29,短編ミステリの二百年　２,ﾀﾝﾍﾟﾝ ﾐｽﾃﾘ ﾉ ﾆﾋｬｸ ﾈﾝ,,,創元推理文庫　Ｍン７－２,ｿｳｹﾞﾝｽｲﾘﾌﾞﾝｺ M-ﾝ-7-2,チャンドラー ほか著　アリンガム ほか著　小森 収 編　猪俣 美江子 ほか訳,ﾁｬﾝﾄﾞﾗｰ ﾚｲﾓﾝﾄﾞ ｱﾘﾝｶﾞﾑ ﾏｰｼﾞｮﾘｲ ｺﾓﾘ ｵｻﾑ ｲﾉﾏﾀ ﾐｴｺ ﾁｬﾝﾄﾞﾗｰ ｱﾘﾝｶﾞﾑ,,908.3,ﾀ,2,東京創元社,2020,686p,15cm,1400,20012435,およそ２００年、３世紀にわたる短編ミステリの歴史を彩る名作・傑作を評論家が厳選。２は、ハメット、チャンドラー、スタウト、アリンガムなど錚々たる作家による１１編を新訳で、編者の評論と併せ収録。,ショウセツ ショウセツシュウ　小説 小説集,図書費,白山商会,1386,文庫書架,,,,,False,,,,False,,,,False,False,True,,
