ISBN,登録番号,受入日,書名,書名かな,副書名,副書名かな,叢書名等,叢書名等かな,著者名,著者名かな,媒体種別,分類記号,図書記号,巻冊記号,出版社,版年,頁数,判型,本体価格,TRCMARCNO,内容紹介,件名,財源,受入先,価格,保管場所,別置記号,備考,付記事項,注記,除籍フラグ,除籍年月日,除籍番号,除籍理由,不明図書フラグ,不明日,不明理由,未点検回数,帯出禁止フラグ,バーコード印刷済フラグ,背ラベル印刷済フラグ,任意項目
978-4-533104-78-7,48679,2016/10/25,るるぶ沖縄ベスト　16  ,ﾙﾙﾌﾞ ｵｷﾅﾜ ﾍﾞｽﾄ 16,,,るるぶ情報版,ﾙﾙﾌﾞ ｼﾞｮｳﾎｳﾊﾞﾝ,JTBパブリッシング,JTB ﾊﾟﾌﾞﾘｯｼﾝｸﾞ,,291.9,オ,,JTBパブリッシング,2015,111p,26cm,780,,沖縄美ら海水族館、南国ビーチ、那覇タウンを大特集。グルメ情報やエリアガイドも充実。取り外せる「マリンアクティビティBOOK」「沖縄ドライブ&タウンMAP」付き。データ:2015年3月現在。,沖縄県-紀行・案内記 ,寄付,ＴＳＵＴＡＹＡ多治見インター店,,図書室,,付:マリンアクティビティBook(9p)　付:沖縄ドライブ,寄贈,,False,,,,False,,,,False,False,True,,
978-4-533109-47-8,48645,2016/09/13,沖縄,ｵｷﾅﾜ,,,マニマニ　九州５,ﾏﾆﾏﾆ ｷｭｳｼｭｳ5,,,,291.9,オ,,JTBパブリッシング,2016,158p,20cm,850,,南国の草花に囲まれるカフェ、やちむんの里で窯元巡り…。沖縄で今人気のトピックスやローカルな生きた情報を厳選して紹介する。取り外せるマップ付き。データ:2015年11?12月現在。,沖縄県-紀行・案内記 ,寄付,ＴＳＵＴＡＹＡ多治見インター店,850,図書室,,付:Compact Map(31p)　,寄贈,,False,,,,False,,,,False,False,True,,
978-4-533113-46-8,49409,2017/01/31,詳細地図で歩きたい町京都 ２０１７,ｼｮｳｻｲﾁｽﾞﾃﾞｱﾙｷﾀｲﾏﾁｷｮｳﾄ,,,ＪＴＢのＭＯＯＫ,ｼﾞｪｰﾃｨｰﾋﾞｰﾉﾑｯｸ,,,,291.6,ｼ,17,ＪＴＢパブリッシング,2016,143p,28cm,920,16043611,幕末ゆかりの名所を巻頭特集するほか、京都の行事を月ごとに紹介。また、東山、京都御所、金閣寺など定番観光スポットを巡るコースも詳細な地図で案内します。取り外して使える大判地図付き。データ：２０１６年６月現在。〈平綴じ〉,キョウトシ キコウアンナイキ　京都市 紀行・案内記,図書費,ＴＲＣ,920,図書室,,,付：図（１枚）,,False,,,,False,,,,False,False,False,,
978-4-535586-94-9,49215,2016/09/02,２１世紀の図書館職員の養成 アメリカとオーストラリアを事例に,ﾆｼﾞｭｳｲｯｾｲｷ ﾉ ﾄｼｮｶﾝ ｼｮｸｲﾝ ﾉ ﾖｳｾｲ ｱﾒﾘｶ ﾄ ｵｰｽﾄﾗﾘｱ ｵ ｼﾞﾚｲ ﾆ,,,,,大城 善盛／著 山本 貴子／著,ｵｵｼﾛ ｾﾞﾝｾｲ ﾔﾏﾓﾄ ﾀｶｺ,,010.7,ｵ,,日本評論社,2016,193p,22cm,4800,16030904,２１世紀の図書館職、特に日本の図書館職員とその養成の在り方を探るべく、図書館先進国のアメリカとオーストラリアの図書館職員の状況と養成法について調査研究。両国の図書館の現状も概観する。,トショカンイン　トショカン アメリカガッシュウコク　トショカン オーストラリア　図書館員　図書館 アメリカ合衆国　 オーストラリア,図書費,ＴＲＣ,4800,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-562053-03-2,49219,2016/09/05,少女たちの明治維新 ふたつの文化を生きた３０年,ｼｮｳｼﾞｮﾀﾁ ﾉ ﾒｲｼﾞｲｼﾝ ﾌﾀﾂ ﾉ ﾌﾞﾝｶ ｵ ｲｷﾀ ｻﾝｼﾞｭｳ ﾈﾝ,,,,,ジャニス・Ｐ．ニムラ／著 志村 昌子／訳 薮本 多恵子／訳,ﾆﾑﾗ ｼﾞｬﾆｽ P. ｼﾑﾗ ﾏｻｺ ﾔﾌﾞﾓﾄ ﾀｴｺ ｼﾞｬﾆｽPﾆﾑﾗ,,281.0,ﾆ,,原書房,2016,387p,20cm,2500,16017690,山川捨松、津田うめ、永井繁。明治４年、３人の少女がアメリカに渡った。困難な留学生活、帰国後の周囲との軋轢、仕事、友情…。ふたつの国で「異邦人」としてもがき、成長した女性たちそれぞれの濃密な３０年間を描く。,オオヤマ ステマツ　ツダ ウメコ　ウリュウ シゲコ　大山捨松　津田梅子　瓜生繁子,図書費,ＴＲＣ,2500,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-562053-46-9,49390,2016/12/08,曲がり木たち,ﾏｶﾞﾘｷﾞ ﾀﾁ,,,,,小手鞠 るい／著,ｺﾃﾞﾏﾘ ﾙｲ,,913.6,ｺ,,原書房,2016,198p,20cm,1600,16046679,見えない、歩けない、居場所がない、コミュニケーションができない…。心の傷や生きづらさを抱えながらも、健気にしなやかに生きる人々の日常に光を当てた連作短篇集。「普通」とは何か、幸せな人生とは何かを、穏やかに問う。,,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-565175-12-0,49393,2016/12/08,高校生の〈就職〉一般常識＋適性試験 ２０１７年度版,ｺｳｺｳｾｲ ﾉ ｼｭｳｼｮｸ ｲｯﾊﾟﾝ ｼﾞｮｳｼｷ ﾌﾟﾗｽ ﾃｷｾｲ ｼｹﾝ,,,高校生用就職試験シリーズ,ｺｳｺｳｾｲ ﾖｳ ｼｭｳｼｮｸ ｼｹﾝ ｼﾘｰｽﾞ,就職試験情報研究会／編著,ｼｭｳｼｮｸ ｼｹﾝ ｼﾞｮｳﾎｳ ｹﾝｷｭｳｶｲ,,307.8,ｺ,17,一ツ橋書店,2015,183p,19cm,850,15717933,書き込み式。,シュウショクシケン　就職試験,図書費,ＴＲＣ,850,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-566074-03-3,49127,2016/06/30,菓子検定公式問題集＆解説３級,ｶｼ ｹﾝﾃｲ ｺｳｼｷ ﾓﾝﾀﾞｲｼｭｳ ｱﾝﾄﾞ ｶｲｾﾂ ｻﾝｷｭｳ,,,,,大阪あべの辻製菓専門学校菓子検定委員会／編,ｵｵｻｶ ｱﾍﾞﾉﾂｼﾞｾｲｶｾﾝﾓﾝｶﾞｯｺｳｶｼｹﾝﾃｲｲｲﾝｶｲ,,596.6,ｶ,,評論社,2014,139p,21cm,1200,14700784,知っていそうで知らないお菓子の問題に挑戦！　材料、レシピ、コツ、器具からお菓子の文化まで、「菓子検定」３級の予想問題全１００問を徹底解説する。,菓子,図書費,ＴＲＣ,1200,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-569825-81-6,49222,2016/09/06,マッカーサーと日本占領,ﾏｯｶｰｻｰ ﾄ ﾆﾎﾝ ｾﾝﾘｮｳ,,,,,半藤 一利／著,ﾊﾝﾄﾞｳ ｶｽﾞﾄｼ,,210.7,ﾊ,,ＰＨＰ研究所,2016,263p,20cm,1600,16021969,憲法、国防、沖縄の基地…日本のさまざまな難問は、マッカーサー統治下の６年足らずの間にもたらされた大変革にその根をもっている。国家目標を見失った今、“あの時代”を見直す。１９８８年の『オール読物』連載を書籍化。,マカーサー ダグラス　ニホン レキシ ショウワジダイ（センキュウヒャクヨンジュウゴネンイゴ）　センリョウセイサク ニホン　日本 歴史 昭和時代（１９４５年以後）　占領政策 日本,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-569827-27-8,48602,2016/06/24,ハーバードでいちばん人気の国・日本  ,ﾊｰﾊﾞｰﾄﾞ ﾃﾞ ｲﾁﾊﾞﾝ ﾆﾝｷ ﾉ ｸﾆ ﾆﾎﾝ,なぜ世界最高の知性はこの国に魅了されるのか,,ＰＨＰ新書,PHPｼﾝｼｮ,佐藤　智恵,ｻﾄｳ ﾁｴ,,302.1,ｻ,,ＰＨＰ研究所,2016,251p,18cm,800,,世界最高峰の学び舎ハーバード大学で一番人気のある国は日本! 「新幹線お掃除劇場」やトヨタから、日本人のリーダーシップまで、ハーバード大学経営大学院の教授陣が「日本の強み」を語り尽くす。,日本,図書費,白山商会,778,新書書架,,,,,False,,,,False,,,1,False,False,True,,
978-4-569829-23-4,49098,2016/06/02,好きなことが天職になる心理学,ｽｷﾅｺﾄ ｶﾞ ﾃﾝｼｮｸ ﾆ ﾅﾙ ｼﾝﾘｶﾞｸ,,,,,中越 裕史／著,ﾅｶｺﾞｼ ﾋﾛｼ,,159.4,ﾅ,,ＰＨＰ研究所,2016,226p,19cm,1200,16020608,天職は、「普通」という枠の外にある－。「やりたいこと探し専門心理カウンセラー」の著者による、本当にやりたいことを見つけて仕事にする、世界一シンプルな天職の心理学。,ジンセイクン　人生訓,図書費,,1200,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-569830-29-2,49220,2016/09/05,面白くて眠れなくなる植物学,ｵﾓｼﾛｸﾃ ﾈﾑﾚﾅｸﾅﾙ ｼｮｸﾌﾞﾂ ｶﾞｸ,,,,,稲垣 栄洋／著,ｲﾅｶﾞｷ ﾋﾃﾞﾋﾛ,,470.4,ｲ,,ＰＨＰ研究所（発売）,2016,205p,19cm,1300,16022654,植物のダ・ヴィンチ・コード、花占いの必勝法、トリケラトプスの衰退と植物の進化、カラフルなトウモロコシの謎…。不思議に満ちた植物の世界をのぞき見てみよう！　読みだしたらとまらないすごい植物のはなしが満載。,ショクブツガク　植物学,図書費,ＴＲＣ,1300,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-569830-71-1,49221,2016/09/05,世界史の大転換 常識が通じない時代の読み方,ｾｶｲｼ ﾉ ﾀﾞｲﾃﾝｶﾝ ｼﾞｮｳｼｷ ｶﾞ ﾂｳｼﾞﾅｲ ｼﾞﾀﾞｲ ﾉ ﾖﾐｶﾀ,,,ＰＨＰ新書 １０５０,ﾋﾟｰｴｲﾁﾋﾟｰｼﾝｼｮ 1050,佐藤 優／著 宮家 邦彦／著,ｻﾄｳ ﾏｻﾙ ﾐﾔｹ ｸﾆﾋｺ,,319,ｻ,,ＰＨＰ研究所,2016,237p,18cm,820,16031514,想定外の出来事が次々に起こる世界。国際社会の表裏を知り尽くした著者らが、なぜいま世界史的な大転換期が到来しているのか、そこでとるべき日本の生き残り策は何かを鮮やかに解き明かす。世界情勢の核心が理解できる一冊。,コクサイセイジ　国際政治,図書費,ＴＲＣ,820,新書書架,,,,,False,,,,False,,,,False,False,False,,
978-4-569831-79-4,49432,2017/03/16,雑談力 ストーリーで人を楽しませる,ｻﾞﾂﾀﾞﾝﾘｮｸ ｽﾄｰﾘｰﾃﾞﾋﾄｵﾀﾉｼﾏｾﾙ,,,ＰＨＰ新書 １０６８,ﾋﾟｰｴｲﾁﾋﾟｰｼﾝｼｮ 1068,百田 尚樹／著,ﾋｬｸﾀ ﾅｵｷ,,809.2,ﾋ,,ＰＨＰ研究所,2016,232p,18cm,780,16051011,面白さの７割以上は、内容ではなく話し方！　ベストセラー作家が、ストーリー仕立ての技術と必ずウケるネタ５６を公開。雑談で人を楽しませる快感を味わうための一冊。,ハナシカタ　話しかた,図書費,ＴＲＣ,780,新書書架,,,,,False,,,,False,,,1,False,False,False,,
978-4-575239-05-8,49099,2016/06/02,君の膵臓をたべたい,ｷﾐ ﾉ ｽｲｿﾞｳ ｵ ﾀﾍﾞﾀｲ,,,,,住野 よる／著,ｽﾐﾉ ﾖﾙ,,913.6,ｽ,,双葉社,201,281p,20cm,1400,15031795,偶然、僕が拾った１冊の文庫本。それはクラスメイトである山内桜良が綴った、秘密の日記帳だった－。〈名前のない僕〉と〈日常のない彼女〉が織りなす物語。とびきりのラストシーンに泣かされる、圧倒的デビュー作。,,図書費,,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-575309-04-1,49128,2016/06/30,世界でもっとも貧しい大統領ホセ・ムヒカの言葉,ｾｶｲﾃﾞ ﾓｯﾄﾓ ﾏｽﾞｼｲ ﾀﾞｲﾄｳﾘｮｳ ﾎｾ ﾑﾋｶ ﾉ ｺﾄﾊﾞ,,,,,ホセ・ムヒカ／述 佐藤 美由紀／編著,ﾑﾋｶ･ｺﾙﾀﾞﾉ J.A. ｻﾄｳ ﾐﾕｷ ﾎｾ ﾑﾋｶ,,519,ﾑ,,双葉社,2015,110p,21cm,1000,15037630,２０１２年リオ会議で「もっとも衝撃的なスピーチ」をしたウルグアイ第４０代大統領ホセ・ムヒカ。彼の名言を紹介し、その人生と思想を解説します。「もっとも衝撃的なスピーチ」全文の日本語訳も掲載。,ムヒカ・コルダノ Ｊ．Ａ．　持続可能な開発,図書費,ＴＲＣ,1000,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-576140-24-7,49129,2016/06/30,美しく不思議なウミウシ,ｳﾂｸｼｸﾌｼｷﾞﾅｳﾐｳｼ,,,,,今本 淳／写真・文,ｲﾏﾓﾄ ｼﾞｭﾝ,,484.6,ｲ,,二見書房,2014,91p,15×21cm,1400,14010389,きれいでかわいいウミウシたちの写真集第３弾。奄美大島をはじめ、伊豆、越前、真鶴、八丈島など、日本各地で撮影したウミウシの写真を収録する。ウミウシに出会うためのヒントや撮影方法も紹介。,ウミウシ シャシンシュウ　うみうし 写真集,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-577043-09-7,49394,2016/12/08,もしもせかいがたべものでできていたら,ﾓｼﾓ ｾｶｲ ｶﾞ ﾀﾍﾞﾓﾉ ﾃﾞ ﾃﾞｷﾃ ｲﾀﾗ,,,,,カール・ワーナー／写真・文 今井 悟朗／訳,ﾜｰﾅｰ ｶｰﾙ ｲﾏｲ ｺﾞﾛｳ ｶｰﾙﾜｰﾅｰ,,498.5,ﾜ,,フレーベル館,2015,32p,26×29cm,1400,15049152,家も、雲も、道も、山も、花も、ぜんぶ食べられる！？　色をテーマに、すべてが食べもので作られた夢のような世界を写真で描く、写真家カール・ワーナーの絵本。絵さがしも楽しめます。,ショクヒン　食品　,図書費,ＴＲＣ,1400,絵本書架,,,,,False,,,,False,,,,False,False,False,,
978-4-583109-46-6,49363,2016/11/17,エディー・ジョーンズ４年間の軌跡 ９・１９の奇跡は必然だった－ＪＡＰＡＮ　ＷＡＹの正体そして、岩淵健輔ＧＭが語るエディー以後の日本,ｴﾃﾞｨｰ ｼﾞｮｰﾝｽﾞ ﾖﾈﾝｶﾝ ﾉ ｷｾｷ ｷｭｳｲﾁｷｭｳ ﾉ ｷｾｷ ﾜ ﾋﾂｾﾞﾝ ﾀﾞｯﾀ ｼﾞｬﾊﾟﾝ ｳｪｲ ﾉ ｼｮｳﾀｲｿｼﾃｲﾜﾌﾞﾁｹﾝｽｹｼﾞｰｴﾑｶﾞｶﾀﾙｴﾃﾞｨｰｲｺﾞﾉﾆﾎﾝ,,,,,斉藤 健仁／著,ｻｲﾄｳ ｹﾝｼﾞ,,783.4,サ,,ベースボール・マガジン社,2015,223p,19cm,1400,15060123,２１世紀スポーツ史上最大のアップセットを達成したエディーＪＡＰＡＮ。その影に隠された緻密な戦略とは？　指揮官退任の背景とは？　ラグビー日本代表を追い続けてきた著者が論じる。岩淵健輔ＧＭのインタビューも掲載。,ジョーンズ エディー　ラグビー　,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-584135-90-7,49103,2016/06/02,野球ノートに書いた甲子園 ２,ﾔｷｭｳﾉｰﾄ ﾆ ｶｲﾀ ｺｳｼｴﾝ,,,,,高校野球ドットコム編集部／著,ｺｳｺｳﾔｷｭｳﾄﾞｯﾄｺﾑ ｺｳｺｳﾔｷｭｳﾄﾞｯﾄｺﾑﾍﾝｼｭｳﾌﾞ,,783.7,ﾔ,2,ベストセラーズ,2014,221p,19cm,1000,14043078,長野西高校の「野球ノートに書いた甲子園」、センバツ準優勝・履正社高校の「頂点へと続くノート」…。全国各地の高校野球部を取材し、球児たちの野球ノートと成長の足跡を紹介。『高校野球ドットコム』連載に加筆。,コウコウヤキュウ　高校野球,図書費,,1000,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-591113-72-1,48703,2016/11/08,Ｔｈｅ　ＭＡＮＺＡＩ　1　ザ　マンザイ,ｻﾞ ﾏﾝｻﾞｲ,,,ポプラ文庫ピュアフル,ﾎﾟﾌﾟﾗﾌﾞﾝｺ ﾋﾟｭｱﾌﾙ,あさの　あつこ,ｱｻﾉ ｱﾂｺ,,913.6,ア,１,ポプラ社,2010,238p,15cm,540,,やたらと暑い十月最初の木曜日?転校生の瀬田歩は、サッカー部の次期キャプテンと噂される秋本貴史に呼びだされた。貴史とほとんど口をきいたことのない歩には、その理由がわからない...,,図書費,白山商会,540,文庫書架,,,,,False,,,,False,,,,False,False,True,,
978-4-591113-73-8,48704,2016/11/08,Ｔｈｅ　ＭＡＮＺＡＩ ２ ザ マンザイ,ｻﾞ ﾏﾝｻﾞｲ,,,ポプラ文庫ピュアフル,ﾎﾟﾌﾟﾗﾌﾞﾝｺ ﾋﾟｭｱﾌﾙ,あさの　あつこ,ｱｻﾉ ｱﾂｺ,,913.6,ア,２,ポプラ社,2010,253p,15cm,540,,文化祭を笑いの渦に巻き込んだ『漫才ロミオとジュリエット』から半年、瀬田歩と秋本貴史にとって中学最後の夏が来た。歩は、夏祭りで漫才をやろうと誘う貴史に対し、断固拒否の態度を...,,図書費,白山商会,540,文庫書架,,,,,False,,,,False,,,,False,False,True,,
978-4-591114-32-2,48705,2016/11/08,Ｔｈｅ　ＭＡＮＺＡＩ ５ ザ マンザイ,ｻﾞﾏﾝｻﾞｲ,,,ポプラ文庫ピュアフル,ﾎﾟﾌﾟﾗﾌﾞﾝｺ ﾋﾟｭｱﾌﾙ,あさの　あつこ,ｱｻﾉ ｱﾂｺ,,913.6,ア,５,ポプラ社,2010,229p,15cm,540,,中学三年の冬休み?。除夜の鐘を聞きながら「煩悩」について思いをはせる瀬田歩のもとに、「ぼくの煩悩を二・五倍ぐらいの数値に跳ね上げ」ている元凶・秋本貴史が迎えにくる。元二年...,,図書費,白山商会,540,文庫書架,,,,,False,,,,False,,,,False,False,True,,
978-4-591146-97-2,49367,2016/11/17,バカヤンキーでも死ぬ気でやれば世界の名門大学で戦える。,ﾊﾞｶﾔﾝｷｰ ﾃﾞﾓ ｼﾇｷ ﾃﾞﾔﾚﾊﾞ ｾｶｲ ﾉ ﾒｲﾓﾝ ﾀﾞｲｶﾞｸ ﾃﾞ ﾀﾀｶｴﾙ,,,,,鈴木 琢也／著,ｽｽﾞｷ ﾀｸﾔ,,916,ス,,ポプラ社,2015,331p,19cm,1400,15051366,「いつからでも人は変われる！」　中学・高校時代、偏差値３０台の不良が２４歳で一念発起し、世界トップの公立カリフォルニア大学バークレー校に合格－。世界のインテリが集う場所で奮闘する著者が、これまでの体験を綴る。,リュウガク　アメリカガッシュウコク　留学　アメリカ合衆国,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-591148-22-8,49104,2016/06/02,１６歳の語り部,ｼﾞｭｳﾛｸｻｲ ﾉ ｶﾀﾘﾍﾞ,,,,,雁部 那由多／語り部 津田 穂乃果／語り部 相沢 朱音／語り部 佐藤 敏郎／案内役,ｶﾞﾝﾍﾞ ﾅﾕﾀ ﾂﾀﾞ ﾎﾉｶ ｱｲｻﾞﾜ ｱｶﾈ ｻﾄｳ ﾄｼﾛｳ,,369.3,ｼﾞ,,ポプラ社,2016,220p,19cm,1300,16005962,東日本大震災から５年。当時、東松島市立大曲小学校に通う小学５年生だった３人が“あの日”を語る。１６歳になった彼らにしか語れない言葉の記録。話を聞いた、東京都の高校生、元・宮城県中学校教師の言葉も掲載。,ヒガシニホンダイシンサイ　東日本大震災（２０１１）,図書費,,1300,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-592732-86-0,49431,2017/03/16,ハリー・ポッターへの旅 イギリス＆物語探訪ガイド 新版,ﾊﾘｰﾎﾟｯﾀｰｴﾉﾀﾋﾞ ｲｷﾞﾘｽｱﾝﾄﾞﾓﾉｶﾞﾀﾘﾀﾝﾎﾞｳｶﾞｲﾄﾞ,,,ＭＯＥ　ＢＯＯＫＳ,ﾓｴﾌﾞｯｸｽ,ＭＯＥ編集部／著 山内 史子／著,ﾊｸｾﾝｼｬ ﾔﾏｳﾁ ﾌﾐｺ ﾓｴﾍﾝｼｭｳﾌﾞ,,933.7,ﾊ,,白泉社,2016,124p,21cm,1400,16055176,イギリス全土の「ハリー・ポッター」ゆかりの地を巡り、隠された作品の秘密に迫る。物語のすべてを永遠に胸に焼きつける、永久保存版ガイドブック。新生ロンドンのハリー・スポットなどを追加した新版。,ローリング Ｊ．Ｋ．　ハリーポッター　ハリーポッター（エイガ）　イギリス キコウアンナイキ　ハリー・ポッター　ハリー・ポッター（映画）　イギリス 紀行・案内記,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-594039-30-1,49433,2017/03/16,５分間ミステリー名探偵登場,ｺﾞﾌﾝｶﾝﾐｽﾃﾘｰﾒｲﾀﾝﾃｲﾄｳｼﾞｮｳ,,,扶桑社ミステリー,ﾌｿｳｼｬﾐｽﾃﾘｰ,ケン・ウェバー／著 藤井 喜美枝／訳,ｳｪﾊﾞｰ ｹﾝ ﾌｼﾞｲ ｷﾐｴ ｹﾝｳｪﾊﾞｰ,,798,ｳ,,扶桑社,2003,319p,16cm,619,03015861,,クイズ　クイズ,図書費,ＴＲＣ,619,文庫書架,,,,,False,,,,False,,,,False,False,False,,
978-4-594073-24-4,49434,2017/03/16,夢に出そうなミクロ生物,ﾕﾒﾆﾃﾞｿｳﾅﾐｸﾛｾｲﾌﾞﾂ,,,,,ミクロ生物選定委員会／編,ﾐｸﾛｾｲﾌﾞﾂｾﾝﾃｲｲｲﾝｶｲ,,460.8,ﾕ,,扶桑社,2015,87p,15×21cm,1300,15045473,電子顕微鏡の圧倒的な分解能によって微細に描き出される生物の表面構造、奇怪きわまるフォルム…。クマムシ、マダニ、サナダムシ、人喰いアメーバなど、身近なミクロ生物を走査型電子顕微鏡で撮影した写真集。,ケンビキョウシャシン　デンシケンビキョウ　顕微鏡写真　電子顕微鏡,図書費,ＴＲＣ,1300,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-620323-69-5,49234,2016/09/05,熱誠憂国 日本人へ伝えたいこと,ﾈｯｾｲ ﾕｳｺｸ ﾆﾎﾝｼﾞﾝ ｴ ﾂﾀｴﾀｲ ｺﾄ,,,,,李 登輝／著,ﾘ ﾄｳｷ,,304,ﾘ,,毎日新聞出版,2016,189p,18cm,1100,16033666,「日・米・台」で築け、アジアの平和！　台湾の民主化を実現した哲人政治家で元台湾総統の著者が、リーダー不在、Ｇゼロ（米一国支配終えん）時代のニッポンの進むべき道を語る。,,図書費,ＴＲＣ,1100,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-621083-70-3,49130,2016/06/30,虫・コレ 自然がつくりだした色とデザイン Ｉｎｓｅｃｔ　Ｃｏｌｌｅｃｔｉｏｎ,ﾑｼｺﾚ ｼｾﾞﾝｶﾞﾂｸﾘﾀﾞｼﾀｲﾛﾄﾃﾞｻﾞｲﾝ ｲﾝｾｸﾄｺﾚｸｼｮﾝ,,,,,海野 和男／著,ｳﾝﾉ ｶｽﾞｵ,,486,ｳ,,丸善出版,2011,104p,26cm,1800,11029582,昆虫たちが磨き上げてきた色とデザインは、人間にはつくりえない神秘的な美しさと華やかさに満ちている。自然というデザイナーがつくりだした色彩の魅力を拡大写真で紹介する。,コンチュウ シャシンシュウ　昆虫 写真集,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-621089-66-8,49105,2016/06/02,理科年表 第８９冊（平成２８年）,ﾘｶﾈﾝﾋﾟｮｳ,,,,,国立天文台／編,ｺｸﾘﾂﾃﾝﾓﾝﾀﾞｲ,,403.6,ｺ,89,丸善出版,2015,1098p,21cm,2800,15060377,暦部、天文部、気象部、物理・化学部、地学部、生物部、環境部、附録からなる理科年表の机上版。「世界のおもな気象災害」を新設し、「動物分類表」を最新の見地に基づき大改訂。,カガク ベンラン　科学 便覧,図書費,,2800,事典棚,,,欧文タイトル：ＣＨＲＯＮＯＬＯＧＩＣＡＬ　ＳＣＩＥＮＴＩＦＩＣ　ＴＡＢＬＥＳ,,False,,,,False,,,,False,False,False,,
978-4-623075-70-6,49237,2016/09/01,１歩前からはじめる「統計」の読み方・考え方,ｲｯﾎﾟ ﾏｴｶﾗ ﾊｼﾞﾒﾙ ﾄｳｹｲ ﾉ ﾖﾐｶﾀ ｶﾝｶﾞｴｶﾀ,,,,,神林 博史／著,ｶﾝﾊﾞﾔｼ ﾋﾛｼ,,350.1,ｶ,,ミネルヴァ書房,2016,323p,21cm,2200,16017926,統計を活用すると「証拠に基づいた議論」ができるようになる！　統計の基本的な読み方と考え方について、わかりやすく解説した統計リテラシーおよびデータリテラシーの入門書。練習問題も収録する。,トウケイガク　統計学,図書費,ＴＲＣ,2200,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-634151-05-5,49370,2016/11/18,レンズが撮らえた１９世紀英国,ﾚﾝｽﾞ ｶﾞ ﾄﾗｴﾀ ｼﾞｭｳｷｭｳ ｾｲｷ ｴｲｺｸ,,,,,海野 弘／ほか著,ｳﾝﾉ ﾋﾛｼ,,233.0,レ,,山川出版社,2016,174p,22cm,1600,16043358,鉄道建設に観光ブーム、暮らしやファッションなどの風俗から「シャーロック・ホームズ」に代表される文学の舞台まで…。ヴィクトリア朝から２０世紀初頭にかけて、繁栄を極めた大英帝国の光と影を貴重写真で綴る。,イギリス レキシ ジュウキュウセイキ シャシンシュウ　イギリス 歴史 １９世紀 写真集,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-635202-28-2,49422,2017/01/31,ときめく微生物図鑑,ﾄｷﾒｸﾋﾞｾｲﾌﾞﾂｽﾞｶﾝ,,,Ｂｏｏｋ　ｆｏｒ　ｄｉｓｃｏｖｅｒｙ,ﾌﾞｯｸﾌｫｰﾃﾞｨｽｶｳﾞｧﾘｰ,塩野 正道／写真 塩野 暁子／写真 鏡味 麻衣子／監修,ｼｵﾉ ﾏｻﾐﾁ ｼｵﾉ ｱｷｺ ｶｶﾞﾐ ﾏｲｺ,,465,ｼ,,山と渓谷社,2016,127p,21cm,1600,16040686,細菌、カビ、藻類、原生動物、プランクトン…。肉眼で見ることが難しい様々な微生物を美しい写真とともに解説。微生物を巡るエピソードやプランクトンの採集方法なども紹介します。コピーして使える微生物モビールの型紙付き。,ビセイブツ　微生物,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-636910-65-0,49132,2016/06/30,「音大卒」は武器になる,ｵﾝﾀﾞｲ ｿﾂ ﾜ ﾌﾞｷ ﾆ ﾅﾙ,,,,,大内 孝夫／著 武蔵野音楽大学／協力,ｵｵｳﾁ ﾀｶｵ ﾑｻｼﾉ ｵﾝｶﾞｸ ﾀﾞｲｶﾞｸ,,377.9,ｵ,,ヤマハミュージックメディア,2015,193p,19cm,1600,15004273,元銀行員で音楽大学に勤務する著者が、音大生の自立について徹底的に分析。音楽に打ち込んだ経験を活かしながら、幸せなキャリアを築く方法を紹介する。音大生の就職マニュアルや、フリー演奏家の税金事例研究等も掲載。,学生　就職,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,1,False,False,False,,
