ISBN,登録番号,受入日,書名,書名かな,副書名,副書名かな,叢書名等,叢書名等かな,著者名,著者名かな,媒体種別,分類記号,図書記号,巻冊記号,出版社,版年,頁数,判型,本体価格,TRCMARCNO,内容紹介,件名,財源,受入先,価格,保管場所,別置記号,備考,付記事項,注記,除籍フラグ,除籍年月日,除籍番号,除籍理由,不明図書フラグ,不明日,不明理由,未点検回数,帯出禁止フラグ,バーコード印刷済フラグ,背ラベル印刷済フラグ,任意項目
9784-259567408,52089,2022/12/21,さつまいものお菓子,ｻﾂﾏｲﾓ ﾉ ｵｶｼ,,,,,若山 曜子 著,ﾜｶﾔﾏ ﾖｳｺ,,596.6,ワ,,家の光協会,2022,79p,26cm,1500,22040412,ねっとりおいしい焼きいもで作る定番のお菓子から、さつまいもスコーンなどの焼き菓子、いもようかん、チェーなど和とアジアのお菓子、冷たいお菓子まで、さつまいもを使ったレシピを紹介。おいしい焼きいもの作り方も掲載。,カシ　サツマイモ　菓子　さつまいも,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-262130736,51890,2022/07/06,あと一品がすぐできる！おいしい副菜　野菜がとれる２３７品,ｱﾄ ｲｯﾋﾟﾝ ｶﾞ ｽｸﾞ ﾃﾞｷﾙ ｵｲｼｲ ﾌｸｻｲ,,,,,ほりえ さちこ 著,ﾎﾘｴ ｻﾁｺ,,596.3,ホ,,池田書店,2022,191p,26cm,1300,22019622,時短できて、ラクに作れる副菜の本。野菜ごとに「食材１つだけ」「作りおき」「レンチン」「フライパンひとつ」「和えるだけ」「漬けるだけ」の６パターンに沿ったレシピを紹介する。ボリュームアップするアレンジも掲載。,リョウリ ヤサイ　料理 野菜,図書費,ＴＲＣ,1300,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-262165899,52042,2022/09/21,１０歳からの学校では教えてくれない健康とからだ,ｼﾞｯｻｲ ｶﾗ ﾉ ｶﾞｯｺｳ ﾃﾞ ﾜ ｵｼｴﾃｸﾚﾅｲ ｹﾝｺｳ ﾄ ｶﾗﾀﾞ,,,,,野口 緑 監修,ﾉｸﾞﾁ ﾐﾄﾞﾘ,,498,ジ,,池田書店,2022,255p,21cm,1600,22015417,「太っちゃった」「いつもお腹が痛い」「朝起きられない」「イライラしちゃう」「生理のこと」…。からだやこころに関する悩みや素朴な疑問に答える、１０代のための健康書。,ケンコウ　ジンタイ　シンチョウ　タイジュウ　ヒヤケ　カミノケ　ニキビ　ケ　ツメ　コンタクトレンズ　メ　ニオイ　クチ　ハ　ジェンダー　ケンコウシンダン　アレルギー　ショクセイカツ　ケツエキ　オシッコ　ウンチ　ゲリ　チョウカク　ノド　ハナヂ　ネツ　ウイルス　サイキン　テアライ　ワクチン　ボウリョク　キモチ　キンチョウ　オンナノコノカラダ　セイ　ゲッケイ　オトコノコノカラダ　セイカツ　アセ　スイミン　スマートフォン　キオク　タイリョク　マラソン　キョウソウ　健康　人体　身長　体重　日焼け　かみの毛　にきび　毛　,寄付,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-265074082,80676,2022/09/28,かがやけいのち！みらいちゃん,ｶｶﾞﾔｹ ｲﾉﾁ ﾐﾗｲ ﾁｬﾝ,,,おはなしトントン　６０,ｵﾊﾅｼﾄﾝﾄﾝ 60,今西 乃子 作　ひろみちいと 絵,ｲﾏﾆｼ ﾉﾘｺ ﾋﾛﾐﾁｲﾄ,,913.6,ｲ,,岩崎書店,2018,87p,22cm,1100,18023088,捨て犬の里親探しをしているまりこは、大ケガをした子犬と出会う。はたして、この子の里親は見つかるだろうか。元気いっぱいに輝ける日は来るだろうか…。実話を描いた「命のバトンタッチ」を幼年童話化。,,寄付,,1100,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-272331079,52100,2022/12/21,テレビ番組制作会社のリアリティ　つくり手たちの声と放送の現在,ﾃﾚﾋﾞ ﾊﾞﾝｸﾞﾐ ｾｲｻｸｶﾞｲｼｬ ﾉ ﾘｱﾘﾃｨ,,,,,林 香里 編　四方 由美 編　北出 真紀恵 編,ﾊﾔｼ ｶｵﾘ ｼｶﾀ ﾕﾐ ｷﾀﾃﾞ ﾏｷｴ,,699.3,テ,,大月書店,2023,322 25p,19cm,2600,22032865,テレビ局との序列構造、視聴率至上主義、「工場」と化す制作の現場、そのなかで「やりがい」を追求する制作者たち…。テレビ番組制作会社の関係者へのインタビューを軸に、不可視化されてきた現場の実態に迫る。,テレビホウソウ　テレビディレクター　プロデューサー　テレビ放送　テレビ　ディレクター　プロデューサー,図書費,ＴＲＣ,2600,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-274229466,52248,2023/01/10,「電気、マジわからん」と思ったときに読む本,ﾃﾞﾝｷ ﾏｼﾞ ﾜｶﾗﾝ ﾄ ｵﾓｯﾀ ﾄｷ ﾆ ﾖﾑ ﾎﾝ,,,,,田沼 和夫 著,ﾀﾇﾏ ｶｽﾞｵ,,540,タ,,オーム社,2022,9 196p,19cm,1800,22041749,エアコンってどうやって温度を変えているの？　静電気で死ぬことはないの？　電気のプロが、暮らしに欠かせない電気の正体とはたらきを、図やイラストとともにわかりやすく解説する。,デンキ　電気,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-274229510,52102,2022/12/21,「モーター、マジわからん」と思ったときに読む本,ﾓｰﾀｰ ﾏｼﾞ ﾜｶﾗﾝ ﾄ ｵﾓｯﾀ ﾄｷ ﾆ ﾖﾑ ﾎﾝ,,,,,森本 雅之 著,ﾓﾘﾓﾄ ﾏｻﾕｷ,,542.1,モ,,オーム社,2022,9 203p,19cm,1800,22041762,日本の電気の６割をモーターが使ってる？　パソコンが動くのはモーターのおかげ？　モーターのプロが、モーターの原理・種類・使い方を図やイラストとともにわかりやすく解説する。,デンドウキ　電動機,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-274229596,52101,2022/12/21,統計学のやさしい授業　みみたとサブローの学習ノート,ﾄｳｹｲｶﾞｸ ﾉ ﾔｻｼｲ ｼﾞｭｷﾞｮｳ,,,,,三井 正 著　原山 みりん 作画,ﾐﾂｲ ﾀﾀﾞｼ ﾊﾗﾔﾏ ﾐﾘﾝ,,417,ミ,,オーム社,2022,223p,21cm,1900,22039485,データ分析の前提となる統計学の「考え方」が身につくよう、手法のしくみや適用条件をマンガやイラスト、会話形式を交えながら解説した入門書。電卓を使う程度で計算できる例題や章末問題も収録する。,スウリトウケイガク　数理統計学,図書費,ＴＲＣ,1900,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-295202332,51896,2022/07/06,ネットショップ、開店します。　はじめての開店準備から制作・運営・集客まで全部わかる,ﾈｯﾄｼｮｯﾌﾟ ｶｲﾃﾝ ｼﾏｽ,,,,,藤川 麻夕子 共著　伊藤 真美 共著　藤井 治子 共著,ﾌｼﾞｶﾜ ﾏﾕｺ ｲﾄｳ ﾏﾐ ﾌｼﾞｲ ﾊﾙｺ,,673.3,ネ,,インプレス（発売）,2022,255p,21cm,1800,22007319,商品撮影から、デザイン、商品登録、発送、売上管理、集客まで。ネットショップを開いてみたい人に向けて、無料のネットショップ構築サービス「ＢＡＳＥ」と「ＳＴＯＲＥＳ」を活用した、開設・運営のノウハウをゼロから紹介。,インターネットショッピング　インターネットショッピング,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-296113552,51986,2022/07/06,手術をする外科医はなぜ白衣を着ないのか？　色の不思議を科学する,ｼｭｼﾞｭﾂ ｵ ｽﾙ ｹﾞｶｲ ﾜ ﾅｾﾞ ﾊｸｲ ｵ ｷﾅｲ ﾉｶ,,,,,入倉 隆 著,ｲﾘｸﾗ ﾀｶｼ,,141.2,イ,,日経ＢＰマーケティング（発売）,2022,196p,19cm,1800,22019838,赤色のユニフォームは青よりも勝率が高い！？　白ワインを赤く着色すると赤ワインの香りがする？　熱帯地方では大型の赤い花が多いのはなぜ？　色の不思議を科学的な根拠に基づきわかりやすく解説する。,シキサイ　色彩,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-297127213,51918,2022/07/06,数学も英語も強くなる！直訳では伝わらない意外な数学英語たち,ｽｳｶﾞｸ ﾓ ｴｲｺﾞ ﾓ ﾂﾖｸﾅﾙ ﾁｮｸﾔｸ ﾃﾞﾜ ﾂﾀﾜﾗﾅｲ ｲｶﾞｲ ﾅ ｽｳｶﾞｸ ｴｲｺﾞ ﾀﾁ,,,,,馬場 博史 著,ﾊﾞﾊﾞ ﾋﾛｼ,,410.7,バ,,技術評論社,2022,245p,19cm,2200,22017687,英語で数学を学ぶ人に向けて、数学英語の意味や語源、歴史的背景、日本語と英語の違いなどを、図やクイズを盛り込んでやさしく解説する。英語で書かれた数学問題も収録。,スウガク　エイゴ　数学　英語,図書費,ＴＲＣ,2200,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-297128012,51917,2022/07/06,今すぐ使えるかんたんＷｏｒｄ　＆　Ｅｘｃｅｌ　２０２１　Ｏｆｆｉｃｅ　２０２１／Ｍｉｃｒｏｓｏｆｔ　３６５両対応,ｲﾏ ｽｸﾞ ﾂｶｴﾙ ｶﾝﾀﾝ ﾜｰﾄﾞ ｱﾝﾄﾞ ｴｸｾﾙ ﾆｾﾝﾆｼﾞｭｳｲﾁ,,,Ｉｍａｓｕｇｕ　Ｔｓｕｋａｅｒｕ　Ｋａｎｔａｎ　Ｓｅｒｉｅｓ,ｲﾏｽｸﾞﾂｶｴﾙｶﾝﾀﾝｼﾘｰｽﾞ,技術評論社編集部 著　ＡＹＵＲＡ 著,ｷﾞｼﾞｭﾂﾋｮｳﾛﾝｼｬ ｱﾕﾗ ｷﾞｼﾞｭﾂﾋｮｳﾛﾝｼｬﾍﾝｼｭｳﾌﾞ,,007.6,イ,,技術評論社,2022,543p,24cm,1960,22019319,基本から応用まで、Ｗｏｒｄ　２０２１とＥｘｃｅｌ　２０２１の操作方法を解説。画面を使った操作の手順を追うだけで、各機能の使い方がわかる。便利なショートカットキーの一覧も掲載。ファイルのダウンロードサービス付き。,ヒョウケイサンソフト　ワードプロセッサ　表計算ソフト　ワード・プロセッサ,図書費,ＴＲＣ,1960,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-297129033,52126,2022/12/21,ＵＳＢメモリー徹底活用技　Ｗｉｎｄｏｗｓ　１１／１０対応版,ﾕｰｴｽﾋﾞｰ ﾒﾓﾘｰ ﾃｯﾃｲ ｶﾂﾖｳ ﾜｻﾞ,,,今すぐ使えるかんたんｍｉｎｉ,ｲﾏｽｸﾞﾂｶｴﾙｶﾝﾀﾝﾐﾆ,オンサイト 著,ｵﾝｻｲﾄ,,548.2,ユ,,技術評論社,2023,191p,19cm,1180,22028884,パソコンやスマートフォンのデータをバックアップ／同期する、アプリをメモリーで持ち歩く、パソコンのトラブルに備えるなど、ＵＳＢメモリーを徹底的に活用するための技を紹介する。Ｗｉｎｄｏｗｓ　１１／１０対応。,ハンドウタイキオクソウチ　半導体記憶装置,図書費,ＴＲＣ,1180,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-305709608,51898,2022/07/06,世界が驚く日本のすごい科学と技術　日本人なら知っておきたい,ｾｶｲ ｶﾞ ｵﾄﾞﾛｸ ﾆﾎﾝ ﾉ ｽｺﾞｲ ｶｶﾞｸ ﾄ ｷﾞｼﾞｭﾂ,,,,,左巻 健男 編著　青野 裕幸 ほか著,ｻﾏｷ ﾀｹｵ ｱｵﾉ ﾋﾛﾕｷ,,502.1,サ,,笠間書院,2022,262p,19cm,1500,22017041,漆、たたら製鉄、全身麻酔、からくり、ブラウン管、瞬間油熱乾燥法、リチウムイオン電池、青色ＬＥＤ、ｉＰＳ細胞…。世界を動かした日本の科学と技術の粋を、時代の流れに沿って紹介する。,カガクギジュツ レキシ　ギジュツ ニホン　科学技術 歴史　技術 日本,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-309030357,51913,2022/07/06,くるまの娘,ｸﾙﾏ ﾉ ﾑｽﾒ,,,,,宇佐見 りん 著,ｳｻﾐ ﾘﾝ,,913.6,ウ,,河出書房新社,2022,157p,20cm,1500,22019033,車で祖母の葬儀に向かう、１７歳のかんこと家族。思い出の景色や車中泊の密なる空気が、家族のままならなさの根源にあるものを引きずりだしていき…。『文藝』掲載を単行本化。,,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-309030739,52118,2022/12/21,サブスクの子と呼ばれて,ｻﾌﾞｽｸ ﾉ ｺ ﾄ ﾖﾊﾞﾚﾃ,,,,,山田 悠介 著,ﾔﾏﾀﾞ ﾕｳｽｹ,,913.6,ヤ,,河出書房新社,2022,558p,19cm,1400,22041562,「ヒト」のサブスクサービスが普及した日本。児童養護施設で暮らす怜と仄花は、違法な仕事を繰り返しながら、身を寄せ合って生きていた。ところが、高１の秋に狂気と悲劇が訪れ…。,,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-309208633,52120,2022/12/21,戦争日記　鉛筆１本で描いたウクライナのある家族の日々,ｾﾝｿｳ ﾆｯｷ,,,,,オリガ・グレベンニク 著　奈倉 有里 ロシア語監修　渡辺 麻土香 訳　チョン ソウン 訳,ｸﾞﾚﾍﾞﾝﾆｸ ｵﾘｶﾞ ﾅｸﾞﾗ ﾕﾘ ﾜﾀﾅﾍﾞ ﾏﾄﾞｶ ﾁｮﾝ ｿｳﾝ ｵﾘｶﾞｸﾞﾚﾍﾞﾝﾆｸ,,986,グ,,河出書房新社,2023,133p,20cm,1450,22034256,子どもたちの腕に名前と生年月日、連絡先を書いた。万が一、死んでしまっても、身元が分かるように…。ロシアによるウクライナへの軍事侵攻が始まってから地下生活をへて国外に脱出するまでの実体験を、文章と絵で綴った日記。,ウクライナ タイガイカンケイ ロシア　ウクライナ コクボウ　ウクライナ 対外関係 ロシア　ウクライナ 国防,図書費,ＴＲＣ,1450,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-309208688,52119,2022/12/21,首相が撃たれた日に,ｼｭｼｮｳ ｶﾞ ｳﾀﾚﾀ ﾋ ﾆ,,,,,ウズィ・ヴァイル 著　母袋 夏生 訳　広岡 杏子 訳　波多野 苗子 訳,ｳﾞｧｲﾙ ｳｽﾞｨ ﾓﾀｲ ﾅﾂｳ ﾋﾛｵｶ ｷｮｳｺ ﾊﾀﾉ ﾅｴｺ ｳｽﾞｨｳﾞｧｲﾙ,,929.7,ヴ,,河出書房新社,2022,244p,20cm,2900,22041725,首相が撃たれた日、僕は泊まる場所を探していて、事件をまったく知らなった。テロ、戦争、軍隊生活、ホロコースト…。過酷な過去と現実を生きるイスラエルの若者たちを、諧謔とペーソスとともに描きだす短篇傑作選。,,図書費,ＴＲＣ,2900,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-309272405,80823,2023/01/17,不思議可愛いダンゴウオ,ﾌｼｷﾞ ｶﾜｲｲ ﾀﾞﾝｺﾞｳｵ,,,,,佐藤 長明 写真・文,ｻﾄｳ ﾅｶﾞｱｷ,,487.76,ｻ,,河出書房新社,2011,79p,15×21cm,1400,11014297,丸くて赤くて小さくて“カワイイ”の３拍子揃った北の海のアイドル、ダンゴウオ。北の海の伝道師である海洋写真家が、ダンゴウオのとっておきの姿を紹介する。,ダンゴウオ シャシンシュウ　だんごうお 写真集,寄付,,,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-309418803,51911,2022/07/06,かか,ｶｶ,,,河出文庫　う１７－１,ｶﾜﾃﾞﾌﾞﾝｺ ｳ-17-1,宇佐見 りん 著,ｳｻﾐ ﾘﾝ,,913.6,ウ,,河出書房新社,2022,162p,15cm,540,22017736,１９歳の浪人生うーちゃんの大好きな母親＝かかは、離婚を機に徐々に心を病んでいった。自分を縛るすべてが恨めしいうーちゃんは、ある無謀な祈りを抱え、熊野へと旅立つ－。表題作に書き下ろし短編「三十一日」を併録。,,図書費,ＴＲＣ,540,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-309418858,51914,2022/07/06,たけくらべ,ﾀｹｸﾗﾍﾞ,,,河出文庫　ま１－７,ｶﾜﾃﾞﾌﾞﾝｺ ﾏ-1-7,樋口 一葉 著　松浦 理英子 訳　藤沢 周 訳　井辻 朱美 訳　阿部 和重 訳,ﾋｸﾞﾁ ｲﾁﾖｳ ﾏﾂｳﾗ ﾘｴｺ ﾌｼﾞｻﾜ ｼｭｳ ｲﾂｼﾞ ｱｹﾐ ｱﾍﾞ ｶｽﾞｼｹﾞ,,913.6,ヒ,,河出書房新社,2022,243p,15cm,780,22013978,樋口一葉の物語世界が現代語訳で甦る。「たけくらべ」を松浦理英子、「やみ夜」を藤沢周、「うもれ木」を井辻朱美、「わかれ道」を阿部和重と、現代文学を代表する作家たちによる訳で収録。,,図書費,ＴＲＣ,780,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-309418865,51915,2022/07/06,にごりえ,ﾆｺﾞﾘｴ,,,河出文庫　い４５－２,ｶﾜﾃﾞﾌﾞﾝｺ ｲ-45-2,樋口 一葉 著　伊藤 比呂美 訳　島田 雅彦 訳　多和田 葉子 訳　角田 光代 訳,ﾋｸﾞﾁ ｲﾁﾖｳ ｲﾄｳ ﾋﾛﾐ ｼﾏﾀﾞ ﾏｻﾋｺ ﾀﾜﾀﾞ ﾖｳｺ ｶｸﾀ ﾐﾂﾖ,,913.6,ヒ,,河出書房新社,2022,260p,15cm,780,22013963,樋口一葉の不朽の名作を現代語訳で味わいつくす。「にごりえ」「この子」「裏紫」を伊藤比呂美、「大つごもり」「われから」を島田雅彦、「ゆく雲」を多和田葉子、「うつせみ」を角田光代の訳で収録。,,図書費,ＴＲＣ,780,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-309419015,52123,2022/12/21,わが植物愛の記,ﾜｶﾞ ｼｮｸﾌﾞﾂ ｱｲ ﾉ ｷ,,,河出文庫　ま２４－１,ｶﾜﾃﾞﾌﾞﾝｺ ﾏ-24-1,牧野 富太郎 著,ﾏｷﾉ ﾄﾐﾀﾛｳ,,470.4,マ,,河出書房新社,2023,265p,15cm,690,22026650,〈日本植物学の父〉と称された牧野富太郎の生涯とベスト・エッセイ。自伝をまとめた「想い出すままに」のほか、「随筆草木志」「趣味の草木志」「趣味の植物誌」などから、その植物愛に満ちた文章を選りすぐって収録。,ショクブツ　植物,図書費,ＴＲＣ,690,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-309419060,52122,2022/12/21,娘に語るお父さんの戦記　小さな天国の話,ﾑｽﾒ ﾆ ｶﾀﾙ ｵﾄｳｻﾝ ﾉ ｾﾝｷ,,,河出文庫　み５－６,ｶﾜﾃﾞﾌﾞﾝｺ ﾐ-5-6,水木 しげる 著,ﾐｽﾞｷ ｼｹﾞﾙ,,916,ミ,,河出書房新社,2023,270p,15cm,810,22028704,２１歳で南方出征。左手を失い、マラリアに苦しみ、何度も生死の境をさまよった。そんな中、自然を畏れ敬い、のびやかに暮らす現地ラバウルの人々に出会う。その生活は「小さな天国」で…。水木しげるが残した戦争の記録。,タイヘイヨウセンソウ　太平洋戦争（１９４１～１９４５）,図書費,ＴＲＣ,810,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-309419220,52121,2022/12/21,風俗江戸東京物語,ﾌｳｿﾞｸ ｴﾄﾞ ﾄｳｷｮｳ ﾓﾉｶﾞﾀﾘ,,,河出文庫　お２－１,ｶﾜﾃﾞﾌﾞﾝｺ ｵ-2-1,岡本 綺堂 著　今井 金吾 校註,ｵｶﾓﾄ ｷﾄﾞｳ ｲﾏｲ ｷﾝｺﾞ,,382.1,オ,,河出書房新社,2022,429p,15cm,900,22038684,知られざる江戸の生活の実情を記した「風俗江戸東京物語」と、しみじみとした明治の面影を伝える「風俗明治東京物語」。岡本綺堂の名エッセイにして、時代小説を執筆する際の資料としても必携の２冊を合本し文庫化。,トウキョウト フウゾク　ニホン レキシ エドジダイ　ニホン レキシ メイジジダイ　東京都 風俗　日本 歴史 江戸時代　日本 歴史 明治時代,図書費,ＴＲＣ,900,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-309463698,80580,2022/06/16,服従の心理,ﾌｸｼﾞｭｳ ﾉ ｼﾝﾘ,,,河出文庫　ミ１－１,ｶﾜﾃﾞﾌﾞﾝｺ ﾐ-1-1,Ｓ．ミルグラム 著　山形 浩生 訳,ﾐﾙｸﾞﾗﾑ ｽﾀﾝﾚｰ ﾔﾏｶﾞﾀ ﾋﾛｵ Sﾐﾙｸﾞﾗﾑ,,361.43,ﾐ,,河出書房新社,2012,357p,15cm,1300,12001395,,ケンイ　権威,図書費,白山商会,1287,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-309467504,51916,2022/07/06,水の墓碑銘,ﾐｽﾞ ﾉ ﾎﾞﾋﾒｲ,,,河出文庫　ハ２－１９,ｶﾜﾃﾞﾌﾞﾝｺ ﾊ-2-19,Ｐ．ハイスミス 著　柿沼 瑛子 訳,ﾊｲｽﾐｽ ﾊﾟﾄﾘｼｱ ｶｷﾇﾏ ｴｲｺ Pﾊｲｽﾐｽ,,933.7,ハ,,河出書房新社,2022,443p,15cm,1100,22008692,ヴィクの奔放な妻メリンダは次々と愛人と関係を持つ。その１人が殺害されたとき、ヴィクは自分が殺したとデマを流し…。ベン・アフレック主演で映画化された、巨匠パトリシア・ハイスミスの長編・改訳版。,,図書費,ＴＲＣ,1100,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-309467672,52251,2023/01/10,インドへの道,ｲﾝﾄﾞ ｴ ﾉ ﾐﾁ,,,河出文庫　フ２１－１,ｶﾜﾃﾞﾌﾞﾝｺ ﾌ-21-1,Ｅ．Ｍ．フォースター 著　小野寺 健 訳,ﾌｫｰｽﾀｰ ｴﾄﾞﾜｰﾄﾞ･ﾓｰｶﾞﾝ ｵﾉﾃﾞﾗ ﾀｹｼ EMﾌｫｰｽﾀｰ,,933.7,フ,,河出書房新社,2022,555p,15cm,1500,22038715,大英帝国統治下。インド人青年医師と「本物のインド」を知りたいイギリス人令嬢が、古代の闇の神秘が宿る洞窟を訪れ…。当地に渦巻く文化的葛藤、支配と被支配、人種と宗教といった社会的分断を、壮大なスケールで描いた名作。,,図書費,ＴＲＣ,1500,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-309617398,51912,2022/07/06,嫌いな教科を好きになる方法、教えてください！,ｷﾗｲ ﾅ ｷｮｳｶ ｵ ｽｷ ﾆ ﾅﾙ ﾎｳﾎｳ ｵｼｴﾃｸﾀﾞｻｲ,,,１４歳の世渡り術,ｼﾞｭｳﾖﾝｻｲﾉﾖﾜﾀﾘｼﾞｭﾂ,河出書房新社 編　新井 リオ ほか著,ｶﾜﾃﾞｼｮﾎﾞｳｼﾝｼｬ ｱﾗｲ ﾘｵ,,375,キ,,河出書房新社,2022,236p,19cm,1420,22011553,中学校で習う５教科＋実技教科。この中に嫌いな教科はありますか？　学者や研究者、アーティストらが、それらの教科をなぜ学ぶのか、楽しみ方・学び方のコツ、知られざる世界の面白い話などを語ります。,ガクシュウホウ　コクゴ　スウガク　シャカイカ　リカ　エイゴ　ズガコウサク　オンガク　タイイク　ギジュツカテイカ　学習法　国語　数学　社会科　理科　英語　図画工作　音楽　体育　技術・家庭科　ガクシュウホウ　学習法,図書費,ＴＲＣ,1420,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-309631509,80670,2022/09/07,この国の戦争　太平洋戦争をどう読むか,ｺﾉ ｸﾆ ﾉ ｾﾝｿｳ,,,河出新書　０５０,ｶﾜﾃﾞｼﾝｼｮ 50,奥泉 光 著　加藤 陽子 著,ｵｸｲｽﾞﾐ ﾋｶﾙ ｶﾄｳ ﾖｳｺ,,210.75,ｵ,,河出書房新社,2022,282p,18cm,880,22024355,なぜ始めたのか？　なぜ止められなかったのか？　戦争を知り尽くした小説家と歴史家が、必読史料や文芸作品を読み解きながら語り合い、太平洋戦争を徹底考察する。,タイヘイヨウセンソウ　太平洋戦争（１９４１～１９４５）,図書費,白山商会,871,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-324111062,51962,2022/07/06,厨房で見る夢　在日ネパール人コックと家族の悲哀と希望,ﾁｭｳﾎﾞｳ ﾃﾞ ﾐﾙ ﾕﾒ,,,,,ビゼイ・ゲワリ 著　田中 雅子 監訳・編著,ｹﾞﾜﾘ ﾋﾞｾﾞｲ ﾀﾅｶ ﾏｻｺ ﾋﾞｾﾞｲｹﾞﾜﾘ,,334.4,ゲ,,ぎょうせい（発売）,2022,192p,19cm,1500,22012945,ネパールから来日したコックとその家族が直面する、言葉・仕事・健康・教育の問題。ネパールから留学生としてやってきた臨床心理士の視点から、在日ネパール人コックとその家族の苦悩と希望を描き出す。,ネパールジン（ニホンザイリュウ）　ガイコクジンロウドウシャ　セイシンエイセイ　ネパール人（日本在留）　外国人労働者　精神衛生,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-334037369,80721,2022/11/02,スローシティ　世界の均質化と闘うイタリアの小さな町,ｽﾛｰ ｼﾃｨ,,,光文社新書　６３３,ｺｳﾌﾞﾝｼｬｼﾝｼｮ 633,島村 菜津 著,ｼﾏﾑﾗ ﾅﾂ,,601.37,ｼ,,光文社,2013,285p,18cm,840,13013427,なぜ過疎の町が、世界の憧れの的となったのか？　グローバル化・均一化社会の中で、人が幸福に暮らす場とは何かということを問い続け、町のアイデンティティをかけて闘うイタリアの小さな町の人々の挑戦を活写する。,チイキカイハツ　チイキシャカイ　イタリア　地域開発　地域社会　イタリア,図書費,白山商会,832,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-334043469,80748,2022/11/18,ＡＩ時代の新・ベーシックインカム論,ｴｰｱｲ ｼﾞﾀﾞｲ ﾉ ｼﾝ ﾍﾞｰｼｯｸｲﾝｶﾑ ﾛﾝ,,,光文社新書　９４０,ｺｳﾌﾞﾝｼｬｼﾝｼｮ 940,井上 智洋 著,ｲﾉｳｴ ﾄﾓﾋﾛ,,364,ｲ,,光文社,2018,292p,18cm,840,18018539,未来社会は「脱労働社会」。ベーシックインカムとは何か。財源はどうするのか。現行の貨幣制度の欠陥とは。導入最大の壁とは。ＡＩと経済学の関係を研究するパイオニアが、様々な問題を深く掘り下げて論考する。,ベーシックインカム　ジンコウチノウ　ベーシックインカム　人工知能,図書費,白山商会,832,新書書架,,,,,False,,,,False,,,,False,False,True,,
9784-334044954,80696,2022/10/06,正義を振りかざす「極端な人」の正体,ｾｲｷﾞ ｵ ﾌﾘｶｻﾞｽ ｷｮｸﾀﾝ ﾅ ﾋﾄ ﾉ ｼｮｳﾀｲ,,,光文社新書　１０８８,ｺｳﾌﾞﾝｼｬｼﾝｼｮ 1088,山口 真一 著,ﾔﾏｸﾞﾁ ｼﾝｲﾁ,,007.353,ﾔ,,光文社,2020,214p,18cm,760,20038103,ＳＮＳでの誹謗中傷、自粛警察、悪質クレーマー…。奴らは何者か？　「炎上はマスメディアが生み出す」「ＳＮＳは世論を反映しない」など、データ分析から導き出された意外な真実を伝え、悲惨な出来事を減らす方策を提言する。,ジョウホウトシャカイ　ソーシャルメディア　情報と社会　ソーシャルメディア,図書費,白山商会,752,新書書架,,,,,False,,,,False,,,,False,False,True,,
