978-4-010940-39-6,48334,2015/11/12,１０日でできる！英検準２級　二次試験・面接完全予想問題,10ｶﾃﾞ ﾃﾞｷﾙ ｴｲｹﾝ ｼﾞｭﾝ2ﾆｷｭｳ ﾆｼﾞｼｹﾝ ﾒﾝｾﾂ ｶﾝｾﾞﾝ ﾖｿｳ ﾓﾝﾀﾞｲ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ/ﾍﾝ,,830.7,ｵｳ,,旺文社,2011,112p,21cm,1188,,,,図書費,白山商会,1045,図書室,,,21cm + CD1枚 (12cm) + DVD-Video1枚 (12cm) ,,False,,,,False,,,,False,True,True,,
978-4-010940-40-2,48330,2015/11/12,７日でできる！英検3級二次試験・面接完全予想問題　,7ｶ ﾃﾞ ﾃﾞｷﾙ ｴｲｹﾝ3ｷｭｳ ﾆｼﾞｼｹﾝ ﾒﾝｾﾂｶﾝ ｾﾞﾝﾖｿｳﾓﾝﾀﾞｲ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ/ﾍﾝ,,830.7,ｵｳ,,旺文社,2011,95p,21cm,972,,,,図書費,白山商会,855,図書室,,,21cm + CD1枚 (12cm) + DVD-Video1枚 (12cm)  ,,False,,,,False,,,,False,True,True,,
978-4-010945-67-4,48319,2015/11/10,英検１級総合対策教本,ｴｲｹﾝ1ｷｭｳ ｿｳｺﾞｳﾀｲｻｸ ｷｮｳﾎﾝ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬ ｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ/ﾍﾝ,,830.7,ｵｳ,,旺文社,2010,317p,21cm,2700,,,,図書費,白山商会,2376,図書室,,,ＣＤ２枚付,,False,,,,False,,,,False,True,True,,
978-4-010945-68-1,48321,2015/11/10,英検準１級総合対策教本,ｴｲｹﾝ ｼﾞｭﾝ1ｷｭｳ ｿｳｺﾞｳ ﾀｲｻｸ ｷｮｳﾎﾝ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ/ﾍﾝ,,830.7,ｵｳ,,旺文社,2010,310p,21cm,2160,,,,図書費,白山商会,1900,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-010945-69-8,48325,2015/11/11,英検２級総合対策教本,ｴｲｹﾝ2ｷｭｳ ｿｳｺﾞｳ ﾀｲｻｸ ｷｮｳﾎﾝ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ/ﾍﾝ,,830.7,ｵｳ,,旺文社,2010,302p,21cm,1728,,,,図書費,白山商会,1520,図書室,,,21cm + CD1枚 12cm + チェックシート1枚,,False,,,,False,,,,False,True,True,,
978-4-010945-70-4,48333,2015/11/12,英検準２級総合対策教本,ｴｲｹﾝ ｼﾞｭﾝ2ｷｭｳ ｿｳｺﾞｳ ﾀｲｻｸ ｷｮｳﾎﾝ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ/ﾍﾝ,,830.7,ｵｳ,,旺文社,2010,302p,21cm,1512,,,,図書費,白山商会,1330,図書室,,,21cm + CD1枚 12cm + チェックシート1枚,,False,,,,False,,,,False,True,True,,
978-4-010945-71-1,48329,2015/11/11,英検３級総合対策教本,ｴｲｹﾝ3ｷｭｳ ｿｳｺﾞｳ ﾀｲｻｸ ｷｮｳﾎﾝ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ/ﾍﾝ,,830.7,ｵｳ,,旺文社,2010,270p,21m,1404,,,,図書費,白山商会,1235,図書室,,, 21cm + CD1枚 12cm + チェックシート1枚 ,,False,,,,False,,,,False,True,True,,
978-4-010947-02-9,48318,2015/11/10,英検１級でる順パス単,ｴｲｹﾝ1ｷｭｳ ﾃﾞﾙｼﾞｭﾝ  ﾊﾟｽﾀﾝ ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ/ﾍﾝ,,830.7,ｵｳ,,旺文社,2012,518p,19cm,1836,,最新５年間の英検データ分析による「でる順」。,,図書費,白山商会,1615,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-010947-03-6,48320,2015/11/10,英検準１級でる順パス単,ｴｲｹﾝ ｼﾞｭﾝ1ｷｭｳ ﾃﾞﾙｼﾞｭﾝ ﾊﾟｽﾀﾝ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ/ﾍﾝ,,830.7,ｵｳ,,旺文社,2012,408p,19cm,1728,,最新５年間の英検データ分析による「でる順」。,,図書費,白山商会,1520,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-010947-04-3,48324,2015/11/11,英検２級でる順パス単,ｴｲｹﾝ 2ｷｭｳ ﾃﾞﾙｼﾞｭﾝ ﾊﾟｽﾀﾝ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ/ﾍﾝ,,830.7,ｵｳ,,旺文社,2012,279p,19cm,1404,,最新５年間の英検データ分析による「でる順」。,,図書費,白山商会,1235,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-010947-05-0,48332,2015/11/12,英検準２級でる順パス単,ｴｲｹﾝ ｼﾞｭﾝ2ｷｭｳﾃﾞﾙｼﾞｭﾝﾊﾟｽﾀﾝ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ/ﾍﾝ,,830.7,ｵｳ,,旺文社,2012,31p,19cm,1296,,最新５年間の英検データ分析による「でる順」。,,図書費,白山商会,1140,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-010947-06-7,48328,2015/11/11,英検３級でる順パス単,ｴｲｹﾝ3ｷｭｳ ﾃﾞﾙｼﾞｭﾝ ﾊﾟｽﾀﾝ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ/ﾍﾝ,,830.7,ｵｳ,,旺文社,2012,231p,19cm,1188,,最新５年間の英検データ分析による「でる順」。,,図書費,白山商会,1045,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-010947-83-8,48075,2015/06/09,英検１級過去６回全問題集〈２０１５年度版〉,ｴｲｹﾝ 1ｷｭｳ ｶｺ6ｶｲ ｾﾞﾝ ﾓﾝﾀﾞｲｼｭｳ,旺文社英検書,,,,旺文社,ｵｳﾌﾞﾝｼｬ,,830.7,ｵ,,旺文社,2015,156p,22cm,2200,,英検1級で実際に出題された問題を6回分収録した過去問題集です。2014年度第2回・第1回，2013年度第3回・第2回・第1回，2012年度第3回の問題を収録しています。,,図書費,白山商会,2091,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-010947-84-5,47927,2015/06/03,英検準１級過去６回全問題集〈２０１５年度版〉,ｴｲｹﾝ ｼﾞｭﾝ1ｷｭｳ ｶｺ 6ｶｲ ｾﾞﾝ ﾓﾝﾀﾞｲｼｭｳ,,,旺文社英検書,,旺文社,ｵｳﾌﾞﾝｼｬ,,830.7,ｵ,,旺文社,2015,179p,22cm,1800,,英検準1級で実際に出題された問題を6回分収録した過去問題集です。2014年度第2回・第1回，2013年度第3回・第2回・第1回，2012年度第3回の問題を収録しています。,,図書費,白山商会,1711,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-010947-85-2,47926,2015/06/03,英検２級過去６回全問題集〈２０１５年度版〉,ｴｲｹﾝ ﾆｷｭｳ ｶｺ 6ｶｲ ﾓﾝﾀﾞｲｼｭｳ,,,旺文社英検書,,旺文社,ｵｳﾌﾞﾝｼｬ,,830.7,ｵ,,旺文社,2015,169p,21cm,1300,,英検2級で実際に出題された問題を6回分収録した過去問題集です。2014年度第2回・第1回，2013年度第3回・第2回・第1回，2012年度第3回の問題を収録しています,,図書費,白山商会,1236,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-010947-86-9,47925,2015/06/03,英検準２級過去６回全問題集〈２０１５年度版〉,ｴｲｹﾝ ｼﾞｭﾝ2ｷｭｳ ｶｺ 6ｶｲ ｾﾞﾝﾓﾝﾀﾞｲｼｭｳ,,,旺文社英検書,,旺文社,ｵｳﾌﾞﾝｼｬ,,830.7,ｵ,,旺文社,2015,143p,22cm,1200,,英検準２級で実際に出題された問題を６回分収録した過去問題集です。2014年度第2回・第1回，2013年度第3回・第2回・第1回，2012年度第3回の問題を収録しています。,,図書費,白山商会,1140,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-010947-87-6,47924,2015/06/03,英検３級　過去６回全問題集〈２０１５年度版〉,ｴｲｹﾝ 3ｷｭｳ ｶｺﾓﾝ 6ｶｲ ｾﾞﾝﾓﾝﾀﾞｲｼｭｳ,,,旺文社英検書,,旺文社,ｵｳﾌﾞﾝｼｬ,,830.7,ｵ,,旺文社,2015,144p,22cm,1100,,英検３級で実際に出題された問題を６回分収録した過去問題集です。2014年度第2回・第1回，2013年度第3回・第2回・第1回，2012年度第3回の問題を収録しています。,,図書費,白山商会,1045,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-010947-90-6,48317,2015/11/10,英検１級過去６回全問題集ＣＤ　２０１５年度版,ｴｲｹﾝ1ｷｭｳｷｭｳ ｶｺ6ｶｲ ｾﾞﾝﾓﾝﾀﾞｲｼｭｳ CD 2015ﾈﾝﾄﾞﾊﾞﾝ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ/ﾍﾝ,,830.7,ｵｳ,,旺文社,2015,,19cm,3100,,英検1級の一次試験・リスニングと二次試験・面接が6回分収録されているCDです。,,図書費,白山商会,2946,図書室,,,録音ディスク４枚（２５４分）：ＣＤ＋１冊,,False,,,,False,,,,False,True,True,,
978-4-010947-92-0,48323,2015/11/11,英検２級過去６回全問題集ＣＤ　２０１５年度版,ｴｲｹﾝ 2ｷｭｳ ｶｺ6ｶｲ ｾﾞﾝﾓﾝﾀﾞｲｼｭｳ CD 2015ﾈﾝﾄﾞﾊﾞﾝ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ/ﾍﾝ,,830.7,ｵｳ,,旺文社,2015,,19cm,1080,,,,図書費,白山商会,950,図書室,,,録音ディスク 3枚 (210分) : CD + 1冊 ,,False,,,,False,,,,False,True,True,,
978-4-010947-93-7,48331,2015/11/12,英検準２級過去６回全問題集ＣＤ　２０１５年度版,ｴｲｹﾝ ｼﾞｭﾝ2ｷｭｳ ｶｺ6ｶｲ ｾﾞﾝﾓﾝﾀﾞｲｼｭｳCD 2015ﾈﾝﾄﾞﾊﾞﾝ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ/ﾍﾝ,,830.7,ｵｳ,,旺文社,2015,,19cm,1080,,,,図書費,白山商会,950,図書室,,,録音ディスク 3枚 (206分) : CD + 1冊,,False,,,,False,,,,False,True,True,,
978-4-010947-94-4,48327,2015/11/11,英検３級過去６回全問題集ＣＤ２０１５年度版,ｴｲｹﾝ3ｷｭｳ ｶｺ6ｶｲ ｾﾞﾝﾓﾝﾀﾞｲｼｭｳ CD 2015ﾈﾝﾄﾞﾊﾞﾝ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ/ﾍﾝ,,830.7,ｵｳ,,旺文社,2015,,19cm,1080,,,,図書費,白山商会,950,図書室,,,録音ディスク 3枚 (212分) : CD + 1冊 ,,False,,,,False,,,,False,True,True,,
978-4-022216-15-1,48117,2015/09/17,朝日新聞報道写真集 2015 ,ｱｻﾋ ｼﾝﾌﾞﾝ ﾎｳﾄﾞｳ ｼｬｼﾝｼｭｳ 2015,,,,,朝日新聞社,ｱｻﾋ ｼﾝﾌﾞﾝｼｬ,,748,ｱｻ,,朝日新聞出版,2015,207p,26cm,3000,,,報道写真 ,図書費,白山商会,2851,図書室,,,,,False,,,,False,,,1,False,True,True,,
978-4-022507-87-7,48380,2015/12/10,ブルー・ゴールド,ﾌﾞﾙｰ ｺﾞｰﾙﾄﾞ,,,,,真保　裕一,ｼﾝﾎﾟ ﾕｳｲﾁ,,913.6,ｼﾝ,,朝日新聞出版,2010,386p,20cm,1600,,水の惑星―地球。だが、人類が利用できる淡水は、そのわずか１％にすぎない。１０億を超える人々が、この瞬間も飲み水にさえ困っているのだ。今や水は戦略物質となり、世界中の巨大企業が激しい獲得競争をくり広げている。そこに斬り込む弱小企業の男たち。貴重な地下水を持つ酒造メーカーを強引に買収するも、予想もしなかった妨害が入った。真犯人を暴き出すための戦いが始まる。,,寄付,,,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-022510-55-6,48384,2015/12/15,沈黙の町で,ﾁﾝﾓｸ ﾉ ﾏﾁ ﾃﾞ,,,,,奧田　英朗,ｵｸﾀﾞ ﾋﾃﾞｵ,,913.6,ｵｸ,,朝日新聞出版,2013,512p,20cm,1944,,中学二年生の名倉祐一が部室の屋上から転落し、死亡した。屋上には五人の足跡が残されていた。事故か？自殺か？それとも…。やがて祐一がいじめを受けていたことが明らかになり、同級生二人が逮捕、二人が補導される。閑静な地方都市で起きた一人の中学生の死をめぐり、静かな波紋がひろがっていく。被害者家族や加害者とされる少年とその親、学校、警察などさまざまな視点から描き出される傑作長篇サスペンス。,,寄付,,,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-022512-65-9,48272,2015/10/30,天声人語２０１４年７月ー１２月,ﾃﾝｾｲｼﾞﾝｺﾞ 2014ﾈﾝ 7ｶﾞﾂ 12ｶﾞﾂ,,,,,朝日新聞論説委員室,ｱｻﾋｼﾝﾌﾞﾝ ﾛﾝｾﾂｲｲﾝｼﾂ,,304,ﾃ,14-7,朝日新聞出版,2015,280p,19cm,1620,,第１次大戦から１００年、「イスラム国」の脅威、御嶽山噴火で死者・行方不明者６３人、３日本人にノーベル物理学賞…国内外の出来事を完全網羅！便利な時事年表、人名索引付き。,,図書費,白山商会,1425,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-022513-04-5,48273,2015/10/30,天声人語２０１５年１月ー６月,ﾃﾝｾｲｼﾞﾝｺﾞ 2015ﾈﾝ 1ｶﾞﾂ 6ｶﾞﾂ,,,,,朝日新聞論説委員室,ｱｻﾋｼﾝﾌﾞﾝﾛﾝｾﾂｲｲﾝｼﾂ,,304,ﾃ,15-1,朝日新聞出版,2015,280p,19cm,1620,,戦後７０年の節目、「イスラム国」人質事件、天皇皇后両陛下がパラオへ「慰霊の旅」、箱根山鳴動、安保法制と憲法論議…国内外の出来事を完全ウォッチ！就活・受験にも役立つ。,,図書費,白山商会,1425,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-022513-12-0,48447,2016/01/21,闘う君の唄を,ﾀﾀｶｳ ｷﾐ ﾉ ｳﾀ ｵ,,,,,中山　七里,ﾅｶﾔﾏ ｼﾁﾘ,,913.6,ﾅｶ,,朝日新聞出版,2015,297p,19cm,1620,,新任幼稚園教諭として埼玉県秩父郡神室町の「神室幼稚園」に赴任した喜多嶋凛は、モンスターペアレントたちの要求を果敢に退け、自らの理想とする教育のあり方の実践に務める。当初は、抵抗されるも、徐々にその熱意が伝わり、周囲の信頼も得られていくのだが…。健気なニューヒロイン、誕生！,,図書費,白山商会,1426,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-022775-03-0,48347,2015/11/24,看護師になる,ｶﾝｺﾞｼ ﾆ ﾅﾙ,人気急騰!看護師受験資格の取れる大学・短大・専門学校全796データを大公開 ,ﾆﾝｷ ｷｭｳﾌﾂ ｶﾝｺﾞｼ ｼﾞｭｹﾝ ｼｶｸ ﾉ ﾄﾚﾙ ﾀﾞｲｶﾞｸ ｾﾝﾓﾝｶﾞｯｺｳ ｾﾞﾝ 798ｺｳﾃﾞｰﾀ ｦ ﾀﾞｲｺｳｶｲ ,週刊朝日ｍｏｏｋ,ｼｭｳｶﾝ ｱｻﾋ ﾑｯｸ,,,,498.1,ｱｻ,,朝日新聞出版,2015,130o,29cm,979,,,,図書費,白山商会,862,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-023313-86-6,48112,2015/07/07,新TOEIC TESTパート5特急400問ドリル  ,ｼﾝ ﾄｰｲｯｸ ﾃｽﾄﾊﾟｰﾄ5 ﾄｯｷｭｳ 400ﾓﾝ ﾄﾞﾘﾙ,,,,,神崎正哉　 Daniel Warriner ,ｶﾝｻﾞｷ ﾏｻﾔ ,,830.7,ｶﾏ,,朝日新聞出版,2015,298p,18cm,800,,厳選良問、本番１０回分。毎回受験の満点講師が、膨大なデータを分析、本番に出る語彙、ポイントを凝縮してお届け！,,図書費,白山商会,760,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-036358-20-5,48274,2015/10/30,アサギをよぶ声,ｱｻｷﾞ ｵ ﾖﾌﾞ ｺｴ,新たな旅立ち,ｱﾗﾀﾅ ﾀﾋﾞﾀﾞﾁ,,,森川　成美／作　スカイ　エマ／絵,ﾓﾘｶﾜ ｼｹﾞﾐ/ｻｸ ｽｶｲ ｴﾏ/ｴ,,913.6,ﾓﾘ,,偕成社,2015,213p,20cm,1512,,弓の競い合いには勝ったが、アサギは長老頭から女屋行きを命じられる。新たな世界を受け入れようと、布を織るアサギ。そんな折、村にあるうわさが流れる。しも村の住民が、突然、いなくなってしまい二度ともどってこないというのだ。小学校高学年から。,,図書費,白山商会,1330,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-040677-93-4,48425,2016/01/14,まにまに,ﾏﾆﾏﾆ,,,,,西　加奈子,ﾆｼ ｶﾅｺ,,914.6,ﾆｼ,,ＫＡＤＯＫＡＷＡ,2015,268p,19cm,1404,,私って、生きてきたんだなぁ。嬉しくても悲しくても感動しても頭にきても泣けてくるという、喜怒哀楽に満ちた日常、愛する音楽・本への尽きない思い…。『サラバ！』で多くの人に「信じる勇気」を与えた西加奈子の６年分のエッセイがギュッと詰まった一冊。,,図書費,白山商会,1236,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-041028-36-0,47918,2015/06/03,過ぎ去りし王国の城,ｽｷﾞｻﾚｼ  ｵｳｺｸ ﾉ ｼﾛ,,,,,宮部 みゆき,ﾐﾔﾍﾞ ﾐﾕｷ,,913.6,ﾐﾐ,,ＫＡＤＯＫＡＷＡ,2015,397p,20cm,1600,,早々に進学先も決まった中学三年の二月、ひょんなことからヨーロッパの古城のデッサンを拾った尾垣真。やがて絵の中にアバター（分身）を描きこむことで、自分もその世界に入りこめることを突き止める。友だちの少ない真は、同じくハブられ女子で美術部員の珠美にアバターを依頼、ともに冒険するうち、パクさんという大人と出会い、塔の中にひとりの少女が閉じこめられていることを発見する。それが十年前のとある失踪事件に関連していることを知った三人は、ある計画を立てる…。「今」を引き受けて必死に生きるすべての人へ―心にしみこむ祈りの物語。,,図書費,白山商会,1521,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-041029-89-3,47920,2015/06/03,ラプラスの魔女  ,ﾗﾌﾟﾗｽ ﾉ ﾏｼﾞｮ,,,,,東野　圭吾,ﾋｶﾞｼﾉ ｹｲｺﾞ,,913.6,ﾋｹ,,KADOKAWA,2015,452p,19cm,1680,,彼女は計算して奇跡を起こす。東野圭吾が小説の常識をくつがえして挑んだ、空想科学ミステリ。,,図書費,白山商会,1596,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-043898-05-3,48450,2016/01/21,図書館戦争,ﾄｼｮｶﾝ ｾﾝｿｳ,図書館戦争シリーズ①,ﾄｼｮｶﾝ ｾﾝｿｳ ｼﾘｰｽﾞ1,角川文庫,ｶﾄﾞｶﾜ ﾌﾞﾝｺ,有川　浩,ｱﾘｶﾜ ﾋﾛ,,913.6,ｱﾘ,１,角川書店,2011,398p,15cm,720,,２０１９年（正化３１年）。公序良俗を乱す表現を取り締まる『メディア良化法』が成立して３０年。高校時代に出会った、図書隊員を名乗る“王子様”の姿を追い求め、行き過ぎた検閲から本を守るための組織・図書隊に入隊した、一人の女の子がいた。名は笠原郁。不器用ながらも、愚直に頑張るその情熱が認められ、エリート部隊・図書特殊部隊に配属されることになったが…！？番外編も収録した本と恋の極上エンタテインメント、スタート。,,図書費,白山商会,634,文庫書架,,,,,False,,,,False,,,,False,True,True,,
978-4-043898-06-0,48451,2016/01/21,図書館内乱,ﾄｼｮｶﾝ ﾅｲﾗﾝ,図書館戦争シリーズ②,ﾄｼｮｶﾝ ｾﾝｿｳ ｼﾘｰｽﾞ2,角川文庫,ｶﾄﾞｶﾜ ﾌﾞﾝｺ,有川　浩,ｱﾘｶﾜ ﾋﾛ,,913.6,ｱﾘ,２,角川書店,2011,410p,15cm,720,,図書隊の中でも最も危険な任務を負う防衛隊員として、日々訓練に励む郁は、中澤毬江という耳の不自由な女の子と出会う。毬江は小さいころから面倒を見てもらっていた図書隊の教官・小牧に、密かな想いを寄せていた。そんな時、検閲機関である良化隊が、郁が勤務する図書館を襲撃、いわれのない罪で小牧を連行していく―かくして郁と図書隊の小牧奪還作戦が発動した！？書き下ろしも収録の本と恋のエンタテインメント第２弾。,,図書費,白山商会,634,文庫書架,,,,,False,,,,False,,,,False,True,True,,
978-4-043898-07-7,48452,2016/01/21,図書館危機,ﾄｼｮｶﾝ ｷｷ,図書館戦争シリーズ③,ﾄｼｮｶﾝ ｾﾝｿｳ ｼﾘｰｽﾞ 3,角川文庫,ｶﾄﾞｶﾜﾌﾞﾝｺ,有川　浩,ｱﾘｶﾜ ﾋﾛ,,913.6,ｱﾘ,３,角川書店,2011,395p,15cm,720,,思いもよらぬ形で憧れの“王子様”の正体を知ってしまった郁は完全にぎこちない態度。そんな中、ある人気俳優のインタビューが、図書隊そして世間を巻き込む大問題に発展。加えて、地方の美術展で最優秀作品となった“自由”をテーマにした絵画が検閲・没収の危機に。郁の所属する特殊部隊も警護作戦に参加することになったが！？表現の自由をめぐる攻防がますますヒートアップ、ついでも恋も…！？危機また危機のシリーズ第３弾。,,図書費,白山商会,634,文庫書架,,,,,False,,,,False,,,,False,True,True,,
978-4-043898-08-4,48453,2016/01/21,図書館革命,ﾄｼｮｶﾝ ｶｸﾒｲ,図書館戦争シリーズ④,ﾄｼｮｶﾝ ｾﾝｿｳ ｼﾘｰｽﾞ 4,角川文庫,ｶﾄﾞｶﾜﾌﾞﾝｺ,有川　浩,ｱﾘｶﾜ ﾋﾛ,,913.6,ｱﾘ,４,角川書店,2011,385p,15cm,720,,原発テロが発生した。それを受け、著作の内容がテロに酷似しているとされた人気作家・当麻蔵人に、身柄確保をもくろむ良化隊の影が迫る。当麻を護るため、様々な策が講じられるが状況は悪化。郁たち図書隊は一発逆転の秘策を打つことに。しかし、その最中に堂上は重傷を負ってしまう。動揺する郁。そんな彼女に、堂上は任務の遂行を託すのだった―「お前はやれる」。表現の自由、そして恋の結末は！？感動の本編最終巻。,,図書費,白山商会,634,文庫書架,,,,,False,,,,False,,,,False,True,True,,
978-4-043898-09-1,48454,2016/01/21,別冊　図書館戦争　,ﾍﾞｯｻﾂ ﾄｼｮｶﾝｾﾝｿｳ,図書館戦争シリーズ⑤,ﾄｼｮｶﾝ ｾﾝｿｳ ｼﾘｰｽﾞ 5,角川文庫,ｶﾄﾞｶﾜﾌﾞﾝｺ,有川　浩,ｱﾘｶﾜ ﾋﾛ,,913.6,ｱﾘ,５,角川書店,2011,317p,15cm,679,,晴れて彼氏彼女の関係となった堂上と郁。しかし、その不器用さと経験値の低さが邪魔をして、キスから先になかなか進めない。あぁ、純粋培養純情乙女・茨城県産２６歳、図書隊員笠原郁の迷える恋はどこへ行く―！？恋する男女のもどかしい距離感、そして、次々と勃発する、複雑な事情を秘めた事件の数々。「図書館革命」後の図書隊の日常を、爽やかに、あまーく描く、恋愛成分全開のシリーズ番外編第１弾。本日も、ベタ甘警報発令中。,,図書費,白山商会,598,文庫書架,,,,,False,,,,False,,,,False,True,True,,
978-4-043898-10-7,48455,2016/01/21,別冊　図書館戦争Ⅱ,ﾍﾞｯｻﾂ ﾄｼｮｶﾝｾﾝｿｳ 2,図書館戦争シリーズ⑥,ﾄｼｮｶﾝ ｾﾝｿｳ ｼﾘｰｽﾞ 6,角川文庫,ｶﾄﾞｶﾜﾌﾞﾝｺ,有川　浩,ｱﾘｶﾜ ﾋﾛ,,913.6,ｱﾘ,６,角川書店,2011,322p,15cm,679,,“タイムマシンがあったらいつに戻りたい？”という話題で盛り上がる休憩中の堂上班。黙々と仕事をしている副隊長の緒形に、郁が無邪気に訊くと、緒形は手を休め、遠くを見つめるように静かに答えた―「…大学の頃、かな」。未来が真っ白だった無垢な時代。年をとるごとに鮮やかさを増す、愛しき日々。平凡な大学生であった緒形は、なぜ本を守る図書隊員となったのか！？過去と未来の恋を鮮やかに描く、シリーズ番外編第２弾,,図書費,白山商会,598,文庫書架,,,,,False,,,,False,,,,False,True,True,,
978-4-046025-07-4,48113,2015/07/07,何を書けばいいかわからない人のための小論文のオキテ５５ ,ﾅﾆ ｵ ｶｹﾊﾞ ｲｲｶ ﾜｶﾗﾅｲ ﾋﾄ ﾉ ﾀﾒ ﾉ ｼｮｳﾛﾝﾌﾞﾝ ﾉ ｵｷﾃ 55 ,,,,,鈴木　鋭智,ｽｽﾞｷ ｴｲﾁ,,816.5,ｽｴ,,ＫＡＤＯＫＡＷＡ,2011,191p,19cm,952,,小論文には必ず「正解」がある。受験生の“お悩み”を解決するための５５のオキテがこの一冊に。,論文作法 入学試験（大学） ,図書費,白山商会,905,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-048919-83-8,47883,2015/05/15,学年ビリのギャルが１年で偏差値を４０上げて慶應大学に現役合格した話　,ｶﾞｸﾈﾝ ﾋﾞﾘ ﾉ ｷﾞｬﾙ ｶﾞ ｲﾁﾈﾝ ﾃﾞ ﾍﾝｻﾁ ｵ ﾖﾝｼﾞｭｳ ｱｶﾞｹﾞ ﾃｹｲｵｳﾀﾞｲｶﾞｸ ﾆ ｹﾞﾝｴｷｺﾞｳｶｸ ｼﾀ ﾊﾅｼ,,,,,坪田 信貴,ﾂﾎﾞﾀ ﾉﾌﾞﾀｶ,,376.8,ﾂﾉ,,KADOKAWA,2013,318p,19cm,1500,,一人の教師との出会いが、金髪ギャルとその家族の運命を変えた―投稿サイトＳＴＯＲＹＳ．ＪＰで６０万人が感動した、笑いと涙の実話を全面書き下ろしで、完全版として書籍化。子どもや部下を伸ばしたい親御さんや管理職に役立つノウハウも満載。,入学試験--大学 ,図書費,白山商会,1426,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-048996-01-3,47889,2015/05/15,ギネス世界記録2015,ｷﾞﾈｽ ｾｶｲ ｷﾛｸ 2015,,,,,クレイグ・グレンディ,ｸﾚｲｸﾞ ｸﾞﾚﾝﾃﾞｨ,,030,ｸｸﾞ,,角川アスキー総合研究所,2014,256p,28cm,3056,,６０年間、ずっと「世界一」６０周年を迎えるギネスワールドレコーズはその長い歳月に、ずっと「世界一」を求める旅を続けてきた。そこで、収集され、共有されてきた様々な世界一は、公式な記録として、今なお世界中の人々を驚かせ続けている。,,図書費,白山商会,2904,図書室,,,,,False,,,,False,,,,False,True,True,,
