978-4-758413-39-8,51036,2020/06/09,店長がバカすぎて,ﾃﾝﾁｮｳ ｶﾞ ﾊﾞｶ ｽｷﾞﾃ,,,,,早見 和真／著,ﾊﾔﾐ ｶｽﾞﾏｻ,,913.6,ﾊ,,角川春樹事務所,2019,292p,19cm,1500,19031058,谷原京子、契約社員、時給９９８円。店長が、小説家が、弊社の社長が、営業がバカすぎて「マジ辞めてやる！」　でも、でも…。本を愛する書店員の物語。『ランティエ』連載を加筆し書籍化。,,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-761275-01-3,51111,2020/08/20,東大の先生！文系の私に超わかりやすく高校の数学を教えてください！,ﾄｳﾀﾞｲ ﾉ ｾﾝｾｲ ﾌﾞﾝｹｲ ﾉ ﾜﾀｼ ﾆ ﾁｮｳ ﾜｶﾘﾔｽｸ ｺｳｺｳ ﾉ ｽｳｶﾞｸ ｵ ｵｼｴﾃ ｸﾀﾞｻｲ  ﾄｳﾀﾞｲ ﾉ ｾﾝｾｲ ﾌﾞﾝｹｲ ﾉ ﾜﾀｸｼ ﾆ ﾁｮｳ ﾜ ｶﾘﾔｽｸ ｺｳｺｳ ﾉ ｽｳｶﾞｸ ｵ ｵｼｴﾃ ｸﾀﾞｻｲ,,,,,西成 活裕／著 郷 和貴／聞き手,ﾆｼﾅﾘ ｶﾂﾋﾛ ｺﾞｳ ｶｽﾞｷ,,410,ﾆ,,かんき出版,2020,317p,21cm,1600,20026386,教科書の８割をバッサリカット！　数学アレルギーのオトナに向けた、高校数学がサクッとやり直せる本。「代数」「解析」「幾何」の３つのカテゴリーに分け、最短ルートでゴールに到着できるように解説する。,スウガク　数学,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-763409-25-6,51099,2020/08/20,ウサギと化学兵器 日本の毒ガス兵器開発と戦後,ｳｻｷﾞ ﾄ ｶｶﾞｸﾍｲｷ  ﾆﾎﾝ ﾉ ﾄﾞｸｶﾞｽ ﾍｲｷ ｶｲﾊﾂ ﾄ ｾﾝｺﾞ,,,,,いのうえ せつこ／著 南 典男／監修,ｲﾉｳｴ ｾﾂｺ ﾐﾅﾐ ﾉﾘｵ,,559.3,ｲ,,共栄書房（発売）,2020,179p,19cm,1500,20022357,アジア太平洋戦争末期、父が１羽のかわいいウサギを連れ帰った。「セッコのウサギ」と名付けたものの、ある朝突然姿を消し…。戦時下に消えたウサギを追いかけるうちに明らかになった、化学兵器開発の実相を綴る。,カガクヘイキ　ドクガス　タイヘイヨウセンソウ　化学兵器　毒ガス　太平洋戦争（１９４１～１９４５）,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-766133-84-4,51114,2020/08/20,売れる配色 目を引く商品パッケージの作り方,ｳﾚﾙ ﾊｲｼｮｸ  ﾒ ｵ ﾋｸ ｼｮｳﾋﾝ ﾊﾟｯｹｰｼﾞ ﾉ ﾂｸﾘｶﾀ,,,,,グラフィック社／編,ｸﾞﾗﾌｨｯｸｼｬ,,675.1,ｳ,,グラフィック社,2020,227p,25cm,3900,20020443,「思わず買いたくなる」色づかいがよく分かる。成功した世界の商品パッケージ約５０例を紹介し、人々を惹きつけるパッケージデザイン配色のヒントを提供する。ＣＭＹＫ、パントーンなど、全デザイン色番号付き。,ホウソウ　ハイショク　包装　配色,図書費,ＴＲＣ,3900,図書室,,,欧文タイトル：ＣＯＬＯＲ　ＳＥＬＬＳ：Ｃｈｏｏｓｅ　ｔｈｅ　Ｒｉｇｈｔ　Ｃｏｌｏｒｓ　ｆｏｒ　Ｙｏｕｒ　Ｐａｃｋａｇｅ,,False,,,,False,,,,False,False,False,,
978-4-767826-83-7,50279,2020/07/10,タカラヅカの解剖図鑑 深く楽しく面白く！夢の世界を徹底探求,ﾀｶﾗｽﾞｶ ﾉ ｶｲﾎﾞｳ ｽﾞｶﾝ ﾌｶｸ ﾀﾉｼｸ ｵﾓｼﾛｸ ﾕﾒ ﾉ ｾｶｲ ｵ ﾃｯﾃｲ ﾀﾝｷｭｳ,,,,,中本 千晶／文 牧 彩子／イラスト,ﾅｶﾓﾄ ﾁｱｷ ﾏｷ ｱﾔｺ,,775.4,ﾅ,,エクスナレッジ,2019,159p,21cm,1600,19054725,１９１４年に小林一三が創設した、世界に一つだけの、歴史と伝統ある女性だけの劇団「宝塚歌劇団」。その魅力の秘密とは？　男役・娘役のこだわりから人を育てるスターシステム、バラエティ豊かな作品まで、完全図解する。,タカラズカカゲキダン　宝塚歌劇団,図書費,白山商会,1584,図書室,,,,,False,,,,False,,,,False,False,True,,
978-4-767827-50-6,51094,2020/08/20,東京老舗の名建築,ﾄｳｷｮｳ ｼﾆｾ ﾉ ﾒｲ ｹﾝﾁｸ,,,,,二階 さちえ／著,ﾌﾀﾊｼ ｻﾁｴ,,523.1,ﾌ,,エクスナレッジ,2020,151p,21cm,1600,20027470,千客万来の入母屋造に神田っ子の心意気が満載の「いせ源本館」、総ケヤキ造が圧巻の「はん亭根津本店」…。激動の近・現代東京史を乗り越えてきた２４の老舗の名建築を、写真とともに紹介する。,ケンチク ニホン　インショクテン　建築 日本　飲食店,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-768313-42-8,51115,2020/08/20,地方でクリエイティブな仕事をする 小さく始める開業＆マーケティング術,ﾁﾎｳ ﾃﾞ ｸﾘｴｲﾃｨﾌﾞ ﾅ ｼｺﾞﾄ ｵ ｽﾙ  ﾁｲｻｸ ﾊｼﾞﾒﾙ ｶｲｷﾞｮｳ ｱﾝﾄﾞ ﾏｰｹﾃｨﾝｸﾞ ｼﾞｭﾂ,,,,,笠原 徹／著,ｶｻﾊﾗ ﾄｵﾙ,,335,ｶ,,玄光社,2020,205p,19cm,1600,20022549,佐賀で小さな写真館を始めた著者が伝える幸せになる働き方とは？　都会と地方の仕事分析、地方における価値の作り方、マーケティング戦略など、地方でクリエイティブワークをするための仕事術や起業ノウハウを紹介します。,キギョウ　起業,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-768458-81-5,51116,2020/08/20,風刺画とジョークが描いたヒトラーの帝国,ﾌｳｼｶﾞ ﾄ ｼﾞｮｰｸ ｶﾞ ｴｶﾞｲﾀ ﾋﾄﾗｰ ﾉ ﾃｲｺｸ,,,,,若林 悠／著 芝 健介／監修,ﾜｶﾊﾞﾔｼ ﾕｳ ｼﾊﾞ ｹﾝｽｹ,,234.0,ﾜ,,現代書館,2020,230p,21cm,2200,20023633,タブーから自由になり、ユーモアを忘れず、独裁政治に立ち向かえ！　ナチス誕生から第二次世界大戦突入までを描いたたくさんの風刺画と、後世まで笑い継がれる名ジョークの数々を紹介する。テキストデータ請求権付き。,ヒトラー アードルフ　ドイツ レキシ ナチスジダイ　フウシガ　ユーモア　ドイツ 歴史 ナチス時代（１９３３～１９４５）　諷刺画　ユーモア,図書費,ＴＲＣ,2200,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-771033-77-1,51228,2020/09/02,世界の工芸と観光 手しごと・美しさ・豊かさ,ｾｶｲ ﾉ ｺｳｹﾞｲ ﾄ ｶﾝｺｳ  ﾃｼｺﾞﾄ ｳﾂｸｼｻ ﾕﾀｶｻ,,,,,山崎 茂雄／編 長岡 亜生／ほか著,ﾔﾏｻｷ ｼｹﾞｵ ﾅｶﾞｵｶ ｱｷ,,689,ｾ,,晃洋書房,2020,140 2p 図版9枚,21cm,1800,20020470,なぜこの土地に多くの人々が訪ねてくるのか。その謎を読み解く鍵は、工芸の背後に広がる地域固有の文化にあった。台湾やロンドン、日本の地方都市などへのリサーチから、いま、世界が注目する工芸ツーリズムの魅力を解剖する。,カンコウジギョウ　コウゲイ　観光事業　工芸,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-777959-54-9,51093,2020/08/20,新型コロナはいかに世界を変えたか？,ｼﾝｶﾞﾀｺﾛﾅ ﾜ ｲｶﾆ ｾｶｲ ｵ ｶｴﾀ ｶ,,,エイムック ４６５１,ｴｲﾑｯｸ 4651,,,,498.6,ｼ,,枻出版社,2020,112p,26cm,1360,20027366,２０１９年１２月８日から２０２０年５月末までの新型コロナウイルスに関する主な出来事を時系列的に並べて検証。各産業への影響や、新型コロナウイルスの実態、最新の製薬情報、累計感染者数・死者数等も紹介する。,シンガタコロナウイルスカンセンショウ　新型コロナウイルス感染症,図書費,ＴＲＣ,1360,図書室,,,欧文タイトル：ＴＨＥ　ＣＨＲＯＮＩＣＬＥ　ｏｆ　ＮＥＷ　ＣＯＲＯＮＡＶＩＲＵＳ　ＤＩＳＡＳＴＥＲ,,False,,,,False,,,,False,False,False,,
978-4-780423-36-5,51215,2020/08/20,外来生物のきもち 外来種って何でしょう,ｶﾞｲﾗｲｾｲﾌﾞﾂ ﾉ ｷﾓﾁ  ｶﾞｲﾗｲｼｭ ｯﾃ ﾅﾝﾃﾞｼｮｳ,,,,,大島 健夫／著,ｵｵｼﾏ ﾀｹｵ,,468,ｵ,,メイツユニバーサルコンテンツ,2020,159p,19cm,1600,20023467,外来種って何でしょう。なぜ、故郷を離れ日本で暮らすようになったのでしょう。なぜ、憎まれることになったのでしょう…。アライグマ、シロツメクサなど、外来種の動植物たちの声をインタビュー形式で紹介する。,ガイライシュ　外来種,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-781618-78-4,51220,2020/09/02,大学教授が、「研究だけ」していると思ったら、大間違いだ！ 「不人気学科教授」奮闘記,ﾀﾞｲｶﾞｸ ｷｮｳｼﾞｭ ｶﾞ ｹﾝｷｭｳ ﾀﾞｹ ｼﾃｲﾙ ﾄ ｵﾓｯﾀﾗ ｵｵﾏﾁｶﾞｲ ﾀﾞ  ﾌﾆﾝｷ ｶﾞｯｶ ｷｮｳｼﾞｭ ﾌﾝﾄｳｷ,,,,,斎藤 恭一／著,ｻｲﾄｳ ｷｮｳｲﾁ,,377.1,ｻ,,イースト・プレス,2020,253p,19cm,1400,20020241,“大学崩壊”なんて嘆いている暇はない！　教授はただの研究者ではなく、「勤め人」であり、「教育者」である。不人気学科教授が、予算確保に、受験生獲得に、学生指導に奮闘した記録を綴る。,キョウイン　ダイガク　教員　大学,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-781680-49-1,50364,2020/09/09,看護師という生き方,ｶﾝｺﾞｼ ﾄ ｲｳ ｲｷｶﾀ,,,イースト新書Ｑ Ｑ０４９ 仕事と生き方,ｲｰｽﾄｼﾝｼｮｷｭｰ 49 ｼｺﾞﾄﾄｲｷｶﾀ,近藤 仁美／著,ｺﾝﾄﾞｳ ﾋﾄﾐ,,498.14,ｺ,,イースト・プレス,2018,189p,18cm,840,18040656,看護師の資質、仕事の醍醐味、これからの看護師に必要な能力とは。結婚・出産や給料事情、転職・離職のほか、困った相手への対処やスキルアップ、専門看護師、認定看護師の道まで、看護の魅力や仕事の喜びを紹介する。,カンゴシ　看護師,図書費,白山商会,693,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-789551-37-3,51140,2020/08/20,アスリートのための朝食術 一人暮らしでも、朝練の日でも、遠征の日でもこれなら続けられる 早稲田大学×エームサービス,ｱｽﾘｰﾄ ﾉ ﾀﾒ ﾉ ﾁｮｳｼｮｸ ｼﾞｭﾂ  ﾋﾄﾘｸﾞﾗｼ ﾃﾞﾓ ｱｻﾚﾝ ﾉ ﾋ ﾃﾞﾓ ｴﾝｾｲ ﾉ ﾋ ﾃﾞﾓ ｺﾚﾅﾗ ﾂｽﾞｹﾗﾚﾙ  ﾜｾﾀﾞﾀﾞｲｶﾞｸ ｴｰﾑｻｰﾋﾞｽ ,,,,,田口 素子／監修 早稲田大学スポーツ栄養研究所／著 エームサービス株式会社／著,ﾀｸﾞﾁ ﾓﾄｺ ﾜｾﾀﾞﾀﾞｲｶﾞｸｽﾎﾟｰﾂｴｲﾖｳｹﾝｷｭｳｼﾞｮ ｴｰﾑｻｰﾋﾞｽｶﾌﾞｼｷｶﾞｲｼｬ,,780.1,ｱ,,女子栄養大学出版部,2020,119p,26cm,1400,20019919,朝練のある日でも遠征先でも、朝食はとりたいもの。それには、いかに手軽に続けられる朝ごはんを用意するかにかかっています。手作りだけにこだわらず市販品も上手に活用した、料理ビギナーでも続けられるレシピをご紹介。,スポーツエイヨウガク　リョウリ　スポーツ栄養学　料理,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-794600-02-8,51059,2020/06/22,シャーロック・ホームズ傑作短編集 Ｌｅｖｅｌ　３（１６００－ｗｏｒｄ） 改訂版,ｼｬｰﾛｯｸ ﾎｰﾑｽﾞ ｹｯｻｸ ﾀﾝﾍﾟﾝ ｼｭｳ  ﾚｳﾞｪﾙ ｻﾝ ｾﾝﾛｯﾋﾟｬｸ ﾜｰﾄﾞ,,,ラダーシリーズ,ﾗﾀﾞｰｼﾘｰｽﾞ,コナン・ドイル／著,ﾄﾞｲﾙ ｱｰｻｰ･ｺﾅﾝ ｺﾅﾝﾄﾞｲﾙ,,837.7,ﾄﾞ,,ＩＢＣパブリッシング,2009,135p,18cm,800,09701337,,エイゴ トクホン　英語 読本,図書費,ＴＲＣ,800,図書室,,,欧文タイトル：Ｆｒｏｍ　ｔｈｅ　Ｆｉｌｅｓ　ｏｆ　Ｓｈｅｒｌｏｃｋ　Ｈｏｌｍｅｓ,,False,,,,False,,,,False,False,False,,
978-4-794600-37-0,51073,2020/06/22,ビートルズ・ストーリー Ｌｅｖｅｌ　４（２０００－ｗｏｒｄ）,ﾋﾞｰﾄﾙｽﾞ ｽﾄｰﾘｰ  ﾚｳﾞｪﾙ ﾖﾝ ﾆｾﾝ ﾜｰﾄﾞ,,,ラダーシリーズ,ﾗﾀﾞｰｼﾘｰｽﾞ,ジェイク・ロナルドソン／著,ﾛﾅﾙﾄﾞｿﾝ ｼﾞｪｲｸ ｼﾞｪｲｸﾛﾅﾙﾄﾞｿﾝ,,837.7,ﾛ,,ＩＢＣパブリッシング,2010,118p,18cm,950,10704242,,エイゴ トクホン　英語 読本,図書費,ＴＲＣ,950,図書室,,,欧文タイトル：Ｔｈｅ　Ｂｅａｔｌｅｓ 　Ｓｔｏｒｙ,,False,,,,False,,,,False,False,False,,
978-4-794600-47-9,51244,2020/10/12,ロミオとジュリエット Ｌｅｖｅｌ　２（１３００－ｗｏｒｄ）,ﾛﾐｵ ﾄ ｼﾞｭﾘｴｯﾄ  ﾚｳﾞｪﾙ ﾆｾﾝｻﾝﾋﾞｬｸ ﾜｰﾄﾞ,,,ラダーシリーズ,ﾗﾀﾞｰｼﾘｰｽﾞ,ウィリアム・シェイクスピア／著 ニナ・ウェグナー／リライト,ｼｪｰｸｽﾋﾟｱ ｳｨﾘｱﾑ ｳｪｸﾞﾅｰ N. ｳｨﾘｱﾑｼｪｲｸｽﾋﾟｱ ﾆﾅｳｪｸﾞﾅｰ,,837.7,ｼ,,ＩＢＣパブリッシング,2011,118p,18cm,900,11716087,,エイゴ トクホン　英語 読本,図書費,ＴＲＣ,900,図書室,,,欧文タイトル：Ｒｏｍｅｏ　ａｎｄ　Ｊｕｌｉｅｔ,,False,,,,False,,,,False,False,False,,
978-4-794601-37-7,51048,2020/06/22,アンデルセン名作選 Ｌｅｖｅｌ　１（１０００－ｗｏｒｄ）,ｱﾝﾃﾞﾙｾﾝ ﾒｲｻｸ ｾﾝ  ﾚｳﾞｪﾙ ｲﾁ ｾﾝ ﾜｰﾄﾞ,,,ラダーシリーズ,ﾗﾀﾞｰｼﾘｰｽﾞ,ハンス・クリスチャン・アンデルセン／著 Ｄａｖｉｄ　Ｏｌｉｖｉｅｒ／改作,ｱﾝﾃﾞﾙｾﾝ ﾊﾝｽ･ｸﾘｽﾁｬﾝ ｵﾘｳﾞｨｴ D. ﾊﾝｽｸﾘｽﾁｬﾝｱﾝﾃﾞﾙｾﾝ DAVIDOLIVIER,,837.7,ｱ,,ＩＢＣパブリッシング,2012,135p,18cm,800,12704608,,エイゴ トクホン　英語 読本,図書費,ＴＲＣ,800,図書室,,,欧文タイトル：Ｔｈｅ　Ｂｅｓｔ　ｏｆ　Ａｎｄｅｒｓｅｎ ｓ　Ｆａｉｒｙ　Ｔａｌｅｓ,,False,,,,False,,,,False,False,False,,
978-4-794601-84-1,51068,2020/06/22,動物農場 Ｌｅｖｅｌ　４（２０００－ｗｏｒｄ）,ﾄﾞｳﾌﾞﾂ ﾉｳｼﾞｮｳ  ﾚｳﾞｪﾙ ﾖﾝ ﾆｾﾝ ﾜｰﾄﾞ,,,ラダーシリーズ,ﾗﾀﾞｰｼﾘｰｽﾞ,ジョージ・オーウェル／著 Ｍｉｋｉ　Ｔｅｒａｓａｗａ／縮約,ｵｰｳｪﾙ ｼﾞｮｰｼﾞ ﾃﾗｻﾜ ﾐｷ ｼﾞｮｰｼﾞｵｰｳｪﾙ ﾐｷﾃﾗｻﾜ,,837.7,ｵ,,ＩＢＣパブリッシング,2013,129p,18cm,950,12719495,,エイゴ トクホン　英語 読本,図書費,ＴＲＣ,950,図書室,,,欧文タイトル：Ａｎｉｍａｌ　Ｆａｒｍ,,False,,,,False,,,,False,False,False,,
978-4-794602-38-1,51064,2020/06/22,世界の重大事件 Ｌｅｖｅｌ　４（２０００－ｗｏｒｄ）,ｾｶｲ ﾉ ｼﾞｭｳﾀﾞｲ ｼﾞｹﾝ  ﾚｳﾞｪﾙ ﾖﾝ ﾆｾﾝ ﾜｰﾄﾞ,,,ラダーシリーズ,ﾗﾀﾞｰｼﾘｰｽﾞ,ニナ・ウェグナー／著,ｳｪｸﾞﾅｰ N. ﾆﾅｳｪｸﾞﾅｰ,,837.7,ｳ,,ＩＢＣパブリッシング,2013,118p,18cm,950,13713880,,エイゴ トクホン　英語 読本,図書費,ＴＲＣ,950,図書室,,,欧文タイトル：Ａ　Ｈｉｓｔｏｒｙ　ｏｆ　Ｗｅｓｔｅｒｎ　Ｔｒａｇｅｄｉｅｓ　ａｎｄ　Ａｃｃｉｄｅｎｔｓ,,False,,,,False,,,,False,False,False,,
978-4-794602-82-4,51058,2020/06/22,ジキルとハイド Ｌｅｖｅｌ　２（１３００‐ｗｏｒｄ） 新版,ｼﾞｷﾙ ﾄ ﾊｲﾄﾞ  ﾚｳﾞｪﾙ ﾆ ｾﾝｻﾝﾋﾞｬｸ ﾜｰﾄﾞ,,,ラダーシリーズ,ﾗﾀﾞｰｼﾘｰｽﾞ,Ｒ．Ｌ．スティーヴンスン／著,ｽﾃｨｰｳﾞﾝｿﾝ ﾛﾊﾞｰﾄ･ﾙｲｽ RLｽﾃｨｰｳﾞﾝｽﾝ,,837.7,ｽ,,ＩＢＣパブリッシング,2014,126p,18cm,900,14707004,,エイゴ トクホン　英語 読本,図書費,ＴＲＣ,900,図書室,,,欧文タイトル：Ｄｒ．Ｊｅｋｙｌｌ　ａｎｄ　Ｍｒ．Ｈｙｄｅ,,False,,,,False,,,,False,False,False,,
978-4-794602-90-9,51065,2020/06/22,そして誰もいなくなった Ｌｅｖｅｌ　４（２０００‐ｗｏｒｄ）,ｿｼﾃ ﾀﾞﾚ ﾓ ｲﾅｸﾅｯﾀ  ﾚｳﾞｪﾙ ﾖﾝ ﾆｾﾝ ﾜｰﾄﾞ,,,ラダーシリーズ,ﾗﾀﾞｰｼﾘｰｽﾞ,アガサ・クリスティー／著 ニーナ・ウェグナー／リライト,ｸﾘｽﾃｨｰ ｱｶﾞｻ ｳｪｸﾞﾅｰ N. ｱｶﾞｻｸﾘｽﾃｨｰ ﾆｰﾅｳｪｸﾞﾅｰ,,837.7,ｸ,,ＩＢＣパブリッシング,2014,121p,18cm,950,14710392,,エイゴ トクホン　英語 読本,図書費,ＴＲＣ,950,図書室,,,欧文タイトル：Ａｎｄ　Ｔｈｅｎ　Ｔｈｅｒｅ　Ｗｅｒｅ　Ｎｏｎｅ,,False,,,,False,,,,False,False,False,,
978-4-794603-02-9,51051,2020/06/22,ＡＢＣ殺人事件 Ｌｅｖｅｌ　４（２０００‐ｗｏｒｄ）,ｴｰ ﾋﾞｰ ｼｰ ｻﾂｼﾞﾝ ｼﾞｹﾝ  ﾚｳﾞｪﾙ ﾖﾝ ﾆｾﾝ ﾜｰﾄﾞ,,,ラダーシリーズ,ﾗﾀﾞｰｼﾘｰｽﾞ,アガサ・クリスティー／著 ニーナ・ウェグナー／リライト,ｸﾘｽﾃｨｰ ｱｶﾞｻ ｳｪｸﾞﾅｰ N. ｱｶﾞｻｸﾘｽﾃｨｰ ﾆｰﾅｳｪｸﾞﾅｰ,,837.7,ｸ,,ＩＢＣパブリッシング,2014,108p,18cm,950,14713452,,エイゴ トクホン　英語 読本,図書費,ＴＲＣ,950,図書室,,,欧文タイトル：Ｔｈｅ　ＡＢＣ　Ｍｕｒｄｅｓ,,False,,,,False,,,,False,False,False,,
978-4-794603-11-1,51054,2020/06/22,オリエント急行殺人事件 Ｌｅｖｅｌ　４（２０００‐ｗｏｒｄ）,ｵﾘｴﾝﾄ ｷｭｳｺｳ ｻﾂｼﾞﾝ ｼﾞｹﾝ  ﾚｳﾞｪﾙ ﾖﾝ ﾆｾﾝ ﾜｰﾄﾞ,,,ラダーシリーズ,ﾗﾀﾞｰｼﾘｰｽﾞ,アガサ・クリスティー／著 ニーナ・ウェグナー／リライト,ｸﾘｽﾃｨｰ ｱｶﾞｻ ｳｪｸﾞﾅｰ N. ｱｶﾞｻｸﾘｽﾃｨｰ ﾆｰﾅｳｪｸﾞﾅｰ,,837.7,ｸ,,ＩＢＣパブリッシング,2014,125p,18cm,950,14716694,,エイゴ トクホン　英語 読本,図書費,ＴＲＣ,950,図書室,,,欧文タイトル：Ｍｕｒｄｅｒ　ｏｎ　Ｔｈｅ　Ｏｒｉｅｎｔ　Ｅｘｐｒｅｓｓ,,False,,,,False,,,,False,False,False,,
978-4-794603-23-4,51052,2020/06/22,オペラ座の怪人 Ｌｅｖｅｌ　３（１６００‐ｗｏｒｄ）,ｵﾍﾟﾗｻﾞ ﾉ ｶｲｼﾞﾝ  ﾚｳﾞｪﾙ ｻﾝ ｾﾝﾛｯﾋﾟｬｸ ﾜｰﾄﾞ,,,ラダーシリーズ,ﾗﾀﾞｰｼﾘｰｽﾞ,ガストン・ルルー／原著 ニーナ・ウェグナー／リライト,ﾙﾙｰ ｶﾞｽﾄﾝ ｳｪｸﾞﾅｰ N. ｶﾞｽﾄﾝﾙﾙｰ ﾆｰﾅｳｪｸﾞﾅｰ,,837.7,ﾙ,,ＩＢＣパブリッシング,2015,109p,18cm,950,15700934,,エイゴ トクホン　英語 読本,図書費,ＴＲＣ,950,図書室,,,欧文タイトル：Ｔｈｅ　Ｐｈａｍｔｏｍ　ｏｆ　ｔｈｅ　Ｏｐｅｒａ,,False,,,,False,,,,False,False,False,,
978-4-794603-35-7,51081,2020/06/22,レ・ミゼラブル Ｌｅｖｅｌ　５,ﾚﾐｾﾞﾗﾌﾞﾙ  ﾚｳﾞｪﾙ ｺﾞ,,,ラダーシリーズ,ﾗﾀﾞｰｼﾘｰｽﾞ,ヴィクトル・ユーゴー／原著 ニーナ・ウェグナー／リライト,ﾕｺﾞｰ ｳﾞｨｸﾄﾙ･ﾏﾘ ｳｪｸﾞﾅｰ N. ｳﾞｨｸﾄﾙﾕｰｺﾞｰ ﾆｰﾅｳｪｸﾞﾅｰ,,837.7,ﾕ,,ＩＢＣパブリッシング,2015,133p,18cm,1100,15704328,,エイゴ トクホン　英語 読本,図書費,ＴＲＣ,1100,図書室,,,欧文タイトル：Ｌｅｓ　Ｍｉｓ〓ｒａｂｌｅｓ,,False,,,,False,,,,False,False,False,,
978-4-794603-83-8,51069,2020/06/22,錦織圭物語 Ｌｅｖｅｌ　４（２０００‐ｗｏｒｄ）,ﾆｼｺﾘ ｹｲ ﾓﾉｶﾞﾀﾘ  ﾚｳﾞｪﾙ ﾖﾝ ﾆｾﾝ ﾜｰﾄﾞ,,,ラダーシリーズ,ﾗﾀﾞｰｼﾘｰｽﾞ,松丸 さとみ／著,ﾏﾂﾏﾙ ｻﾄﾐ,,837.7,ﾏ,,ＩＢＣパブリッシング,2016,108p,18cm,1000,15717805,日本テニスの歴史と常識を変えた錦織圭の“挑戦”の物語。,エイゴ トクホン　英語 読本,図書費,ＴＲＣ,1000,図書室,,,欧文タイトル：Ｔｈｅ　Ｋｅｉ　Ｎｉｓｈｉｋｏｒｉ　Ｓｔｏｒｙ,,False,,,,False,,,,False,False,False,,
978-4-794604-53-8,51079,2020/06/22,宮沢賢治短編集 Ｌｅｖｅｌ　２（１３００‐ｗｏｒｄ）,ﾐﾔｻﾞﾜ ｹﾝｼﾞ ﾀﾝﾍﾟﾝ ｼｭｳ  ﾚｳﾞｪﾙ ﾆ ｾﾝｻﾝﾋﾞｬｸ ﾜｰﾄﾞ,,,ラダーシリーズ,ﾗﾀﾞｰｼﾘｰｽﾞ,宮沢 賢治／原著 Ｎｉｎａ　Ｗｅｇｎｅｒ／改作,ﾐﾔｻﾞﾜ ｹﾝｼﾞ ｳｪｸﾞﾅｰ N. NINAWEGNER,,837.7,ﾐ,,ＩＢＣパブリッシング,2016,129p,18cm,900,16718778,宮沢賢治の作品から、「注文の多い料理店」「セロ弾きのゴーシュ」などの４編をやさしい英文で読もう。,エイゴ トクホン　英語 読本,図書費,ＴＲＣ,900,図書室,,,欧文タイトル：Ｓｈｏｒｔ　Ｓｔｏｒｉｅｓ　ｏｆ　Ｋｅｎｊｉ　Ｍｉｙａｚａｗａ,,False,,,,False,,,,False,False,False,,
978-4-794604-54-5,51242,2020/10/12,芥川竜之介短編集 Ｌｅｖｅｌ　１（１０００‐ｗｏｒｄ）,ｱｸﾀｶﾞﾜ ﾘｭｳﾉｽｹ ﾀﾝﾍﾟﾝｼｭｳ  ﾄｼｼｭﾝ ﾊﾅ ﾔﾌﾞﾉﾅｶ  ﾚｳﾞｪﾙ ｲﾁｾﾝ ﾜｰﾄﾞ,,,ラダーシリーズ,ﾗﾀﾞｰｼﾘｰｽﾞ,芥川 竜之介／原著 Ｍｉｃｈａｅｌ　Ｂｒａｓｅ／訳・再話,ｱｸﾀｶﾞﾜ ﾘｭｳﾉｽｹ ﾌﾞﾚｰｽﾞ ﾏｲｹﾙ MICHAELBRASE,,837.7,ｱ,,ＩＢＣパブリッシング,2016,126p,18cm,900,16718785,芥川竜之介の短編作品から、「杜子春」「鼻」「藪の中」の３編をやさしい英文で読もう。,エイゴ トクホン　英語 読本,図書費,ＴＲＣ,900,図書室,,,「杜子春」（アイビーシーパブリッシング　２００５年刊）と「鼻」（アイビーシーパブリッシング　２００５年刊）と「薮の中」（アイビーシーパブリッシング　２００５年刊）の改題，合本，再構成,,False,,,,False,,,,False,False,False,,
978-4-794605-17-7,51075,2020/06/22,ビル・ゲイツ・ストーリー ＬＥＶＥＬ　５,ﾋﾞﾙ ｹﾞｲﾂ ｽﾄｰﾘｰ  ﾚｳﾞｪﾙ ｺﾞ,,,ラダーシリーズ,ﾗﾀﾞｰｼﾘｰｽﾞ,トム・クリスティアン／著,ｸﾘｽﾁｬﾝ ﾄﾑ ﾄﾑｸﾘｽﾃｨｱﾝ,,837.7,ｸ,,ＩＢＣパブリッシング,2017,127p,18cm,1000,17715741,ビル・ゲイツの突出した個性と、その実像を描いたサクセス・ストーリーをやさしい英語で読む。,エイゴ トクホン　英語 読本,図書費,ＴＲＣ,1000,図書室,,,欧文タイトル：Ｔｈｅ　Ｂｉｌｌ　Ｇａｔｅｓ　Ｓｔｏｒｙ,,False,,,,False,,,,False,False,False,,
