978-4-120050-70-1,49921,2018/07/23,三千円の使いかた,ｻﾝｾﾞﾝｴﾝ ﾉ ﾂｶｲｶﾀ,,,,,原田 ひ香／著,ﾊﾗﾀﾞ ﾋｶ,,913.6,ﾊ,,中央公論新社,2018,300p,20cm,1500,18019393,御厨家の人々が直面する、将来への不安や人生のピンチ。前向きに乗り越えたいからこそ、１円単位で大事に考えたい…。「節約」家族ストーリー。節約アイデアも満載。『アンデル　小さな文芸誌』連載を加筆、修正し単行本化。,,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-120051-12-8,50581,2019/01/10,愛なき世界,ｱｲ ﾅｷ ｾｶｲ,,,,,三浦 しをん／著,ﾐｳﾗ ｼｵﾝ,,913.6,ﾐ,,中央公論新社,2018,447p,20cm,1600,18041218,洋食屋の見習い・藤丸陽太が恋をした本村紗英は、三度の飯よりシロイヌナズナ（葉っぱ）の研究が好き。人生のすべてを植物に捧げる本村に、藤丸は恋の光合成を起こせるのか！？　『読売新聞』連載を加筆・修正し単行本化。,,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-120051-25-8,50583,2019/01/10,チキンラーメンの女房 実録安藤仁子,ﾁｷﾝﾗｰﾒﾝ ﾉ ﾆｮｳﾎﾞｳ ｼﾞﾂﾛｸ ｱﾝﾄﾞｳ ﾏｻｺ,,,,,安藤百福発明記念館／編,ｱﾝﾄﾞｳﾓﾓﾌｸﾊﾂﾒｲｷﾈﾝｶﾝ,,289.1,ﾁ,,中央公論新社,2018,194p,20cm,1200,18042943,「インスタントラーメン」という大発明の実現を信じ、日清食品創業者・安藤百福とともに闘った妻・仁子。ＮＨＫ連続テレビ小説「まんぷく」のヒロインのモデルである安藤仁子の波瀾万丈の人生を紹介する。,アンドウ マサコ　安藤仁子,図書費,ＴＲＣ,1200,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-140056-94-3,49816,2018/07/10,護られなかった者たちへ,ﾏﾓﾗﾚﾅｶｯﾀ ﾓﾉ ﾀﾁ ｴ,,,,,中山 七里／著,ﾅｶﾔﾏ ｼﾁﾘ,,913.6,ﾅ,,ＮＨＫ出版,2018,381p,20cm,1600,18003040,仙台市の福祉保健事務所課長・三雲が拘束状態の餓死死体で発見。三雲は人格者として知られ、怨恨が理由とは考えにくい。捜査は暗礁に乗り上げる。死体発見から遡ること数日、模範囚が出所し…。『河北新報』ほか連載を書籍化。,,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-149235-83-7,48984,2018/05/01,半分、青い。 連続テレビ小説 Ｐａｒｔ１,ﾊﾝﾌﾞﾝ ｱｵｲ ﾚﾝｿﾞｸﾃﾚﾋﾞｼｮｳｾﾂ,,,ＮＨＫドラマ・ガイド,ｴﾇｴｲﾁｹｰﾄﾞﾗﾏｶﾞｲﾄﾞ,北川 悦吏子／作 ＮＨＫ出版／編,ｷﾀｶﾞﾜ ｴﾘｺ ｴﾇｴｲﾁｹｰｼｭｯﾊﾟﾝ,,778.8,ｷ,1,ＮＨＫ出版,2018,111p,26cm,1100,18015735,ＮＨＫ連続テレビ小説「半分、青い。」のヒロイン・永野芽郁＆主な出演者のインタビュー、永野芽郁×佐藤健の対談などを収録。美術＆衣裳のポイント、タイトルバックの舞台裏、ロケ日記、あらすじも紹介する。,テレビドラマ　テレビドラマ,図書費,白山商会,1069,図書室,,,,,False,,,,False,,,,False,False,True,,
978-4-149235-84-4,50433,2018/10/31,半分、青い。 連続テレビ小説 Ｐａｒｔ２,ﾊﾝﾌﾞﾝ ｱｵｲ ﾚﾝｿﾞｸﾃﾚﾋﾞｼｮｳｾﾂ,,,ＮＨＫドラマ・ガイド,ｴﾇｴｲﾁｹｰﾄﾞﾗﾏｶﾞｲﾄﾞ,北川 悦吏子／作 ＮＨＫ出版／編,ｷﾀｶﾞﾜ ｴﾘｺ ｴﾇｴｲﾁｹｰｼｭｯﾊﾟﾝ,,778.8,ﾊ,2,ＮＨＫ出版,2018,95p,26cm,1100,18035410,ＮＨＫ連続テレビ小説「半分、青い。」のヒロイン・永野芽郁＆佐藤健のインタビュー、番組後半の主な出演者紹介などを収録。名場面グラビア、楡野家ファミリーヒストリー、制作の舞台裏も収録する。,テレビドラマ　テレビドラマ,図書費,ＴＲＣ,1100,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-152097-50-7,49888,2018/07/10,おばあちゃんのごめんねリスト,ｵﾊﾞｱﾁｬﾝ ﾉ ｺﾞﾒﾝﾈ ﾘｽﾄ,,,,,フレドリック・バックマン／著 坂本 あおい／訳,ﾊﾞｯｸﾏﾝ ﾌﾚﾄﾞﾘｯｸ ｻｶﾓﾄ ｱｵｲ ﾌﾚﾄﾞﾘｯｸﾊﾞｯｸﾏﾝ,,949.8,ﾊﾞ,,早川書房,2018,486p,19cm,2200,18013282,唯一の味方だった祖母を亡くした７歳の少女エルサ。遺言にしたがって祖母の謝罪の手紙を持ち、様々な人々を訪ねるうちに、知らなかった祖母の姿と、自分を取り巻く強い絆を知り…。心温まる物語。,,図書費,ＴＲＣ,2200,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-152097-88-0,50484,2018/10/31,ホーキング、最後に語る 多宇宙をめぐる博士のメッセージ,ﾎｰｷﾝｸﾞ ｻｲｺﾞ ﾆ ｶﾀﾙ ﾀｳﾁｭｳ ｵ ﾒｸﾞﾙ ﾊｸｼ ﾉ ﾒｯｾｰｼﾞ,,,,,スティーヴン・Ｗ．ホーキング／著 トマス・ハートッホ／著 佐藤 勝彦／著 白水 徹也／著 白水 徹也／訳監修 松井 信彦／訳,ﾎｰｷﾝｸﾞ ｽﾃｨｰｳﾞﾝ･ｳｨﾘｱﾑ ﾊｰﾄｯﾎ ﾄﾏｽ ｻﾄｳ ｶﾂﾋｺ ｼﾛﾐｽﾞ ﾃﾂﾔ ｼﾛﾐｽﾞ ﾃﾂﾔ ﾏﾂｲ ﾉﾌﾞﾋｺ ｽﾃｨｰｳﾞﾝWﾎｰｷﾝｸﾞ ﾄﾏｽﾊｰﾄｯﾎ,,443.9,ﾎ,,早川書房,2018,92p,20cm,1200,18033638,２０１８年３月に亡くなったホーキング博士の最終論文の全訳と共著者ハートッホへのインタビューを収録。ホーキングと個人的に繋がりのあった日本の物理学者による解説も掲載する。,ホーキング スティーヴン・ウィリアム　ウチュウロン　宇宙論,図書費,ＴＲＣ,1200,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-163822-40-2,49926,2018/07/23,泣き童子（わらし） 三島屋変調百物語参之続,ﾅｷﾜﾗｼ ﾅｷﾄﾞｳｼﾞ ﾐｼﾏﾔ ﾍﾝﾁｮｳ ﾋｬｸﾓﾉｶﾞﾀﾘ ｻﾝ ﾉ ﾂｽﾞｷ,,,〔三島屋変調百物語〕 〔３〕,ﾐｼﾏﾔﾍﾝﾁｮｳﾋｬｸﾓﾉｶﾞﾀﾘ 3,宮部 みゆき／著,ﾐﾔﾍﾞ ﾐﾕｷ,,913.6,ﾐ,,文芸春秋,2013,441p,20cm,1700,13033485,江戸は神田にある「三島屋」では、若い娘が江戸中からふしぎな話を集めているという。またひとり、ふしぎな話を語りに三島屋へと客人が訪れ…。全６話収録。シリーズ第３弾。『オール読物』ほか掲載を単行本化。,,図書費,ＴＲＣ,1700,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-163907-39-0,49969,2018/11/13,くちなし,ｸﾁﾅｼ,,,,,彩瀬 まる／著,ｱﾔｾ ﾏﾙ,,913.6,ｱ,,文芸春秋,2017,215p,20cm,1400,17049473,別れた愛人の左腕と暮らす。運命の相手の身体には、自分にだけ見える花が咲く。獣になった女は、愛する者を頭から食らう…。繊細に紡がれる７編の短編集。『別冊文芸春秋』掲載に書き下ろしを加え単行本化。,,図書費,白山商会,1361,図書室,,,,,False,,,,False,,,,False,False,True,,
978-4-163907-57-4,50600,2019/01/10,熱帯,ﾈｯﾀｲ,,,,,森見 登美彦／著,ﾓﾘﾐ ﾄﾐﾋｺ,,913.6,ﾓ,,文芸春秋,2018,523p,20cm,1700,18052473,沈黙読書会で見かけた奇妙な本「熱帯」。それは、どうしても「読み終えられない本」だった－。結末を求めて悶えるメンバーが集結し、世紀の謎に挑む！　ウェブ文芸誌『マトグロッソ』掲載に書き下ろしを加えて書籍化。,,図書費,ＴＲＣ,1700,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-163907-95-6,49925,2018/07/23,そして、バトンは渡された,ｿｼﾃ ﾊﾞﾄﾝ ﾜ ﾜﾀｻﾚﾀ,,,,,瀬尾 まいこ／著,ｾｵ ﾏｲｺ,,913.6,ｾ,,文芸春秋,2018,372p,20cm,1600,18008064,血の繋がらない親の間をリレーされ、４回も名字が変わった森宮優子、１７歳。父親が３人、母親が２人。だけどいつでも両親を愛し、愛されていた－。身近な人が愛おしくなる、優しい物語。,,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-163908-41-0,50489,2018/10/31,ファーストラヴ,ﾌｧｰｽﾄﾗｳﾞ,,,,,島本 理生／著,ｼﾏﾓﾄ ﾘｵ,,913.6,ｼ,,文芸春秋,2018,299p,20cm,1600,18025984,多摩川沿いを血まみれで歩いていた女子大生・環菜。彼女は、父親を、その勤務先である美術学校で刺殺したとして逮捕されるが…。裁判を通じて明らかにされる家族の秘密とは？　『別冊文芸春秋』連載を単行本化。,,図書費,ＴＲＣ,1600,図書室,,,欧文タイトル：ＦＩＲＳＴＬＯＶＥ,,False,,,,False,,,,False,False,False,,
978-4-163908-71-7,50598,2019/01/10,沈黙のパレード,ﾁﾝﾓｸ ﾉ ﾊﾟﾚｰﾄﾞ,,,〔ガリレオ〕 〔９〕,ｶﾞﾘﾚｵ 9,東野 圭吾／著,ﾋｶﾞｼﾉ ｹｲｺﾞ,,913.6,ﾋ,,文芸春秋,2018,440p,20cm,1700,18046731,秋祭りのパレードで起きた殺人事件の容疑者はかつて草薙が担当した少女殺害事件で無罪となった男。だが男は証拠不十分で釈放され、堂々と遺族達の前に現れる。超難問に突き当たった草薙は、アメリカ帰りの湯川に助けを求め…。,,図書費,ＴＲＣ,1700,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-163908-87-8,50599,2019/01/10,ナナメの夕暮れ,ﾅﾅﾒ ﾉ ﾕｳｸﾞﾚ,,,,,若林 正恭／著,ﾜｶﾊﾞﾔｼ ﾏｻﾔｽ,,779.1,ﾜ,,文芸春秋,2018,218p,19cm,1200,18039810,自意識に振り回されていたオードリーの若林。だが、４０を手前にして変化が訪れる。「おじさん」になった若林が「生き辛さ」からいかに解放されたかを語る。『ダ・ヴィンチ』連載に書き下ろしを加え単行本化。,ワカバヤシ マサヤス　若林正恭,図書費,ＴＲＣ,1200,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-163909-26-4,50596,2019/01/10,池上彰の「どうしてこうなった？」 ニュースの“そもそも”,ｲｹｶﾞﾐ ｱｷﾗ ﾉ ﾄﾞｳｼﾃ ｺｳﾅｯﾀ ﾆｭｰｽ ﾉ ｿﾓｿﾓ,,,,,池上 彰／著,ｲｹｶﾞﾐ ｱｷﾗ,,304,ｲ,,文芸春秋,2018,279p,19cm,1400,18052082,トランプの迷走、世界の紛争、日本政治の混迷…。様々なニュースを池上彰が“そもそも”から解説し、現在の見取り図を提示する。佐藤優、小泉純一郎、村上世彰との対談も収録。『週刊文春』連載を加筆修正して単行本化。,,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-167910-64-8,49008,2018/05/29,半分、青い。 上,ﾊﾝﾌﾞﾝ ｱｵｲ,,,文春文庫 き４２－２,ﾌﾞﾝｼｭﾝﾌﾞﾝｺ ｷ-42-2,北川 悦吏子／著 前川 奈緒／ノベライズ,ｷﾀｶﾞﾜ ｴﾘｺ ﾏｴｶﾜ ﾅｵ,,913.6,ｷ,1,文芸春秋,2018,504p,16cm,880,18022182,高度成長期の終わり、同日同病院で生まれた幼なじみの律と鈴愛。夢を抱え、バブル真っただ中の東京に出た２人を待ち受けるのは…。片耳を失聴したヒロインの、愛と勇気の物語。ＮＨＫ連続テレビ小説を文庫化。,,図書費,白山商会,855,文庫書架,,,,,False,,,,False,,,,False,False,True,,
978-4-167910-89-1,50487,2018/10/31,さよならクリームソーダ,ｻﾖﾅﾗ ｸﾘｰﾑｿｰﾀﾞ,,,文春文庫 ぬ２－２,ﾌﾞﾝｼｭﾝﾌﾞﾝｺ ﾇ-2-2,額賀 澪／著,ﾇｶｶﾞ ﾐｵ,,913.6,ﾇ,,文芸春秋,2018,375p,16cm,820,18026789,美大入学した友親は、先輩の若菜と親交を深めるうち、自らの中にある問題に向き合うことに。一方、若菜も心に傷と秘密を抱えていて…。かつての悲恋、家族との軋轢、才能への渇望と絶望。若者の痛みとその再生を描く青春小説。,,図書費,ＴＲＣ,820,文庫書架,,,,,False,,,,False,,,,False,False,False,,
978-4-167911-17-1,50488,2018/10/31,半分、青い。 下,ﾊﾝﾌﾞﾝ ｱｵｲ,,,文春文庫 き４２－３,ﾌﾞﾝｼｭﾝﾌﾞﾝｺ ｷ-42-3,北川 悦吏子／著 前川 奈緒／ノベライズ,ｷﾀｶﾞﾜ ｴﾘｺ ﾏｴｶﾜ ﾅｵ,,913.6,ｷ,2,文芸春秋,2018,667p,16cm,990,18035885,リツは故郷でスズメにプロポーズをするが、一人前になるために足掻いていたスズメはそれを受け入れられなかった。時は流れ漫画家として行き詰まったスズメは、リツが結婚したことを知る…。ＮＨＫ連続テレビ小説を文庫化。,,図書費,ＴＲＣ,990,文庫書架,,,,,False,,,,False,,,,False,False,False,,
978-4-167911-50-8,50597,2019/01/10,十二人の死にたい子どもたち,ｼﾞｭｳﾆﾆﾝ ﾉ ｼﾆﾀｲ ｺﾄﾞﾓ ﾀﾁ,,,文春文庫 う３６－１,ﾌﾞﾝｼｭﾝﾌﾞﾝｺ ｳ-36-1,冲方 丁／著,ｳﾌﾞｶﾀ ﾄｳ,,913.6,ｳ,,文芸春秋,2018,495p,16cm,780,18045952,廃病院に集まった１２人の少年少女。彼らの目的は「安楽死」をすること。だが、病院のベッドには“１３人目”の少年の死体が。彼は何者で、なぜここにいるのか？　「実行」を阻む問題に、１２人は議論を重ねていく…。,,図書費,ＴＲＣ,780,文庫書架,,,,,False,,,,False,,,,False,False,False,,
978-4-167911-83-6,50601,2019/01/10,ミスター・メルセデス 上,ﾐｽﾀｰ ﾒﾙｾﾃﾞｽ,,,文春文庫 キ２－５５,ﾌﾞﾝｼｭﾝﾌﾞﾝｺ ｷ-2-55,スティーヴン・キング／著 白石 朗／訳,ｷﾝｸﾞ ｽﾃｨｰｳﾞﾝ ｼﾗｲｼ ﾛｳ ｽﾃｨｰｳﾞﾝｷﾝｸﾞ,,933.7,ｷ,1,文芸春秋,2018,377p,16cm,930,18050987,仕事を求める人々の列に、何者かが駆る暴走車が突っ込んだ。多数の死傷者を残して車は走り去り、事件は未解決に終わった。そして、退職刑事ホッジズのもとに犯人からの挑戦状が届く。ホッジズは孤独な調査を開始した…。,,図書費,ＴＲＣ,930,文庫書架,,,,,False,,,,False,,,,False,False,False,,
978-4-167911-84-3,50602,2019/01/10,ミスター・メルセデス 下,ﾐｽﾀｰ ﾒﾙｾﾃﾞｽ,,,文春文庫 キ２－５６,ﾌﾞﾝｼｭﾝﾌﾞﾝｺ ｷ-2-56,スティーヴン・キング／著 白石 朗／訳,ｷﾝｸﾞ ｽﾃｨｰｳﾞﾝ ｼﾗｲｼ ﾛｳ ｽﾃｨｰｳﾞﾝｷﾝｸﾞ,,933.7,ｷ,2,文芸春秋,2018,386p,16cm,980,18050990,暴走車による大量殺人犯ブレイディは、新たな大量殺人計画を練っていた。一方、退職刑事ホッジズも犯行に使われた自動車を手がかりに真相に近づきつつあった。惨劇を阻止するべく、ホッジズと仲間たちは奔走する－。,,図書費,ＴＲＣ,980,文庫書架,,,,,False,,,,False,,,,False,False,False,,
978-4-198646-87-5,50586,2019/01/10,日本史上最高の英雄（ヒーロー）大久保利通,ﾆﾎﾝ ｼｼﾞｮｳ ｻｲｺｳ ﾉ ﾋｰﾛｰ ｵｵｸﾎﾞ ﾄｼﾐﾁ ﾆﾎﾝ ｼｼﾞｮｳ ｻｲｺｳ ﾉ ｴｲﾕｳ ｵｵｸﾎﾞ ﾄｼﾐﾁ,,,,,倉山 満／著,ｸﾗﾔﾏ ﾐﾂﾙ,,289.1,ｸ,,徳間書店,2018,238p,19cm,1250,18044195,あまりにも巨大すぎる怪物政治家、徳川慶喜。大久保は慶喜側近の板倉勝静や原市之進に何度も叩きのめされた。世界史の奇跡と言われる明治維新を成し遂げた、大久保利通の“死闘”を描く。,オオクボ トシミチ　大久保利通,図書費,ＴＲＣ,1250,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-259565-76-3,49814,2018/07/10,ここまでできる！まな板いらずの絶品レシピ 狭いキッチンでも時間がないときもささっと作れる！,ｺｺ ﾏﾃﾞ ﾃﾞｷﾙ ﾏﾅｲﾀｲﾗｽﾞ ﾉ ｾﾞｯﾋﾟﾝ ﾚｼﾋﾟ  ｾﾏｲ ｷｯﾁﾝ ﾃﾞﾓ ｼﾞｶﾝ ｶﾞ ﾅｲ ﾄｷ ﾓ ｻｻｯﾄ ﾂｸﾚﾙ,,,,,金丸 絵里加／著,ｶﾅﾏﾙ ｴﾘｶ,,596,ｶ,,家の光協会,2018,95p,21cm,1100,18018513,ひとつの鍋やフライパンで作れるメインディッシュをはじめ、軽い夜食にもおかずにもなるスープと汁もの、ひと皿で大満足のごはんものなど、まな板と包丁を使わずに調理するレシピを紹介します。,リョウリ　料理,図書費,ＴＲＣ,1100,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-259565-77-0,50431,2018/10/31,うまい！味が決まる！みそ・塩・しょうゆのシンプルおかず,ｳﾏｲ ｱｼﾞ ｶﾞ ｷﾏﾙ ﾐｿ ｼｵ ｼｮｳﾕ ﾉ ｼﾝﾌﾟﾙ ｵｶｽﾞ,,,,,おいしい家庭おかずの会／編,ｵｲｼｲｶﾃｲｵｶｽﾞﾉｶｲ,,596,ｳ,,家の光協会,2018,95p,26cm,1100,18020920,味つけの基本は、みそ・塩・しょうゆ。どこの家庭にもある調味料だけで、おいしい料理が作れます。一押しのおかずから味変わりレシピ、シンプルおかずまで、それぞれの調味料の味が際立つレシピを紹介。,リョウリ　料理,図書費,ＴＲＣ,1100,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-259565-96-1,50525,2019/01/10,ふんわり、しっとり至福の米粉スイーツ 小麦粉、卵、乳製品、白砂糖を使わないグルテンフリーレシピ,ﾌﾝﾜﾘ ｼｯﾄﾘ ｼﾌｸ ﾉ ｺﾒｺ ｽｲｰﾂ ｺﾑｷﾞｺ ﾀﾏｺﾞ ﾆｭｳｾｲﾋﾝ ｼﾛｻﾞﾄｳ ｵ ﾂｶﾜﾅｲ ｸﾞﾙﾃﾝﾌﾘｰ ﾚｼﾋﾟ,,,,,今井 ようこ／著,ｲﾏｲ ﾖｳｺ,,596.6,ｲ,,家の光協会,2018,95p,26cm,1400,18047156,卵や乳製品、白砂糖を使わない、マクロビオティック・ビーガン仕様の米粉のお菓子を紹介します。ホールケーキから、マフィン、クッキー、スコーン、ドーナツ、アイスクリームまで、心も体も満たされる４８レシピを収録。,カシ　コメコ　菓子　米粉,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-267021-59-6,50528,2019/01/10,ぼくは朝日,ﾎﾞｸ ﾜ ｱｻﾋ,,,,,朝倉 かすみ／著,ｱｻｸﾗ ｶｽﾐ,,913.6,ｱ,,潮出版社,2018,209p,20cm,1500,18049926,小４の朝日、マイペースな父、母代わりのしっかり者の姉、愛猫のくろちゃん、そして家族を取り巻く個性豊かな人々。共に笑い、泣き、怒りながら家族の絆は強くなっていくが…。『パンプキン』連載を加筆修正して単行本化。,,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-295401-74-2,49905,2018/07/10,子どもと一緒に覚えたい野鳥の名前,ｺﾄﾞﾓ ﾄ ｲｯｼｮ ﾆ ｵﾎﾞｴﾀｲ ﾔﾁｮｳ ﾉ ﾅﾏｴ,,,ｍｏｍｏ　ｂｏｏｋ,ﾓﾓﾌﾞｯｸ,山崎 宏／監修 加古川 利彦／絵,ﾔﾏｻﾞｷ ﾋﾛｼ ｶｺｶﾞﾜ ﾄｼﾋｺ,,488.1,ｺ,,インプレス（発売）,2018,144p,20cm,1900,18018076,シジュウカラ、ハクセキレイ、ヒヨドリ…。野鳥のことをまったく知らなくても楽しめるよう、市街地で見られる身近な野鳥をイラストや写真で紹介。ドングリとの大きさ比較や、鳥の鳴き声を聞くことができるＱＲコードも掲載。,チョウルイ　鳥類,図書費,ＴＲＣ,1900,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309025-25-4,49844,2018/07/10,さざなみのよる,ｻｻﾞﾅﾐ ﾉ ﾖﾙ,,,,,木皿 泉／著,ｷｻﾞﾗ ｲｽﾞﾐ,,913.6,ｷ,,河出書房新社,2018,221p,20cm,1400,18018983,小国ナスミ、享年４３歳。息をひきとった瞬間から、その死は湖に落ちたひと雫の波紋のように、家族や知人へと広がっていき…。命のまばゆいきらめきを描いた感動と祝福の物語。５年ぶりの小説、第２作。,,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309027-42-5,50547,2019/01/10,満洲ラプソディ 小沢征爾の父・開作の生涯,ﾏﾝｼｭｳ ﾗﾌﾟｿﾃﾞｨ ｵｻﾞﾜ ｾｲｼﾞ ﾉ ﾁﾁ ｶｲｻｸ ﾉ ｼｮｳｶﾞｲ,,,,,江宮 隆之／著,ｴﾐﾔ ﾀｶﾕｷ,,913.6,ｴ,,河出書房新社,2018,245p,20cm,1950,18049382,満洲を理想郷として建国しようと献身し、戦後はロバート・ケネディにベトナム戦争からの撤退を訴えた、小沢征爾の父・開作。子どもたちを育てながら、夢と理想に生きた男の波乱の生涯を綴った小説。,オザワ カイサク　小沢開作　オザワ カイサク ショウセツ　小沢開作 小説,図書費,ＴＲＣ,1950,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309027-46-3,50544,2019/01/10,そこにいるのに,ｿｺ ﾆ ｲﾙ ﾉﾆ,,,,,似鳥 鶏／著,ﾆﾀﾄﾞﾘ ｹｲ,,913.6,ﾆ,,河出書房新社,2018,221p,19cm,1300,18053660,撮ってはいけない写真、剥がしてはいけないシール、見てはいけないＵＲＬ、探してはいけない場所…。読み進めるほど後悔する、１３の恐怖と怪異の物語。本格ミステリ界の旗手が挑む、初のホラー短編集。,,図書費,ＴＲＣ,1300,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309226-71-2,50440,2018/10/31,サピエンス全史 文明の構造と人類の幸福 上,ｻﾋﾟｴﾝｽ ｾﾞﾝｼ ﾌﾞﾝﾒｲ ﾉ ｺｳｿﾞｳ ﾄ ｼﾞﾝﾙｲ ﾉ ｺｳﾌｸ,,,,,ユヴァル・ノア・ハラリ／著 柴田 裕之／訳,ﾊﾗﾘ ﾕｳﾞｧﾙ･ﾉｱ ｼﾊﾞﾀ ﾔｽｼ ﾕｳﾞｧﾙﾉｱﾊﾗﾘ,,209,ﾊ,1,河出書房新社,2016,267p,20cm,1900,16044681,アフリカでほそぼそと暮らしていたホモ・サピエンスが、食物連鎖の頂点に立ち、文明を築いたのはなぜか。その答えを解く鍵は「虚構」にある－。人類史全体をたどることで、我々はどのような存在なのかを明らかにする。,セカイシ　世界史,図書費,ＴＲＣ,1900,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309226-72-9,50441,2018/10/31,サピエンス全史 文明の構造と人類の幸福 下,ｻﾋﾟｴﾝｽ ｾﾞﾝｼ ﾌﾞﾝﾒｲ ﾉ ｺｳｿﾞｳ ﾄ ｼﾞﾝﾙｲ ﾉ ｺｳﾌｸ,,,,,ユヴァル・ノア・ハラリ／著 柴田 裕之／訳,ﾊﾗﾘ ﾕｳﾞｧﾙ･ﾉｱ ｼﾊﾞﾀ ﾔｽｼ ﾕｳﾞｧﾙﾉｱﾊﾗﾘ,,209,ﾊ,2,河出書房新社,2016,294p,20cm,1900,16044682,なぜ文明は爆発的な進歩を遂げ、ヨーロッパは世界の覇権を握ったのか？　その答えは「帝国、科学、資本」のフィードバック・ループにあった－。人類史全体をたどることで、我々はどのような存在なのかを明らかにする。,セカイシ　世界史,図書費,ＴＲＣ,1900,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309227-49-8,50546,2019/01/10,日本２００年地図 伊能図から現代図まで全国１３０都市の歴史をたどる,ﾆｯﾎﾟﾝ ﾆﾋｬｸ ﾈﾝ ﾁｽﾞ ﾆﾎﾝ ﾆﾋｬｸ ﾈﾝ ﾁｽﾞ ｲﾉｳｽﾞ ｶﾗ ｹﾞﾝﾀﾞｲｽﾞ ﾏﾃﾞ ｾﾞﾝｺｸ ﾋｬｸｻﾝｼﾞｯ ﾄｼ ﾉ ﾚｷｼ ｵ ﾀﾄﾞﾙ,,,,,今尾 恵介／監修,ｲﾏｵ ｹｲｽｹ,,291.0,ﾆ,,河出書房新社,2018,556p,31cm,9200,18049046,江戸、明治大正、昭和、平成。同じ都市を４～５時代で見比べると、その歩みと変貌がわかる－。全国１３０都市・１６１地域を対象に伊能図から現代図までを収録した「都市の歴史地図帳」。,ニホン チズ レキシ　ニホン レキシ エドジダイ　ニホン レキシ キンダイ　日本 地図 歴史　日本 歴史 江戸時代　日本 歴史 近代,図書費,ＴＲＣ,9200,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309248-54-7,49846,2018/07/10,フランス人ママン「強く生きる子」を育てる７５の言葉,ﾌﾗﾝｽｼﾞﾝ ﾏﾏﾝ ﾂﾖｸ ｲｷﾙ ｺ ｵ ｿﾀﾞﾃﾙ ﾅﾅｼﾞｭｳｺﾞ ﾉ ｺﾄﾊﾞ,,,,,荒井 好子／著,ｱﾗｲ ﾖｼｺ,,379.9,ｱ,,河出書房新社,2018,221p,19cm,1400,18014363,なぜ、フランスの子どもは“めそめそ”しないのか？　日本とフランスの両方で出産と育児を経験した著者が、フランスの親が使っている「魔法の言葉」を紹介。言葉をヒントに、フランス式子育ての秘訣を明かす。,カテイキョウイク　家庭教育,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309248-56-1,49845,2018/07/10,発達障害だって大丈夫 自閉症の子を育てる幸せ 増補新版,ﾊｯﾀﾂｼｮｳｶﾞｲ ﾀﾞｯﾃ ﾀﾞｲｼﾞｮｳﾌﾞ ｼﾞﾍｲｼｮｳ ﾉ ｺ ｵ ｿﾀﾞﾃﾙ ｼｱﾜｾ,,,,,堀田 あけみ／著,ﾎｯﾀ ｱｹﾐ,,916,ﾎ,,河出書房新社,2018,321p,19cm,1800,18014364,子育てが大変なのは自閉症のせいじゃない。ふつうじゃなくても幸せになれるよ－。作家であり心理学者であり母親である著者が、自閉症の息子を含む３人の子供を育てながら出会ったこと、乗り越えたこと、泣いたことを綴る。,ジヘイショウ トウビョウキ　自閉症 闘病記,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
