,47339,2013/05/30,バチカン奇跡調査官. 黒の学院,ﾊﾞﾁｶﾝｷｾｷﾁｮｳｻｶﾝ/ｸﾛﾉｶﾞｸｲﾝ,,,角川ホラー文庫,,藤木　稟,ﾌｼﾞｷﾘﾝ,,913.6,ﾌﾘ,１,角川書店,2012,509,15,819,,内容説明天才科学者の平賀と、古文書・暗号解読のエキスパート、ロベルト。２人は良き相棒にして、バチカン所属の『奇跡調査官』―世界中の奇跡の真偽を調査し判別する、秘密調査官だ。修道院と、併設する良家の子息ばかりを集めた寄宿学校でおきた『奇跡』の調査のため、現地に飛んだ２人。聖痕を浮かべる生徒や涙を流すマリア像など不思議な現象が２人を襲うが、さらに奇怪な連続殺人が発生し―。天才神父コンビの事件簿、開幕。,,図書費,正文館書店,819,図書室,,,,,False,,,,False,,,,False,True,False,,
,47340,2013/05/30,バチカン奇跡調査官. サタンの裁き,ﾊﾞﾁｶﾝｷｾｷﾁｮｳｻｶﾝ/ｻﾁﾝﾉｻﾊﾞｷ,,,角川ホラー文庫,,藤木　稟,ﾌｼﾞｷﾘﾝ,,913.6,ﾌﾘ,２,角川書店,2012,338,15,667,,,,図書費,正文館書店,667,図書室,,,,,False,,,,False,,,,False,True,False,,
,47341,2013/05/30,バチカン奇跡調査官. 闇の黄金,ﾊﾞﾁｶﾝｷｾｷﾁｮｳｻｶﾝ/ﾔﾐﾉｵｳｺﾞﾝ,,,角川ホラー文庫,,藤木　稟,ﾌｼﾞｷﾘﾝ,,913.6,ﾌﾘ,３,角川書店,2013,312,15,629,,,,図書費,正文館書店,629,図書室,,,,,False,,,,False,,,,False,True,False,,
,47342,2013/05/30,バチカン奇跡調査官. 千年王国のしらべ,ﾊﾞﾁｶﾝｷｾｷﾁｮｳｻｶﾝ/ｾﾝﾈﾝｵｳｺｸﾉｼﾗﾍﾞ,,,角川ホラー文庫,,藤木　稟,ﾌｼﾞｷﾘﾝ,,913.6,ﾌﾘ,４,角川書店,2013,403,15,705,,,,図書費,正文館書店,705,図書室,,,,,False,,,,False,,,,False,True,False,,
,47343,2013/05/30,バチカン奇跡調査官. 血と薔薇と十字架,ﾊﾞﾁｶﾝｷｾｷﾁｮｳｻｶﾝ/ﾁﾄﾊﾞﾗﾄｼﾞｭｳｼﾞｶ,,,角川ホラー文庫,,藤木　稟,ﾌｼﾞｷﾘﾝ,,913.6,ﾌﾘ,５,角川書店,2013,444,15,743,,,,図書費,正文館書店,743,図書室,,,,,False,,,,False,,,,False,True,False,,
,47344,2013/05/30,バチカン奇跡調査官.ラプラスの悪魔,ﾊﾞﾁｶﾝｷｾｷﾁｮｳｻｶﾝ/ﾗﾌﾟﾗｽﾉｱｸﾏ,,,角川ホラー文庫,,藤木　稟,ﾌｼﾞｷﾘﾝ,,913.6,ﾌﾘ,６,角川書店,2013,404,15,705,,,,図書費,正文館書店,705,図書室,,,,,False,,,,False,,,,False,True,False,,
,47345,2013/05/30,バチカン奇跡調査官.天使と悪魔のゲーム,ﾊﾞﾁｶﾝｷｾｷﾁｮｳｻｶﾝ/ﾃﾝｼﾄｱｸﾏﾉｹﾞｰﾑ,,,角川ホラー文庫,,藤木　稟,ﾌｼﾞｷﾘﾝ,,913.6,ﾌﾘ,７,角川書店,2013,277,15,552,,,,図書費,正文館書店,552,図書室,,,,,False,,,,False,,,,False,True,False,,
,47346,2013/05/30,群れない力 : 「人付き合いが上手い人ほど貧乏になる時代」における勝つ人の習慣,ﾑﾚﾅｲﾁｶﾗ,,,経済界新書,,関口　智宏,ｾｷｸﾞﾁﾄﾓﾋﾛ,,361.4,ｾﾄ,,経済界,2013,238,18,800,,内容説明３年で転職５回、東京でビジネスで成功するも福岡に移住。弱冠３３歳にもかかわらず、現在は馬主としても活躍中の著者が書いた成功法則。「その他大勢から抜け出すテクニック」を紹介。目次第１章　なぜ、群れることが歓迎されるのか？―チームワークなんて無駄な理由第２章　あなたの周りにユダがいる！―ウィンウィンが成り立たない理由第３章　一匹オオカミの作法―群れない力をつけるテクニック第４章　縁切りの作法―賢く人間関係を整理するテクニック第５章　孤独の作法―楽しく賢く生きるための習慣著者紹介関口智弘［セキグチトモヒロ］ ドバイ首長シェイク・モハメド率いるダーレーグループ、馬主。南半球最大の競走馬セール会社・Ｉｎｇｌｉｓ社主催の大レース、イングリスクラシックを日本人馬主として史上初めて制覇,人間関係,図書費,正文館書店,800,新書書架,,,,,False,,,,False,,,,False,True,False,,
,47348,2013/05/30,FAMILY GYPSY : 家族で世界一周しながら綴った旅ノート,,,,,,高橋　歩,ﾀｶﾊｼｱﾕﾑ,,290.9,ﾀｱ,,Ａ－Ｗｏｒｋｓ,2013,319,19,1500,,内容説明２００８年１１月２３日。結婚１０周年記念日の３日後。俺、妻のさやか、息子の海（うみ：６歳）、娘の空（そら：４歳）。家族４人は、世界一周の旅へ出発した。ハワイ、北米、中南米、南極、オーストラリア、アジア、ヨーロッパ、アフリカ、日本…気の向くままに、家族で世界を放浪した、約４年間のファミリー・ジプシー・デイズ。目次ハワイアメリカ・カナダ中南米オーストラリアアジアヨーロッパアフリカ日本高橋歩［タカハシアユム］ １９７２年東京生まれ。自由人。２０歳の時、大学を中退し、仲間とアメリカンバー「ＲＯＣＫＷＥＬＬ’Ｓ」を開店。２年間で４店舗に広がる。２３歳の時、すべての店を仲間に譲り、自伝を出すために、出版社「サンクチュアリ出版」を設立。２６歳の時、結婚。出版社を仲間に譲り、妻とふたりで世界一周の旅へ。約２年間で世界数十ヶ国を放浪の末、帰国。２００１年、沖縄へ移住。ネイチャービレッジ「ビーチロックビレッジ」を創り上げる。同時に、作家活動を続けながら、東京、ニューヨークにて、自らの出版社を設立したり、東京、福島、ニューヨーク、バリ島、インド、ジ,,図書費,正文館書店,1500,新書書架,,,,,False,,,,False,,,,False,True,False,,
,47349,2013/05/30,フットボールde国歌大合唱! : 代表戦で楽しむ61の国歌斉唱,,,,,,いとう　やまね,ｲﾄｳﾔﾏﾈ,,767.5,ｲﾔ,,東邦出版,2013,301,19,1300,,内容説明１分から３分ほどの中に、その国の“もっとも象徴的な”出来事や風景が凝縮されているのである。スタジアム中にこだまする国歌斉唱。歌詞もカタカナ収録した試合観戦の必読書。目次カンピオーネ（ブラジル―恐れを知らない巨人　イピランガの岸辺は聞いた；アルゼンチン―自由自由自由　アルゼンチン共和国国歌　ほか）ヨーロッパ（イングランド―女王陛下の４つの代表　ゴッド・セーブ・ザ・クィーン；フランス―行け！祖国の子らよ　ラ・マルセイエーズ　ほか）北中南米（ウルグアイ―勝利か墓場か　ウルグアイ東方共和国国歌；コロンビア―強く美しきコロンビア　不滅の栄光よ　ほか）アフリカ（コートジボワール―愛すべき息子たちよ　ラビジャンの歌；ガーナ―戦士の国の国歌　神よ、祖国ガーナを護り賜え　ほか）アジア・オセアニア（韓国―祖国独立運動を支えた国歌　愛国歌；オーストラリア―さまよえる男たち　アドヴァンス・オーストラリア・フェア　ほか）その他の国々,国歌,図書費,正文館書店,1300,新書書架,,,,,False,,,,False,,,,False,True,False,,
