ISBN	rgtn	uke_ymd	title	sub_title	series	auth	cls1	cls2	cls3	pub	pub_year	page	size	ymd
978-4-102167-04-5	0000050349	2020/08/18	ハンニバル 下巻		新潮文庫	トマス・ハリス／著 高見 浩／訳	933.7	ﾊ	下	新潮社	2000	466p	16cm	2020
978-4-004317-73-9	0000050350	2020/08/29	グローバル時代のアメリカ 冷戦時代から２１世紀		岩波新書　新赤版 １７７３ シリーズアメリカ合衆国史 ４	古矢 旬／著	253.073	ﾌ		岩波書店	2020	322 18p	18cm	2020
978-4-004318-41-5	0000050351	2020/08/29	カエサル 内戦の時代を駆けぬけた政治家		岩波新書　新赤版 １８４１	小池 和子／著	289.3	ｺ		岩波書店	2020	247 14p	18cm	2020
978-4-004318-42-2	0000050352	2020/08/29	美しい数学入門		岩波新書　新赤版 １８４２	伊藤 由佳理／著	410	ｲ		岩波書店	2020	166p	18cm	2020
978-4-004318-43-9	0000050353	2020/08/29	人口の中国史 先史時代から１９世紀まで		岩波新書　新赤版 １８４３	上田 信／著	334.322	ｳ		岩波書店	2020	251 4p	18cm	2020
978-4-004318-44-6	0000050354	2020/08/29	性からよむ江戸時代 生活の現場から		岩波新書　新赤版 １８４４	沢山 美果子／著	384.7	ｻ		岩波書店	2020	190p	18cm	2020
978-4-004318-45-3	0000050355	2020/08/29	国際人権入門 現場から考える		岩波新書　新赤版 １８４５	申 惠【ボン】／著	329.21	ｼ		岩波書店	2020	173p	18cm	2020
978-4-002710-29-7	0000050356	2020/08/29	湯川秀樹の戦争と平和 ノーベル賞科学者が遺した希望		岩波ブックレット Ｎｏ．１０２９	小沼 通二／著	289.1	ｺ		岩波書店	2020	87p	21cm	2020
978-4-002710-30-3	0000050357	2020/08/29	永遠の化学物質（フォーエバー・ケミカル）水のＰＦＡＳ汚染		岩波ブックレット Ｎｏ．１０３０	ジョン・ミッチェル／著 小泉 昭夫／著 島袋 夏子／著 阿部 小涼／訳	519.4	ﾌ		岩波書店	2020	85 2p	21cm	2020
978-4-065200-67-4	0000050358	2020/08/29	今日から使える微積分 基礎から大学数学の入り口まで		ブルーバックス Ｂ−２１４１	大村 平／著	413.3	ｵ		講談社	2020	334p	18cm	2020
978-4-065194-69-0	0000050359	2020/08/29	ゲノム編集とはなにか 「ＤＮＡのハサミ」クリスパーで生命科学はどう変わるのか		ブルーバックス Ｂ−２１４６	山本 卓／著	467.25	ﾔ		講談社	2020	238p	18cm	2020
978-4-065206-76-8	0000050360	2020/08/29	温暖化で日本の海に何が起こるのか 水面下で変わりゆく海の生態系		ブルーバックス Ｂ−２１４８	山本 智之／著	468.8	ﾔ		講談社	2020	302p	18cm	2020
978-4-894519-82-4	0000050361	2020/09/01	前祝いの法則 日本古来最強の引き寄せ予祝のススメ			ひすい こたろう／著 大嶋 啓介／著	159	ﾋ		フォレスト出版	2018	293p	19cm	2020
978-4-480073-21-1	0000050362	2020/09/09	避けられた戦争 一九二〇年代・日本の選択		ちくま新書 １４９９	油井 大三郎／著	210.69	ﾕ		筑摩書房	2020	318p	18cm	2020
978-4-480065-39-1	0000050363	2020/09/09	わかりやすいはわかりにくい？ 臨床哲学講座		ちくま新書 ８３２	鷲田 清一／著	104	ﾜ		筑摩書房	2010	190p	18cm	2020
978-4-781680-49-1	0000050364	2020/09/09	看護師という生き方		イースト新書Ｑ Ｑ０４９ 仕事と生き方	近藤 仁美／著	498.14	ｺ		イースト・プレス	2018	189p	18cm	2020
978-4-043625-01-7	0000050365	2020/09/09	Ａ マスコミが報道しなかったオウムの素顔		角川文庫	森 達也／著	778.7	ﾓ		角川書店	2002	266p	15cm	2020
978-4-087450-15-6	0000050366	2020/09/09	Ａ３ 上		集英社文庫 も３０−１	森 達也／著	169.1	ﾓ	1	集英社	2012	356p	16cm	2020
978-4-087450-16-3	0000050367	2020/09/09	Ａ３ 下		集英社文庫 も３０−２	森 達也／著	169.1	ﾓ	2	集英社	2012	349p	16cm	2020
978-4-087210-46-0	0000050368	2020/09/09	ルポ漂流する民主主義		集英社新書 ０９４６	真鍋 弘樹／著	312	ﾏ		集英社	2018	222p	18cm	2020
978-4-087208-90-0	0000050369	2020/09/09	ＡＩが人間を殺す日 車、医療、兵器に組み込まれる人工知能		集英社新書 ０８９０	小林 雅一／著	007.13	ｺ		集英社	2017	238p	18cm	2020
978-4-479393-32-0	0000050370	2020/09/09	上野先生、フェミニズムについてゼロから教えてください！			上野 千鶴子／著 田房 永子／著	367.1	ｳ		大和書房	2020	191p	21cm	2020
978-4-872905-13-7	0000050371	2020/09/09	お茶のすすめ お気楽「茶道」ガイド			川口 澄子／画と文	791	ｶ		ＷＡＶＥ出版	2012	159p	21cm	2020
978-4-074281-81-7	0000050372	2020/09/09	はじめての茶の湯 新版		実用Ｎｏ．１	千 宗左／著	791	ｾ		主婦の友社	2018	225p	24cm	2020
978-4-800224-93-4	0000050373	2020/09/09	ブラック・コール 行動心理捜査官・楯岡絵麻　〔２〕		宝島社文庫 Ｃさ−５−４ このミス大賞	佐藤 青南／著	913.6	ｻ		宝島社	2014	376p	16cm	2020
978-4-480689-04-7	0000050374	2020/09/09	看護師という生き方		ちくまプリマー新書 ２０１	宮子 あずさ／著	498.14	ﾐ		筑摩書房	2013	191p	18cm	2020
978-4-062879-92-7	0000050375	2020/09/09	経済成長という病 退化に生きる、我ら		講談社現代新書 １９９２	平川 克美／著	331.19	ﾋ		講談社	2009	238p	18cm	2020
978-4-061493-15-5	0000050376	2020/09/09	じぶん・この不思議な存在		講談社現代新書 １３１５ Ｊｅｕｎｅｓｓｅ	鷲田 清一／著	104	ﾜ		講談社	1996	180p	18cm	2020
978-4-163912-53-0	0000050377	2020/09/09	私は真実が知りたい 夫が遺書で告発「森友」改ざんはなぜ？			赤木 雅子／著 相沢 冬樹／著	312.1	ｱ		文芸春秋	2020	245p	19cm	2020
978-4-167913-42-7	0000050378	2020/09/09	東京会舘とわたし 上 旧館		文春文庫 つ１８−５	辻村 深月／著	913.6	ﾂ	1	文芸春秋	2019	309p	16cm	2020
978-4-167913-43-4	0000050379	2020/09/09	東京会舘とわたし 下 新館		文春文庫 つ１８−６	辻村 深月／著	913.6	ﾂ	2	文芸春秋	2019	330p	16cm	2020
978-4-102167-02-1	0000050380	2020/09/18	羊たちの沈黙		新潮文庫	トマス・ハリス／著 菊池 光／訳	933.7	ﾊ		新潮社	1989	511p	16cm	2020
978-4-004318-46-0	0000050381	2020/10/03	暴君 シェイクスピアの政治学		岩波新書　新赤版 １８４６	スティーブン・グリーンブラット／著 河合 祥一郎／訳	932.5	ｸﾞ		岩波書店	2020	255 7p	18cm	2020
978-4-004318-47-7	0000050382	2020/10/03	ドイツ統一		岩波新書　新赤版 １８４７	アンドレアス・レダー／著 板橋 拓己／訳	234.075	ﾚ		岩波書店	2020	201 17p	18cm	2020
978-4-004318-48-4	0000050383	2020/10/03	道教思想１０講		岩波新書　新赤版 １８４８	神塚 淑子／著	166	ｶ		岩波書店	2020	222 15p	18cm	2020
978-4-004318-49-1	0000050384	2020/10/03	有島武郎 地人論の最果てへ		岩波新書　新赤版 １８４９	荒木 優太／著	910.268	ｱ		岩波書店	2020	268 4p	18cm	2020
978-4-005009-23-7	0000050385	2020/10/03	こころと身体の心理学		岩波ジュニア新書 ９２３	山口 真美／著	141.2	ﾔ		岩波書店	2020	221p	18cm	2020
978-4-005009-24-4	0000050386	2020/10/03	過労死しない働き方 働くリアルを考える		岩波ジュニア新書 ９２４	川人 博／著	366.99	ｶ		岩波書店	2020	176p	18cm	2020
978-4-002710-31-0	0000050387	2020/10/01	官製ワーキングプアの女性たち あなたを支える人たちのリアル		岩波ブックレット Ｎｏ．１０３１	竹信 三恵子／編 戒能 民江／編 瀬山 紀子／編	318.3	ｶ		岩波書店	2020	79p	21cm	2020
978-4-002710-32-7	0000050388	2020/10/01	子どもの心の声を聴く 子どもアドボカシー入門		岩波ブックレット Ｎｏ．１０３２	堀 正嗣／著	369.4	ﾎ		岩波書店	2020	63p	21cm	2020
978-4-065209-59-2	0000050390	2020/10/01	さいえんす川柳 「研究者あるある」傑作選		ＢＬＵＥ　ＢＡＣＫＳ	川柳　ｉｎ　ｔｈｅ　ラボ／編	911.467	ｻ		講談社	2020	219p	18cm	2020
978-4-065209-57-8	0000050391	2020/10/01	日本史サイエンス 蒙古襲来、秀吉の大返し、戦艦大和の謎に迫る		ブルーバックス Ｂ−２１４９	播田 安弘／著	210.04	ﾊ		講談社	2020	243p	18cm	2020
978-4-065209-58-5	0000050392	2020/10/01	「意思決定」の科学 なぜ、それを選ぶのか		ブルーバックス Ｂ−２１５１	川越 敏司／著	331.19	ｶ		講談社	2020	259p	18cm	2020
978-4-040691-42-8	0000050393	2020/10/01	ぼくたちのリメイク 〔１〕 十年前に戻ってクリエイターになろう！		ＭＦ文庫Ｊ き−０７−０１	木緒 なち／著	913.6	ｷ	1	ＫＡＤＯＫＡＷＡ	2017	294p	15cm	2020
978-4-093897-78-5	0000050394	2020/10/08	紛争地の看護師			白川 優子／著	329.36	ｼ		小学館	2018	271p	19cm	2020
978-4-094066-13-5	0000050395	2020/10/08	就職先はネジ屋です		小学館文庫 う２−３	上野 歩／著	913.6	ｳ		小学館	2019	381p	16cm	2020
978-4-408554-16-7	0000050396	2020/10/08	むかえびと		実業之日本社文庫 ふ６−１	藤岡 陽子／著	913.6	ﾌ		実業之日本社	2018	364p	16cm	2020
978-4-150120-07-8	0000050398	2020/10/08	はだかの太陽 新訳版		ハヤカワ文庫　ＳＦ ２００７	アイザック・アシモフ／著 小尾 芙佐／訳	933.7	ｱ		早川書房	2015	413p	16cm	2020
978-4-150114-86-2	0000050399	2020/10/08	ロボットの時代 決定版 アシモフのロボット傑作集		ハヤカワ文庫　ＳＦ １４８６	アイザック・アシモフ／著 小尾 芙佐／訳	933.7	ｱ		早川書房	2004	315p	16cm	2020
978-4-150103-36-1	0000050400	2020/10/08	鋼鉄都市		ハヤカワ文庫　ＳＦ ３３６	アイザック・アシモフ／著 福島 正実／訳	933.7	ｱ		早川書房	1979	415p	16cm	2020
978-4-150105-55-6	0000050401	2020/10/08	ファウンデーション		ハヤカワ文庫　ＳＦ ５５５ 銀河帝国興亡史 １	アイザック・アシモフ／著 岡部 宏之／訳	933.7	ｱ		早川書房	1984	383p	16cm	2020
978-4-062778-90-9	0000050402	2020/10/08	法医昆虫学捜査官		講談社文庫 か１３２−２ 〔法医昆虫学捜査官〕 〔１〕	川瀬 七緒／著	913.6	ｶ		講談社	2014	490p	15cm	2020
978-4-065143-10-0	0000050403	2020/10/08	すべての戦争は自衛から始まる		講談社文庫 も３８−３	森 達也／著	319.8	ﾓ		講談社	2019	299p	15cm	2020
978-4-043625-04-8	0000050404	2020/10/08	クォン・デ もう一人のラストエンペラー		角川文庫 も１３−４	森 達也／著	289.2	ﾓ		角川グループパブリッシング（発売）	2007	351p	15cm	2020
978-4-043892-01-3	0000050405	2020/10/08	夜市		角川ホラー文庫 Ｈつ１−１	恒川 光太郎／著	913.6	ﾂ		ＫＡＤＯＫＡＷＡ	2008	218p	15cm	2020
978-4-040822-70-9	0000050406	2020/10/08	未来を生きるスキル		角川新書 Ｋ−２６２	鈴木 謙介／著	304	ｽ		ＫＡＤＯＫＡＷＡ	2019	233p	18cm	2020
978-4-800239-79-2	0000050407	2020/10/08	インサイド・フェイス 行動心理捜査官・楯岡絵麻　〔３〕		宝島社文庫 Ｃさ−５−６ このミス大賞	佐藤 青南／著	913.6	ｻ		宝島社	2015	361p	16cm	2020
978-4-087451-24-5	0000050408	2020/10/08	Ｄカラーバケーション		集英社文庫 か６１−４ インディゴの夜 〔４〕	加藤 実秋／著	913.6	ｶ		集英社	2013	375p	16cm	2020
978-4-087451-70-2	0000050409	2020/10/08	ブラックスローン		集英社文庫 か６１−５ インディゴの夜 〔５〕	加藤 実秋／著	913.6	ｶ		集英社	2014	243p	16cm	2020
978-4-140885-63-5	0000050410	2020/10/08	試験に出る哲学 「センター試験」で西洋思想に入門する		ＮＨＫ出版新書 ５６３	斎藤 哲也／著	130.2	ｻ		ＮＨＫ出版	2018	261p	18cm	2020
978-4-140912-07-2	0000050411	2020/10/08	ウェブ社会のゆくえ 〈多孔化〉した現実のなかで		ＮＨＫブックス １２０７	鈴木 謙介／著	007.3	ｽ		ＮＨＫ出版	2013	251p	19cm	2020
978-4-582857-98-6	0000050412	2020/10/08	カレル・チャペック 小さな国の大きな作家		平凡社新書 ７９８	飯島 周／著	989.5	ｲ		平凡社	2015	279p	18cm	2020
978-4-001142-46-4	0000050413	2020/10/08	魔女のむすこたち		岩波少年文庫 ２４６	カレル・ポラーチェク／作 小野田 澄子／訳	989.53	ﾎﾟ		岩波書店	2018	293p	18cm	2020
978-4-003277-43-0	0000050414	2020/10/08	白い病		岩波文庫 ３２−７７４−３	カレル・チャペック／作 阿部 賢一／訳	989.52	ﾁ		岩波書店	2020	189p	15cm	2020
978-4-334044-05-3	0000050415	2020/10/08	大量廃棄社会 アパレルとコンビニの不都合な真実		光文社新書 ９９８	仲村 和代／著 藤田 さつき／著	519.7	ﾅ		光文社	2019	318p	18cm	2020
978-4-990588-94-6	0000050416	2020/10/08	数値文化論		続・生活数学シリーズ Ｎｏ．２	岡部 進／著	410.4	ｵ		ヨーコ・インターナショナル	2017	227p	19cm	2020
978-4-004318-50-7	0000050417	2020/11/02	アメリカ大統領選		岩波新書　新赤版 １８５０	久保 文明／著 金成 隆一／著	314.89	ｸ		岩波書店	2020	240 2p	18cm	2020
978-4-004318-51-4	0000050418	2020/11/02	藤原定家『明月記』の世界		岩波新書　新赤版 １８５１	村井 康彦／著	911.14	ﾑ		岩波書店	2020	259 6p	18cm	2020
978-4-004318-52-1	0000050419	2020/11/02	三島由紀夫 悲劇への欲動		岩波新書　新赤版 １８５２	佐藤 秀明／著	910.26	ｻ		岩波書店	2020	259p	18cm	2020
978-4-004318-53-8	0000050420	2020/11/02	実践自分で調べる技術		岩波新書　新赤版 １８５３	宮内 泰介／著 上田 昌文／著	002.7	ﾐ		岩波書店	2020	272 3p	18cm	2020
978-4-005009-25-1	0000050421	2020/11/02	障害者とともに働く		岩波ジュニア新書 ９２５	藤井 克徳／著 星川 安之／著	366.28	ﾌ		岩波書店	2020	193p	18cm	2020
978-4-002710-33-4	0000050422	2020/11/02	買い物難民対策で田舎を残す		岩波ブックレット Ｎｏ．１０３３	村上 稔／著	365	ﾑ		岩波書店	2020	79p	21cm	2020
978-4-002710-34-1	0000050423	2020/11/02	最新知見で新型コロナとたたかう		岩波ブックレット Ｎｏ．１０３４	岡田 晴恵／著	498.6	ｵ		岩波書店	2020	63p	21cm	2020
978-4-065172-84-1	0000050424	2020/11/02	免疫の守護者制御性Ｔ細胞とはなにか		ブルーバックス Ｂ−２１０９	坂口 志文／著 塚崎 朝子／著	491.8	ｻ		講談社	2020	262p	18cm	2020
978-4-065219-51-5	0000050425	2020/11/02	認知バイアス 心に潜むふしぎな働き		ブルーバックス Ｂ−２１５２	鈴木 宏昭／著	141.51	ｽ		講談社	2020	262p	18cm	2020
978-4-065213-61-2	0000050426	2020/11/02	多角形と多面体 図形が織りなす不思議世界		ブルーバックス Ｂ−２１５３	日比 孝之／著	411.8	ﾋ		講談社	2020	251p	18cm	2020
978-4-065215-66-1	0000050427	2020/11/02	細胞とはなんだろう 「生命が宿る最小単位」のからくり		ブルーバックス Ｂ−２１５４	武村 政春／著	463	ﾀ		講談社	2020	254p	18cm	2020
978-4-022619-93-8	0000050963	2020/01/20	カツベン！		朝日文庫 か６７−１	片島 章三／著	913.6	ｶ		朝日新聞出版	2019	298p	15cm	2020
978-4-022950-42-0	0000050964	2020/01/20	知っておくと役立つ街の変な日本語		朝日新書 ７３８	飯間 浩明／著	810.4	ｲ		朝日新聞出版	2019	275p	18cm	2020
978-4-022516-46-6	0000050965	2020/01/20	まぁるい死 鳥取・ホスピス診療所の看取り			徳永 進／著	490.1	ﾄ		朝日新聞出版	2019	247p	19cm	2020
978-4-756920-56-0	0000050966	2020/01/20	「段取りが良い人」と「段取りが悪い人」の習慣 ミスばかりで怒られていた私が正確にテキパキできるようになった理由			鈴木 真理子／著	336.2	ｽ		明日香出版社	2019	232p	19cm	2020
978-4-844369-49-3	0000050967	2020/01/20	文章で生きる夢をマジメに叶えてみよう。 Ｗｅｂライター実践入門 Ｗｅｂライターのはじめ方、教えます。			岸 智志／著	021.3	ｷ		インプレス（発売）	2019	263p	21cm	2020
978-4-058010-65-5	0000050968	2020/01/20	献立力 今夜の食事にもう悩まない ３０分で作る晩ごはんの考え方とレシピ１３６			石原 洋子／著	596	ｲ		学研プラス	2019	111p	26cm	2020
978-4-041084-24-3	0000050969	2020/01/20	明日の僕に風が吹く			乾 ルカ／著	913.6	ｲ		ＫＡＤＯＫＡＷＡ	2019	284p	19cm	2020
978-4-309287-53-9	0000050970	2020/01/20	クロスステッチで楽しむレトロ模様 古きよき可愛い連続模様			遠藤 佐絵子／著	594.2	ｴ		河出書房新社	2019	95p	26cm	2020
978-4-766133-45-5	0000050971	2020/01/20	ムラヨシマサユキのチョコレート菓子 ぼくのとっておきのレシピ。			ムラヨシ マサユキ／著	596.6	ﾑ		グラフィック社	2019	95p	26cm	2020
978-4-910100-01-2	0000050972	2020/01/20	はじめに財布が消えた… 現代ロシア短編集		群像社ライブラリー ４２	マーシャ・トラウブ／ほか著 ヴィクトル・シェンデローヴィチ／ほか著 ロシア文学翻訳グループクーチカ／訳 リュドミーラ・エルマコーワ／監修	983	ﾊ		群像社	2019	215p	17cm	2020
978-4-344034-90-7	0000050973	2020/01/20	祝祭と予感			恩田 陸／著	913.6	ｵ		幻冬舎	2019	186p	20cm	2020
978-4-344035-16-4	0000050974	2020/01/20	どうしても生きてる			朝井 リョウ／著	913.6	ｱ		幻冬舎	2019	323p	20cm	2020
978-4-065176-76-4	0000050975	2020/01/20	悪徳の輪舞曲（ロンド）		講談社文庫 な９１−４ 〔御子柴礼司シリーズ〕 〔４〕	中山 七里／著	913.6	ﾅ		講談社	2019	377p	15cm	2020
978-4-062940-35-1	0000050976	2020/01/20	今昔百鬼拾遺　鬼		講談社タイガ キＣ−０１	京極 夏彦／著	913.6	ｷ		講談社	2019	259p	15cm	2020
978-4-874987-02-5	0000050977	2020/01/20	沖縄・辺野古から考える、私たちの未来 デニー知事激白！ 多様性の時代と民主主義の誇り			玉城 デニー／著	395.3	ﾀ		高文研	2019	111p	19cm	2020
978-4-338287-21-0	0000050978	2020/01/20	蝶の羽ばたき、その先へ			森埜 こみち／作	913.6	ﾓ		小峰書店	2019	157p	20cm	2020
978-4-865812-26-8	0000050979	2020/01/20	もう「女の家事」はやめなさい 「飯炊き女」返上が家族を救う			佐光 紀子／著	590.4	ｻ		さくら舎	2019	163p	19cm	2020
978-4-533136-50-4	0000050980	2020/01/20	皇室ゆかりの邸宅 令和を迎えて		ＪＴＢのＭＯＯＫ		521.8	ｺ		ＪＴＢパブリッシング	2019	111p	30cm	2020
978-4-798162-38-6	0000050981	2020/01/20	話しベタさんでも伝わるプレゼン 人見知り、心配性、アドリブが苦手な人でも堂々と発表できる！			清水 久三子／著	336.4	ｼ		翔泳社	2019	191p	21cm	2020
978-4-093665-50-6	0000050982	2020/01/20	エベレストには登らない			角幡 唯介／著	290.9	ｶ		小学館	2019	271p	19cm	2020
978-4-093865-55-5	0000050983	2020/01/20	人面瘡探偵			中山 七里／著	913.6	ﾅ		小学館	2019	301p	20cm	2020
978-4-093865-56-2	0000050984	2020/01/20	太陽はひとりぼっち			鈴木 るりか／著	913.6	ｽ		小学館	2019	229p	19cm	2020
978-4-093865-62-3	0000050985	2020/01/20	ぷくぷく			森沢 明夫／著	913.6	ﾓ		小学館	2019	298p	19cm	2020
978-4-094067-15-6	0000050986	2020/01/20	ロボット・イン・ザ・スクール		小学館文庫 イ２−３	デボラ・インストール／著 松原 葉子／訳	933.7	ｲ		小学館	2019	397p	16cm	2020
978-4-879816-79-5	0000050987	2020/01/20	博物館のプロのスゴ技で自然を調べよう １００円グッズと身近な道具でできる！ ３ 標本と工作			小川 誠／共著 奥山 清市／共著 矢野 真志／共著	407	ﾊ	3	少年写真新聞社	2019	48p	27cm	2020
978-4-794971-51-7	0000050988	2020/01/20	奥東京人に会いに行く			大石 始／著	291.3	ｵ		晶文社	2019	262p	19cm	2020
978-4-405012-45-5	0000050989	2020/01/20	世界一楽しい！万葉集キャラ図鑑			岡本 梨奈／著	911.1	ｵ		新星出版社	2019	159p	19cm	2020
978-4-103381-39-6	0000050990	2020/01/20	いもうと			赤川 次郎／著	913.6	ｱ		新潮社	2019	267p	20cm	2020
978-4-101353-53-1	0000050991	2020/01/20	今昔百鬼拾遺　天狗		新潮文庫 き−３１−５１	京極 夏彦／著	913.6	ｷ		新潮社	2019	381p	16cm	2020
978-4-101240-64-0	0000050992	2020/01/20	白銀（しろがね）の墟（おか）玄（くろ）の月 ３		新潮文庫 お−３７−６４ 十二国記 〔９−３〕	小野 不由美／著	913.6	ｵ	3	新潮社	2019	376p	16cm	2020
978-4-101240-65-7	0000050993	2020/01/20	白銀（しろがね）の墟（おか）玄（くろ）の月 ４		新潮文庫 お−３７−６５ 十二国記 〔９−４〕	小野 不由美／著	913.6	ｵ	4	新潮社	2019	447p	16cm	2020
978-4-103526-81-0	0000050994	2020/01/20	ぼくはイエローでホワイトで、ちょっとブルー Ｔｈｅ　Ｒｅａｌ　Ｂｒｉｔｉｓｈ　Ｓｅｃｏｎｄａｒｙ　Ｓｃｈｏｏｌ　Ｄａｙｓ			ブレイディみかこ／著	376.3	ﾌﾞ		新潮社	2019	252p	20cm	2020
978-4-478108-31-4	0000050995	2020/01/20	世界一のプロゲーマーがやっている努力２．０			ときど／著	798.5	ﾄ		ダイヤモンド社	2019	247p	19cm	2020
978-4-121506-70-2	0000050996	2020/01/20	神社で拍手を打つな！ 日本の「しきたり」のウソ・ホント		中公新書ラクレ ６７０	島田 裕巳／著	382.1	ｼ		中央公論新社	2019	253p	18cm	2020
978-4-806713-44-9	0000050997	2020/01/20	先生、巨大コウモリが廊下を飛んでいます！		鳥取環境大学の森の人間動物行動学	小林 朋道／著	481.7	ｺ		築地書館	2007	182p	19cm	2020
978-4-864941-81-5	0000050998	2020/01/20	このゴミは収集できません ゴミ清掃員が見たあり得ない光景			滝沢 秀一／著	518.5	ﾀ		白夜書房	2018	191p	19cm	2020
978-4-594083-35-9	0000050999	2020/01/20	レスキューナースが教えるプチプラ防災			辻 直美／著	369.3	ﾂ		扶桑社	2019	159p	21cm	2020
978-4-834748-86-4	0000051000	2020/01/20	手作りのジャイアントペーパーフラワー 改訂版		レディブティックシリーズ ４８８６	ＭＥＧＵ／著	594.8	ﾒ		ブティック社	2019	80p	26cm	2020
978-4-829975-09-1	0000051001	2020/01/20	鳥の骨格標本図鑑		ＢＩＲＤＥＲ　ＳＰＥＣＩＡＬ	川上 和人／著 中村 利和／写真	488.1	ｶ		文一総合出版	2019	167p	26cm	2020
978-4-167913-77-9	0000051002	2020/01/20	あしたの君へ		文春文庫 ゆ１３−１	柚月 裕子／著	913.6	ﾕ		文芸春秋	2019	296p	16cm	2020
978-4-167913-65-6	0000051003	2020/01/20	車夫		文春文庫 い１０５−１	いとう みく／著	913.6	ｲ		文芸春秋	2019	254p	16cm	2020
978-4-167913-66-3	0000051004	2020/01/20	ひよっこ社労士のヒナコ		文春文庫 み５１−２	水生 大海／著	913.6	ﾐ		文芸春秋	2019	326p	16cm	2020
978-4-167913-92-2	0000051005	2020/01/20	Ｍｒ．トルネード 藤田哲也　航空事故を激減させた男		文春文庫 さ６９−２	佐々木 健一／著	289.1	ｻ		文芸春秋	2019	356p	16cm	2020
978-4-582632-24-8	0000051006	2020/01/20	野食ハンターの七転八倒日記			茸本 朗／著	786	ﾀ		平凡社	2019	247p	19cm	2020
978-4-831515-39-1	0000051007	2020/01/20	栄養学部 中高生のための学部選びガイド		なるにはＢＯＯＫＳ 大学学部調べ	佐藤 成美／著	376.8	ｻ		ぺりかん社	2019	141p	19cm	2020
978-4-831514-29-5	0000051008	2020/01/20	介護福祉士になるには		なるにはＢＯＯＫＳ １００	渡辺 裕美／編著	369.1	ﾜ		ぺりかん社	2015	141p	19cm	2020
978-4-831514-70-7	0000051009	2020/01/20	看護学部・保健医療学部		なるにはＢＯＯＫＳ 大学学部調べ	松井 大助／著	376.8	ﾏ		ぺりかん社	2017	141p	19cm	2020
978-4-831514-20-2	0000051010	2020/01/20	司書になるには		なるにはＢＯＯＫＳ １９	森 智彦／著	013.1	ﾓ		ぺりかん社	2016	155p	19cm	2020
978-4-831515-41-4	0000051011	2020/01/20	消防官になるには		なるにはＢＯＯＫＳ ８８	益田 美樹／著	317.7	ﾏ		ぺりかん社	2019	157p	19cm	2020
978-4-860645-99-1	0000051012	2020/01/20	算数だけで統計学！ 中学校で習う数学の知識を前提としない徹底解説			石井 俊全／著	417	ｲ		ベレ出版	2019	269p	21cm	2020
978-4-591164-19-8	0000051013	2020/01/20	希望の図書館		ポプラせかいの文学 ５	リサ・クライン・ランサム／作 松浦 直美／訳	933.7	ｸ		ポプラ社	2019	203p	21cm	2020
978-4-591164-47-1	0000051014	2020/01/20	極限メシ！ あの人が生き抜くために食べたもの		ポプラ新書 １７８	西牟田 靖／著	369.3	ﾆ		ポプラ社	2019	181p	18cm	2020
978-4-591160-02-2	0000051015	2020/01/20	ライオンのおやつ			小川 糸／著	913.6	ｵ		ポプラ社	2019	255p	20cm	2020
978-4-591164-43-3	0000051016	2020/01/20	私に似ていない彼女			加藤 千恵／著	913.6	ｶ		ポプラ社	2019	225p	19cm	2020
978-4-620108-45-2	0000051017	2020/01/20	黒武御神火御殿 三島屋変調百物語六之続		〔三島屋変調百物語〕 〔６〕	宮部 みゆき／著	913.6	ﾐ		毎日新聞出版	2019	569p	20cm	2020
978-4-620108-43-8	0000051018	2020/01/20	人間			又吉 直樹／著	913.6	ﾏ		毎日新聞出版	2019	366p	20cm	2020
978-4-813802-64-8	0000051019	2020/01/20	なんだろうなんだろう			ヨシタケ シンスケ／著	150	ﾖ		光村図書出版	2019	48p	24cm	2020
978-4-635810-17-3	0000051020	2020/01/20	山のクジラを獲りたくて 単独忍び猟記			武重 謙／著	659	ﾀ		山と渓谷社	2019	255p	19cm	2020
978-4-041080-45-0	0000051021	2020/04/14	今昔百鬼拾遺　河童		角川文庫 き２６−２１ 怪ＢＯＯＫＳ	京極 夏彦／著	913.6	ｷ		ＫＡＤＯＫＡＷＡ	2019	364p	15cm	2020
978-4-044292-01-0	0000051022	2020/04/14	涼宮ハルヒの憂鬱		角川文庫 角川スニーカー文庫	谷川 流／著	913.6	ﾀ		角川書店	2003	307p	15cm	2020
978-4-309417-13-4	0000051023	2020/04/14	女の子は本当にピンクが好きなのか		河出文庫 ほ１４−１	堀越 英美／著	367.1	ﾎ		河出書房新社	2019	256p	15cm	2020
978-4-062938-36-5	0000051024	2020/04/14	恩讐の鎮魂曲（レクイエム）		講談社文庫 な９１−３ 〔御子柴礼司シリーズ〕 〔３〕	中山 七里／著	913.6	ﾅ		講談社	2018	397p	15cm	2020
978-4-062990-81-3	0000051025	2020/04/14	完本百鬼夜行−陽		講談社ノベルス キＦ−１９ 〔百鬼夜行シリーズ〕	京極 夏彦／著	913.6	ｷ		講談社	2016	457p	18cm	2020
978-4-062776-66-0	0000051026	2020/04/14	贖罪の奏鳴曲（ソナタ）		講談社文庫 な９１−１ 〔御子柴礼司シリーズ〕 〔１〕	中山 七里／著	913.6	ﾅ		講談社	2013	392p	15cm	2020
978-4-062933-18-6	0000051027	2020/04/14	追憶の夜想曲（ノクターン）		講談社文庫 な９１−２ 〔御子柴礼司シリーズ〕 〔２〕	中山 七里／著	913.6	ﾅ		講談社	2016	408p	15cm	2020
