ISBN,登録番号,受入日,書名,書名かな,副書名,副書名かな,叢書名等,叢書名等かな,著者名,著者名かな,媒体種別,分類記号,図書記号,巻冊記号,出版社,版年,頁数,判型,本体価格,TRCMARCNO,内容紹介,件名,財源,受入先,価格,保管場所,別置記号,備考,付記事項,注記,除籍フラグ,除籍年月日,除籍番号,除籍理由,不明図書フラグ,不明日,不明理由,未点検回数,帯出禁止フラグ,バーコード印刷済フラグ,背ラベル印刷済フラグ,任意項目
,90002027,1999/01/01,週刊 世界の美術館　４２　／フィラデルフィア美術館【アメリカ】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ42/ﾌｨﾗﾃﾞﾙﾌｨｱﾋﾞｼﾞｭﾂｶﾝ｢ｱﾒﾘｶ｣,,,週刊［世界の美術館］　４２,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣42,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊042,講談社,2000,,３０,560,,,,,,,,,,２０００．１２．０５,,False,,,,False,,,1,False,True,False,,
,90002028,1999/01/01,週刊 世界の美術館　４３　／ロンドン・ナショナルギャラリーⅡ【イギリス】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ43/ﾛﾝﾄﾞﾝﾅｼｮﾅﾙｷﾞｬﾗﾘｰ2｢ｲｷﾞﾘｽ｣,,,週刊［世界の美術館］　４３,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣43,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊043,講談社,2000,,３０,560,,,,,,,,,,２０００．１２．１２,,False,,,,False,,,1,False,True,False,,
,90002029,1999/01/01,週刊 世界の美術館　４４　／ベルン美術館【スイス】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ44/ﾍﾞﾙﾝﾋﾞｼﾞｭﾂｶﾝ｢ｽｲｽ｣,,,週刊［世界の美術館］　４４,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣44,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊044,講談社,2000,,３０,560,,,,,,,,,,２０００．１２．１９,,False,,,,False,,,1,False,True,False,,
,90002030,1999/01/01,週刊 世界の美術館　４６　／マルモッタン美術館【フランス】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ46/ﾏﾙﾓｯﾀﾝﾋﾞｼﾞｭﾂｶﾝ｢ﾌﾗﾝｽ｣,,,週刊［世界の美術館］　４６,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣46,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊046,講談社,2001,,３０,560,,,,,,,,,,２００１．０１．０２,,False,,,,False,,,1,False,True,False,,
,90002031,1999/01/01,週刊 世界の美術館　４７　／ノイエ・ピナコテーク【ドイツ】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ47/ﾉｲｴﾋﾟﾅｺﾃｰｸﾄﾞｲﾂ｢ﾄﾞｲﾂ｣,,,週刊［世界の美術館］　４７,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣47,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊047,講談社,2001,,３０,560,,,,,,,,,,２００１．０１．０９／１６,,False,,,,False,,,1,False,True,False,,
,90002032,1999/01/01,週刊 世界の美術館　４８　／ニューヨーク近代美術館Ⅱ【アメリカ】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ48/ﾆｭｰﾖｰｸｷﾝﾀﾞｲﾋﾞｼﾞｭﾂｶﾝ｢ｱﾒﾘｶ｣,,,週刊［世界の美術館］　４８,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣48,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊048,講談社,2001,,３０,560,,,,,,,,,,２００１．０１．２３,,False,,,,False,,,1,False,True,False,,
,90002033,1999/01/01,週刊 世界の美術館　４９　／ドレスデン美術館【ドイツ】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ49/ﾄﾞﾚｽﾃﾞﾝﾋﾞｼﾞｭﾂｶﾝ｢ﾄﾞｲﾂ｣,,,週刊［世界の美術館］　４９,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣49,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊049,講談社,2001,,３０,560,,,,,,,,,,２００１．０１．３０,,False,,,,False,,,1,False,True,False,,
,90002034,1999/01/01,週刊 世界の美術館　５０　／ティッセン美術館【スペイン】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ50/ﾃｨｯｾﾝﾋﾞｼﾞｭﾂｶﾝ｢ｽﾍﾟｲﾝ｣,,,週刊［世界の美術館］　５０,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣50,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊050,講談社,2001,,３０,560,,,,,,,,,,２００１．０２．０６,,False,,,,False,,,1,False,True,False,,
,90002035,1999/01/01,週刊 世界の美術館　５１　／ルーヴル美術館Ⅳ【フランス】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ51/ﾙｰｳﾞﾙﾋﾞｼﾞｭﾂｶﾝ4｢ﾌﾗﾝｽ｣,,,週刊［世界の美術館］　５１,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣51,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊051,講談社,2001,,３０,560,,,,,,,,,,２００１．０２．１３,,False,,,,False,,,1,False,True,False,,
,90002036,1999/01/01,週刊 世界の美術館　５２　／アカデミア美術館【イタリア】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ52/ｱｶﾃﾞﾐｱﾋﾞｼﾞｭﾂｶﾝ｢ｲﾀﾘｱ｣,,,週刊［世界の美術館］　５２,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣52,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊052,講談社,2001,,３０,560,,,,,,,,,,２００１．０２．２０,,False,,,,False,,,1,False,True,False,,
,90002037,1999/01/01,週刊 世界の美術館　５３　／アントワープ王立美術館【ベルギー】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ53/ｱﾝﾄﾜｰﾌﾟｵｳﾘﾂﾋﾞｼﾞｭﾂｶﾝ｢ﾍﾞﾙｷﾞｰ｣,,,週刊［世界の美術館］　５３,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣53,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊053,講談社,2001,,３０,560,,,,,,,,,,２００１．０２．２７,,False,,,,False,,,1,False,True,False,,
,90002038,1999/01/01,週刊 世界の美術館　５４　／ワシントン・ナショナルギャラリーⅡ【アメリカ】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ54/ﾜｼﾝﾄﾝﾅｼｮﾅﾙｷﾞｬﾗﾘｰ2｢ｱﾒﾘｶ｣,,,週刊［世界の美術館］　５４,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣54,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊054,講談社,2001,,３０,560,,,,,,,,,,２００１．０３．０６,,False,,,,False,,,1,False,True,False,,
,90002039,1999/01/01,週刊 世界の美術館　５５　／ロートレック美術館【フランス】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ55/ﾛｰﾄﾚｯｸﾋﾞｼﾞｭﾂｶﾝ｢ﾌﾗﾝｽ｣,,,週刊［世界の美術館］　５５,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣55,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊055,講談社,2001,,３０,560,,,,,,,,,,２００１．０３．１３,,False,,,,False,,,1,False,True,False,,
,90002040,1999/01/01,週刊 世界の美術館　５６　／ベルリン美術館Ⅱ【ドイツ】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ56/ﾍﾞﾙﾘﾝﾋﾞｼﾞｭﾂｶﾝ2｢ﾄﾞｲﾂ｣,,,週刊［世界の美術館］　５６,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣56,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊056,講談社,2001,,３０,560,,,,,,,,,,２００１．０３．２０,,False,,,,False,,,1,False,True,False,,
,90002041,1999/01/01,週刊 世界の美術館　５７　／ムンク美術館【ノルウェー】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ57/ﾑﾝｸﾋﾞｼﾞｭﾂｶﾝ｢ﾉﾙｳｪｰ｣,,,週刊［世界の美術館］　５７,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣57,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊057,講談社,2001,,３０,560,,,,,,,,,,２００１．０３．２７,,False,,,,False,,,1,False,True,False,,
,90002042,1999/01/01,週刊 世界の美術館　５８　／オルセー美術館Ⅲ【フランス】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ58/ｵﾙｾｰﾋﾞｼﾞｭﾂｶﾝ3｢ﾌﾗﾝｽ｣,,,週刊［世界の美術館］　５８,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣58,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊058,講談社,2001,,３０,560,,,,,,,,,,２００１．０４．０３,,False,,,,False,,,1,False,True,False,,
,90002043,1999/01/01,週刊 世界の美術館　５９　／国立西洋美術館【日本】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ59/ｺｸﾘﾂｾｲﾖｳﾋﾞｼﾞｭﾂｶﾝ｢ﾆﾎﾝ｣,,,週刊［世界の美術館］　５９,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣59,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊059,講談社,2001,,３０,560,,,,,,,,,,２００１．０４．１０,,False,,,,False,,,1,False,True,False,,
,90002044,1999/01/01,週刊 世界の美術館　６０　／ウフィツィ美術館Ⅲ【イタリア】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ60/ｳﾌｨﾂｨﾋﾞｼﾞｭﾂｶﾝ3｢ｲﾀﾘｱ｣,,,週刊［世界の美術館］　６０,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣60,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊060,講談社,2001,,３０,560,,,,,,,,,,２００１．０４．１７,,False,,,,False,,,1,False,True,False,,
,90002045,1999/01/01,週刊 世界の美術館　６１　／レンバッハハウス美術館【ドイツ】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ61/ﾚﾝﾊﾞｯﾊﾊｳｽﾋﾞｼﾞｭﾂｶﾝ｢ﾄﾞｲﾂ｣,,,週刊［世界の美術館］　６１,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣61,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊061,講談社,2001,,３０,560,,,,,,,,,,２００１．０４．２４,,False,,,,False,,,1,False,True,False,,
,90002046,1999/01/01,週刊 世界の美術館　６２　／大英博物館Ⅲ【イギリス】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ62/ﾀﾞｲｴｲﾊｸﾌﾞﾂｶﾝ3｢ｲｷﾞﾘｽ｣,,,週刊［世界の美術館］　６２,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣62,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊062,講談社,2001,,３０,560,,,,,,,,,,２００１．０５．０１,,False,,,,False,,,1,False,True,False,,
,90002047,1999/01/01,週刊 世界の美術館　６３　／ポール・ゲティ美術館【アメリカ】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ63/ﾎﾟｰﾙｹﾞﾃｨﾋﾞｼﾞｭﾂｶﾝ｢ｱﾒﾘｶ｣,,,週刊［世界の美術館］　６３,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣63,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊063,講談社,2001,,３０,560,,,,,,,,,,２００１．０５．０８／１５,,False,,,,False,,,1,False,True,False,,
,90002048,1999/01/01,週刊 世界の美術館　６４　／モロー美術館とロダン美術館【フランス】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ64/ﾓﾛｰﾋﾞｼﾞｭﾂｶﾝﾄﾛﾀﾞﾝﾋﾞｼﾞｭﾂｶﾝ｢ﾌﾗﾝｽ｣,,,週刊［世界の美術館］　６４,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣64,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊064,講談社,2001,,３０,560,,,,,,,,,,２００１．０５．２２,,False,,,,False,,,1,False,True,False,,
,90002049,1999/01/01,週刊 世界の美術館　６５　／プラハ国立美術館【チェコ】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ65/ﾌﾟﾗﾊｺｸﾘﾂﾁｪｺﾋﾞｼﾞｭﾂｶﾝ｢ﾁｪｺ｣,,,週刊［世界の美術館］　６５,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣65,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊065,講談社,2001,,３０,560,,,,,,,,,,２００１．０５．２９,,False,,,,False,,,1,False,True,False,,
,90002050,1999/01/01,週刊 世界の美術館　６６　／ホイットニー美術館【アメリカ】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ66/ﾎｲｯﾄﾆｰﾋﾞｼﾞｭﾂｶﾝ｢ｱﾒﾘｶ｣,,,週刊［世界の美術館］　６６,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣66,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊066,講談社,2001,,３０,560,,,,,,,,,,２００１．０６．０５,,False,,,,False,,,1,False,True,False,,
,90002051,1999/01/01,週刊 世界の美術館　６７　／ブレラ美術館【イタリア】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ67/ﾌﾞﾚﾗﾋﾞｼﾞｭﾂｶﾝ｢ｲﾀﾘｱ｣,,,週刊［世界の美術館］　６７,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣67,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊067,講談社,2001,,３０,560,,,,,,,,,,２００１．０６．１２,,False,,,,False,,,1,False,True,False,,
,90002052,1999/01/01,週刊 世界の美術館　６８　／ミロ美術館とダリ美術館【スペイン】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ68/ﾐﾛﾋﾞｼﾞｭﾂｶﾝﾄﾀﾞﾘﾋﾞｼﾞｭﾂｶﾝ｢ｽﾍﾟｲﾝ｣,,,週刊［世界の美術館］　６８,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣68,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊068,講談社,2001,,３０,560,,,,,,,,,,２００１．０６．１９,,False,,,,False,,,1,False,True,False,,
,90002053,1999/01/01,週刊 世界の美術館　６９　／メトロポリタン美術館Ⅲ【アメリカ】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ69/ﾒﾄﾛﾎﾟﾘﾀﾝﾋﾞｼﾞｭﾂｶﾝ3｢ｱﾒﾘｶ｣,,,週刊［世界の美術館］　６９,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣69,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊069,講談社,2001,,３０,560,,,,,,,,,,２００１．０６．２６,,False,,,,False,,,1,False,True,False,,
,90002054,1999/01/01,週刊 世界の美術館　７０　／バーゼル美術館【スイス】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ70/ﾊﾞｰｾﾞﾙﾋﾞｼﾞｭﾂｶﾝ｢ｽｲｽ｣,,,週刊［世界の美術館］　７０,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣70,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊070,講談社,2001,,３０,560,,,,,,,,,,２００１．０７．０３,,False,,,,False,,,1,False,True,False,,
,90002055,1999/01/01,週刊 世界の美術館　７１　／故宮博物院【中国】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ71/ｺｷｭｳﾊｸﾌﾞﾂｲﾝ｢ﾁｭｳｺﾞｸ｣,,,週刊［世界の美術館］　７１,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣71,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊071,講談社,2001,,３０,560,,,,,,,,,,２００１．０７．１０,,False,,,,False,,,1,False,True,False,,
,90002056,1999/01/01,週刊 世界の美術館　７２　／フランクフルト市立美術館【ドイツ】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ72/ﾌﾗﾝｸﾌﾙﾄｼﾘﾂﾋﾞｼﾞｭﾂｶﾝ｢ﾄﾞｲﾂ｣,,,週刊［世界の美術館］　７２,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣72,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊072,講談社,2001,,３０,560,,,,,,,,,,２００１．０７．１７,,False,,,,False,,,1,False,True,False,,
,90002057,1999/01/01,週刊 世界の美術館　７３　／プーシキン美術館【ロシア】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ73/ﾌﾟｰｼｷﾝﾋﾞｼﾞｭﾂｶﾝ｢ﾛｼｱ｣,,,週刊［世界の美術館］　７３,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣73,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊073,講談社,2001,,３０,560,,,,,,,,,,２００１．０７．２４,,False,,,,False,,,1,False,True,False,,
,90002058,1999/01/01,週刊 世界の美術館　７４　／ストックホルム国立美術館【スウェーデン】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ74/ｽﾄｯｸﾎﾙﾑｺｸﾘﾂﾋﾞｼﾞｭﾂｶﾝ｢ｽｳｪｰﾃﾞﾝ｣,,,週刊［世界の美術館］　７４,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣74,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊074,講談社,2001,,３０,560,,,,,,,,,,２００１．０７．３１,,False,,,,False,,,1,False,True,False,,
,90002059,1999/01/01,週刊 世界の美術館　７５　／カポディモンテ美術館【イタリア】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ75/ｶﾎﾟﾃﾞｨﾓﾝﾃﾋﾞｼﾞｭﾂｶﾝ｢ｲﾀﾘｱ｣,,,週刊［世界の美術館］　７５,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣75,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊075,講談社,2001,,３０,560,,,,,,,,,,２００１．０８．０７,,False,,,,False,,,1,False,True,False,,
,90002060,1999/01/01,週刊 世界の美術館　７６　／ヴェルサイユ宮殿美術館【フランス】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ76/ｳﾞｪﾙｻｲﾕｷｭｳﾃﾞﾝﾋﾞｼﾞｭﾂｶﾝ｢ﾌﾗﾝｽ｣,,,週刊［世界の美術館］　７６,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣76,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊076,講談社,2001,,３０,560,,,,,,,,,,２００１．０８．１４,,False,,,,False,,,1,False,True,False,,
,90002061,1999/01/01,週刊 世界の美術館　７７　／ヴィクトリア＆アルバート美術館【イギリス】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ77/ｳﾞｨｸﾄﾘｱ&ｱﾙﾊﾞｰﾄﾋﾞｼﾞｭﾂｶﾝ｢ｲｷﾞﾘｽ｣,,,週刊［世界の美術館］　７７,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣77,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊077,講談社,2001,,３０,560,,,,,,,,,,２００１．０８．２１／２８,,False,,,,False,,,1,False,True,False,,
,90002062,1999/01/01,週刊 世界の美術館　７８　／リスボン国立古美術館とグルベンキアン美術館【ポルトガル】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ78/ﾘｽﾎﾞﾝｺｸﾘﾂｺﾋﾞｼﾞｭﾂｶﾝﾄｸﾞﾙﾍﾞﾝｷｱﾝﾋﾞｼﾞｭﾂｶﾝ｢ﾎﾟﾙﾄｶﾞﾙ｣,,,週刊［世界の美術館］　７８,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣78,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊078,講談社,2001,,３０,560,,,,,,,,,,２００１．０９．０４,,False,,,,False,,,1,False,True,False,,
,90002063,1999/01/01,週刊 世界の美術館　７９　／大原美術館【日本】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ79/ｵｵﾊﾗﾋﾞｼﾞｭﾂｶﾝ｢ﾆﾎﾝ｣,,,週刊［世界の美術館］　７９,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣79,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊079,講談社,2001,,３０,560,,,,,,,,,,２００１．０９．１１,,False,,,,False,,,1,False,True,False,,
,90002064,1999/01/01,週刊 世界の美術館　８０　／国立故宮博物院【台湾】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ80/ｺｸﾘﾂｺｷｭｳﾊｸﾌﾞﾂｲﾝ｢ﾀｲﾜﾝ｣,,,週刊［世界の美術館］　８０,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣80,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊080,講談社,2001,,３０,560,,,,,,,,,,２００１．０９．１８,,False,,,,False,,,1,False,True,False,,
,90002065,1999/01/01,週刊 世界の美術館　８１　／フリック・コレクション【アメリカ】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ81/ﾌﾘｯｸｺﾚｸｼｮﾝ｢ｱﾒﾘｶ｣,,,週刊［世界の美術館］　８１,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣81,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊081,講談社,2001,,３０,560,,,,,,,,,,２００１．０９．２５,,False,,,,False,,,1,False,True,False,,
,90002066,1999/01/01,週刊 世界の美術館　８２　／リヨン美術館【フランス】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ82/ﾘﾖﾝﾋﾞｼﾞｭﾂｶﾝ｢ﾌﾗﾝｽ｣,,,週刊［世界の美術館］　８２,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣82,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊082,講談社,2001,,３０,560,,,,,,,,,,２００１．１０．０２,,False,,,,False,,,1,False,True,False,,
,90002067,1999/01/01,週刊 世界の美術館　８３　／ボストン美術館Ⅱ【アメリカ】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ83/ﾎﾞｽﾄﾝﾋﾞｼﾞｭﾂｶﾝ2｢ｱﾒﾘｶ｣,,,週刊［世界の美術館］　８３,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣83,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊083,講談社,2001,,３０,560,,,,,,,,,,２００１．１０．０９,,False,,,,False,,,1,False,True,False,,
,90002068,1999/01/01,週刊 世界の美術館　８４　／チューリヒ市立美術館とビュールレ美術館【スイス】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ84/ﾁｭｰﾘﾋｼﾘﾂﾄﾋﾞｭｰﾙﾚﾋﾞｼﾞｭﾂｶﾝﾋﾞｼﾞｭﾂｶﾝ｢ｽｲｽ｣,,,週刊［世界の美術館］　８４,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣84,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊084,講談社,2001,,３０,560,,,,,,,,,,２００１．１０．１６,,False,,,,False,,,1,False,True,False,,
,90002069,1999/01/01,週刊 世界の美術館　８５　／アテネ国立博物館【ギリシア】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ85/ｱﾃﾈｺｸﾘﾂﾊｸﾌﾞﾂｶﾝ｢ｷﾞﾘｼｱ｣,,,週刊［世界の美術館］　８５,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣85,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊085,講談社,2001,,３０,560,,,,,,,,,,２００１．１０．２３,,False,,,,False,,,1,False,True,False,,
,90002070,1999/01/01,週刊 世界の美術館　８６　／東京国立博物館【日本】,ｼｭｳｶﾝｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ86/ﾄｳｷｮｳｺｸﾘﾂﾊｸﾌﾞﾂｶﾝ｢ﾆﾎﾝ｣,,,週刊［世界の美術館］　８６,ｼｭｳｶﾝ｢ｾｶｲﾉﾋﾞｼﾞｭﾂｶﾝ｣86,講談社,ｺｳﾀﾞﾝｼｬ,,051,ｾ,週刊086,講談社,2001,,３０,560,,,,,,,,,,２００１．１０．３０,,False,,,,False,,,1,False,True,False,,
