ISBN,登録番号,受入日,書名,書名かな,副書名,副書名かな,叢書名等,叢書名等かな,著者名,著者名かな,媒体種別,分類記号,図書記号,巻冊記号,出版社,版年,頁数,判型,本体価格,TRCMARCNO,内容紹介,件名,財源,受入先,価格,保管場所,別置記号,備考,付記事項,注記,除籍フラグ,除籍年月日,除籍番号,除籍理由,不明図書フラグ,不明日,不明理由,未点検回数,帯出禁止フラグ,バーコード印刷済フラグ,背ラベル印刷済フラグ,任意項目
,45077,2011/02/13,カラー図解でわかるブラックホール宇宙,ｶﾗｰｽﾞｶｲﾃﾞﾜｶﾙﾌﾞﾗｯｸﾎｰﾙｳﾁｭｳ,,,サイエンス・アイ新書　１２５,,福江　純,ﾌｸｴｼﾞｭﾝ,,443.5,ﾌｼﾞ,,ソフトバンク　クリエイティブ,2009,238,18,1000,,ＳＦ映画やＳＦアニメ、ＳＦ小説などにかならずといっていいほど登場するもっとも有名な天体現象、それがブラックホールである。しかしその研究が進むにつれ、一般的に漫然と想像されている“ブラックホールの常識”が、いまや常識でなくなってきている。そこで本書では、ブラックホールに関するさまざまな誤解を解き、正しい理解を普及していく。第１章　常識篇：ブラックホールの非常識第２章　時空篇：光速現象とスターボウ第３章　重力篇：光線の曲がりとブラックホール時空第４章　黒洞篇：ブラックホールとワ,ブラック・ホール∥ブラックホール      →: 上位語: 天体∥テンタイ      →: 関連語: 準星∥ジュンセイ      →: 関連語: 降着円盤∥コウチャクエンバン  ,図書費,可児・正文館,,新書書架,,,２０１１．０１．２７,,False,,,,False,,,,False,True,False,,
,45078,2011/02/13,イージス艦はなぜ最強の盾といわれるのか／圧倒的な防空能力をもつ戦闘艦の秘密,ｲｰｼﾞｽｶﾝﾊﾅｾﾞｻｲｷｮｳﾉﾀﾃﾄｲﾜﾚﾙﾉｶ/ｱｯﾄｳﾃｷﾅﾎﾞｳｸｳﾉｳﾘｮｸｦﾓﾂｾﾝﾄｳｶﾝﾉﾋﾐﾂ,,,サイエンス・アイ新書　１２６,,柿谷　哲也,ｶｷﾀﾆﾃﾂﾔ,,556.9,ｶﾃ,,ソフトバンク　クリエイティブ,2009,206,18,1000,,イージス艦は高度な防空能力をもつ戦闘艦です。搭載するイージス・システムは、約５００ｋｍ離れた１５４の目標を、同時に探知・処理・追跡でき、そのうち１５～１８の目標に対して同時に対空ミサイルを撃てるとされています。アメリカはイージス艦を７７隻もっており、日本も６隻もっています。本書では、ハイテク満載のイージス艦の秘密を、カラー写真と図解で解説していきます。第１章　イージス艦とはなにか？第２章　イージス艦に搭載される兵器第３章　イージス艦の戦い方第４章　イージス艦の艦内はどう,軍艦∥グンカン      →: 上位語: 船舶∥センパク      →: 下位語: 戦艦∥センカン      →: 下位語: 駆逐艦∥クチクカン      →: 下位語: 航空母艦∥コウクウボカン      →: 下位語: 巡洋艦∥ジュンヨウカン      →: 下位語: 水雷艇∥スイライテイ      →: 下位語: 潜水艦∥センスイカン      →: 関連語: 装甲板∥ソウコウバン      →: 関連語: 海軍∥カイグン  ,図書費,可児・正文館,,新書書架,,,２０１１．０１．２７,,False,,,,False,,,,False,True,False,,
,45079,2011/02/13,海に生きるものたちの掟／食うか食われるか、命を受け継ぐ食物連鎖の秘密,ｳﾐﾆｲｷﾙﾓﾉﾀﾁﾉｵｷﾃ/ｸｳｶｸﾜﾚﾙｶ､ｲﾉﾁｦｳｹﾂｸﾞｼｮｸﾓﾂﾚﾝｻﾉﾋﾐﾂ,,,サイエンス・アイ新書　１２７,,窪寺　恒己,ｸﾎﾞﾃﾞﾗﾂﾈﾐ,,468.8,ｸﾂ,,ソフトバンク　クリエイティブ,2009,206,18,1000,,４６８．８／６６３．６／地球表面の７割を占める海洋には、巨大なクジラ類から極小のプランクトンまで多種多様な生きものが、「食うか食われるか」の日々をおくっています。本書は、国立科学博物館の研究員が各々の専門の見地から海生動物たちの生き様をトピック中心にまとめたものです。食べるための工夫と、食べられないための工夫とは？想像もしない食物連鎖の秘密が明かされます。第１章　太陽エネルギーをつかまえる第２章　海のベジタリアン第３章　海水はおいしいスープ第４章　海の底は食べ物の宝庫第,海洋生物∥カイヨウセイブツ      →: 上位語: 水生生物∥スイセイセイブツ      →: 上位語: 塩生生物∥エンセイセイブツ      →: 下位語: 海浜生物∥カイヒン セイブツ      →: 下位語: 海藻∥カイソウ      →: 下位語: 海洋動物∥カイヨウドウブツ      →: 下位語: 海洋微生物∥カイヨウビセイブツ      →: 関連語: 海洋生物学∥カイヨウセイブツガク      →: 関連語: 海洋∥カイヨウ  ,図書費,可児・正文館,,新書書架,,,２０１１．０１．２７,,False,,,,False,,,1,False,True,False,,
,45080,2011/02/13,血液のふしぎ,ｹﾂｴｷﾉﾌｼｷﾞ,,,サイエンス・アイ新書　１２９,,,,,491.32,ﾅﾉ,,ソフトバンク　クリエイティブ,2009,206,18,1000,,血液型別占いに医学的根拠はある？血液検査でどんな病気がわかるの？ドロドロ・サラサラの定義は正しい？イヌやネコにも血液型はあるの？自分の血を使う輸血ってどんなもの？―など、血液の基礎知識から最新の健康診断事情まで、血液や健康診断のエキスパートである著者が、わかりやすく楽しく解説します。これでもう、毎年の定期健康診断もメタボリック健診もこわくない。第１章　血液検査でわかる病気と病気予備軍第２章　ドロドロ血液・サラサラ血液の定義と老化判定第３章　血液型のウソ・ホント第４章　血液ができ,血液∥ケツエキ      →: 上位語: 体液∥タイエキ      →: 下位語: 赤血球∥セッケッキュウ      →: 下位語: 白血球∥ハッケッキュウ      →: 下位語: 血小板∥ケッショウバン      →: 関連語: 血液凝固∥ケツエキギョウコ      →: 関連語: 血管∥ケッカン      →: 関連語: 血液型∥ケツエキガタ      →: 関連語: 血液検査∥ケツエキケンサ      →: 関連語: 輸血∥ユケツ      →: 関連語: ,図書費,可児・正文館,,新書書架,,,２０１１．０１．２７,,False,,,,False,,,,False,True,False,,
,45081,2011/02/13,ここまでわかった新・太陽系,ｺｺﾏﾃﾞﾜｶｯﾀｼﾝﾀｲﾖｳｹｲ,,,サイエンス・アイ新書　１３１,,井田　茂／中本　泰史,ｲﾀﾞｼｹﾞﾙ/ﾅｶﾓﾄﾀｲｼ,,444,ｲｼ,,ソフトバンク　クリエイティブ,2009,286,18,1000,,地球を含め太陽系に属する天体は、惑星も衛星も彗星もそれ以外も、どれもが太陽を回ることで存在し続けています。しかも、同じ時期に同じ素材からつくられた仲間だったのです。最新の観測技術と惑星形成理論を駆使して描きだされた太陽系は、あなたの常識をくつがえすほどの新事実で満たされています。太陽系外の惑星発見の方法や経緯を含めて、最新の惑星科学の基礎から最前線までを、まるごと解説します。第１章　惑星、太陽系、宇宙第２章　惑星の調べ方―どうやって調べるか第３章　惑星系中心星としての太陽,太陽系∥タイヨウケイ      →: 下位語: 太陽∥タイヨウ      →: 下位語: 惑星∥ワクセイ      →: 下位語: 衛星∥エイセイ      →: 下位語: 小惑星∥ショウワクセイ      →: 下位語: 彗星∥スイセイ      →: 下位語: 冥王星∥メイオウセイ  ,図書費,可児・正文館,,新書書架,,,２０１１．０１．２７,,False,,,,False,,,,False,True,False,,
,45082,2011/02/13,不可思議現象の科学,ﾌｶｼｷﾞｹﾞﾝｼｮｳﾉｶｶﾞｸ,,,サイエンス・アイ新書　１３２,,久我　羅内,ｸｶﾞﾗﾅｲ,,404,ｸﾗ,,ソフトバンク　クリエイティブ,2009,206,18,1000,,常識では考えられない現象、いわゆる不可思議現象については、これまで幾度となくテレビや新聞、雑誌などのメディアで報じられてきた。しかしその後、科学的な検証がされた結果、そのほとんどは自然や人間の脳と心が生みだした現象にすぎないことが、現在では明らかになっている。そこで本書ではさまざまな科学的検証をベースに、不可思議現象の真実に迫っていく。第１章　心霊現象を解明せよ！第２章　ＵＦＯとエイリアンの真実とは？第３章　超能力の正体を追え！第４章　虫の知らせと第六感とは？第５章　生,科学∥カガク      →: 下位語: 科学論∥カガクロン      →: 下位語: 自然科学と人文科学∥シゼンカガクトジンブンカガク      →: 下位語: 科学と文化∥カガクトブンカ      →: 下位語: 科学と社会∥カガクトシャカイ      →: 下位語: 宗教と科学∥シュウキョウトカガク      →: 下位語: 文学と科学∥ブンガクトカガク      →: 下位語: 芸術と科学∥ゲイジュツトカガク      →: 下位語: 科学と政治∥カガクトセイジ  
,45083,2011/02/13,花のふしぎ１００,ﾊﾅﾉﾌｼｷﾞ100,,,サイエンス・アイ新書　１３３,,田中　修,ﾀﾅｶｵｻﾑ,,470.4,ﾀｵ,,ソフトバンク　クリエイティブ,2009,222,18,1000,,ガーデニングや生け花など、花を愛で、楽しむ心を日本人はもち続けてきました。花は、その美しさばかりが強調されますが、植物にとってはタネをつくるための大切な器官でもあります。本書は、ネット上での一般アンケートに加え、小中学生から集めた花についての疑問を厳選し、植物生理学者の著者がやさしく答えます。花がもつふしぎなしくみとその働きを、楽しめます。第１章　花々の話題　回廊を楽しむ第２章　花々のゆたかな個性に出会う第３章　ひと花咲かせたあとの大仕事第４章　花々の装い第５章　仲,花∥ハナ      →: 上位語: 種子植物∥シュシショクブツ      →: 上位語: 生殖器∥セイショクキ      →: 下位語: 葯∥ヤク      →: 下位語: 国花∥コッカ      →: 下位語: 県花∥ケンカ      →: 関連語: 造花∥ゾウカ      →: 関連語: 押し花∥オシバナ      →: 関連語: ドライフラワー      →: 関連語: 開花∥カイカ      →: 関連語: 花序∥カジョ      →: 関連語: 芽∥メ,図書費,可児・正文館,,新書書架,,,２０１１．０１．２７,,False,,,,False,,,1,False,True,False,,
,45084,2011/02/13,ボーイング７８７はいかにつくられたか,ﾎﾞｰｲﾝｸﾞ787ﾊｲｶﾆﾂｸﾗﾚﾀｶ,,,サイエンス・アイ新書　１３４,,青木　謙知,ｱｵｷﾖｼﾄﾓ,,538.09,ｱﾖ,,ソフトバンク　クリエイティブ,2009,222,18,1000,,世界の旅客機市場の半分を握る航空・宇宙産業の雄ボーイング社。本書はこのボーイング社の全貌を、旅客機を主体にして紹介していく。初代航空機モデル１から最新の旅客機７８７まで、どのような経緯で開発・製造されてきたか、ボーイング社に吸収されたメーカーなど、その歴史と現在を知ることができる。序章　ボーイング７８７が空を飛ぶ日第１章　今日のボーイングと旅客機第２章　ボーイングの創設と初期の航空機第３章　大戦間の発展と第二次世界大戦第４章　プロペラからジェットへ…第５章　宇宙へ向,,図書費,可児・正文館,,新書書架,,,２０１１．０１．２７,,False,,,,False,,,,False,True,False,,
,45085,2011/02/13,マンガでわかる有機化学,ﾏﾝｶﾞﾃﾞﾜｶﾙﾕｳｷｶｶﾞｸ,,,サイエンス・アイ新書　１３６,,齋藤　勝裕,ｻｲﾄｳｶﾂﾋﾛ,,437,ｻｶ,,ソフトバンク　クリエイティブ,2009,222,18,1000,,「有機化学は暗記だ」といわれます。ウソです。暗記など必要ありません。基礎がわかれば、あとはそれを用いてそういった意味で、有機化学は数学と似ています。さらに有機化学のすばらしいところは、化学式のビジュアル表現が重要な学問であるということです。本書を手にとって気楽にマンガを読んでいるうちに、いつのまにか有機化学の基礎がしっかりと身についてしまうはず。第１章　原子構造と化学結合第２章　有機物の結合と構造第３章　有機物の種類と性質第４章　基礎的な反応第５章　応用的な,有機化学∥ユウキカガク      →: 上位語: 化学∥カガク      →: 下位語: 天然物化学∥テンネンブツカガク      →: 関連語: 有機分析∥ユウキブンセキ      →: 関連語: 有機化合物∥ユウキカゴウブツ  ,図書費,可児・正文館,,新書書架,,,２０１１．０１．２７,,False,,,,False,,,,False,True,False,,
,45086,2011/02/13,ＡＨ－６４アパッチはなぜ最強といわれるのか,ｱﾊﾟｯﾁﾊﾅｾﾞｻｲｷｮｳﾄｲﾜﾚﾙﾉｶ,,,サイエンス・アイ新書　１４２,,坪田　敦史,ﾂﾎﾞﾀｱﾂｼ,,538.7,ﾂｱ,,ソフトバンク　クリエイティブ,2009,206,18,1000,,世界最強の戦闘ヘリコプターといわれるのが「ＡＨ‐６４アパッチ」です。なかでも「ロングボウ・レーダー」を搭載したＡＨ‐６４Ｄは、全天候で索敵と目標識別が可能で、約８ｋｍ以内にいる複数の移動目標を捕捉・追跡できます。本書では、空対地ミサイル「ヘルファイア」、７０ｍｍロケット弾ポッド、３０ｍｍ機関砲といった武装や、１２．７ｍｍ弾に耐えられる装甲をもつＡＨ‐６４アパッチを徹底解説していきます。第１章　ＡＨ‐６４アパッチとはなにか第２章　ＡＨ‐６４の兵器システム第３章　ＡＨ‐６４の構造と,軍用機∥グンヨウキ      →: 上位語: 航空機∥コウクウキ      →: 下位語: 偵察機∥テイサツキ      →: 下位語: 戦闘機∥セントウキ      →: 下位語: 爆撃機∥バクゲキキ      →: 関連語: 空軍∥クウグン  ヘリコプタ      →: 上位語: 航空機∥コウクウキ      →: 下位語: ドクターヘリ      →: 関連語: 回転翼∥カイテンヨク  ,図書費,可児・正文館,,新書書架,,,２０１１．０１．２７,,False,,,,False,,,,False,True,False,,
,45087,2011/02/13,理科力をきたえるＱ＆Ａ,ﾘｶﾘｮｸｦｷﾀｴﾙQ&ｱ,,,サイエンス・アイ新書　１４６,,佐藤　勝昭,ｻﾄｳｶﾂｱｷ,,400,ｻｶ,,ソフトバンク　クリエイティブ,2010,222,18,1000,,子どもはたくさんの「なぜ？」をもっています。あなたは、その問いにきちんと答えてあげられますか？本書は、子どもの「なぜ？」にきちんと答えるための「理科力」をつけてもらおうとする本です。キッチンで生まれる「なぜ？」、金属や磁石や電気や光のふしぎを知ることは、子どもばかりか、あなたの好奇心も満たすことになるでしょう。いまさら他人には聞きにくい基本的ななぜ？にも、自筆イラストでやさしく答えました。第１章　キッチンのふしぎ第２章　金属のふしぎ第３章　磁気のふしぎ第４章　光と色のふ,科学∥カガク      →: 下位語: 科学論∥カガクロン      →: 下位語: 自然科学と人文科学∥シゼンカガクトジンブンカガク      →: 下位語: 科学と文化∥カガクトブンカ      →: 下位語: 科学と社会∥カガクトシャカイ      →: 下位語: 宗教と科学∥シュウキョウトカガク      →: 下位語: 文学と科学∥ブンガクトカガク      →: 下位語: 芸術と科学∥ゲイジュツトカガク      →: 下位語: 科学と政治∥カガクトセイジ  
,45088,2011/02/13,ビックリするほど素粒子がわかる本,ﾋﾞｯｸﾘｽﾙﾎﾄﾞｿﾘｭｳｼｶﾞﾜｶﾙﾎﾝ,,,サイエンス・アイ新書　１４７,,江尻　宏泰,ｴｼﾞﾘﾋﾛﾔｽ,,429.6,ｴﾋ,,ソフトバンク　クリエイティブ,2009,214,18,1000,,２０世紀、科学技術の進歩により、クォークとニュートリノという物質を構成している基本の要素、物の成り立ちの素粒子が判明した。ただ素粒子の本質を理解するのは、物理好きであっても、かなり難しいはず。そこで本書は、数式を使わず、絵と言葉でその本質がわかるようにまとめあげた。数ある素粒子本の入門的な位置づけをめざした本書で、ぜひ素粒子の扉を開いてほしい。第１章　物質の成り立ちと基本要素第２章　原子核の成り立ち第３章　巨大なエネルギーの放射線と原子力第４章　超々微小なフェムトの世界,素粒子∥ソリュウシ      →: 下位語: クォーク      →: 下位語: 陽子∥ヨウシ      →: 下位語: 中性子∥チュウセイシ      →: 下位語: 電子∥デンシ      →: 下位語: 陽電子∥ヨウデンシ      →: 下位語: 中間子∥チュウカンシ      →: 下位語: ニュートリノ      →: 下位語: 光子∥コウシ      →: 関連語: 泡箱∥アワバコ      →: 関連語: 量子ビーム∥リョウシビーム      →,図書費,可児・正文館,,新書書架,,,２０１１．０１．２７,,False,,,,False,,,,False,True,False,,
,45089,2011/02/13,論理的に話す技術,ﾛﾝﾘﾃｷﾆﾊﾅｽｷﾞｼﾞｭﾂ,,,サイエンス・アイ新書　１５５,,山本　昭生．著／福田　健．監修,ﾔﾏﾓﾄｱｷｵ.ﾁｮ/ﾌｸﾀﾞﾀｹｼ.ｶﾝｼｭｳ,,809.2,ﾔｱ,,ソフトバンク　クリエイティブ,2010,206,18,1000,,どんな人でも、論理的でわかりやすい話し方ができるようになる方法を、楽しいイラストと図解で説明していく。第１章　「論理的な話し方」はわかりやすい話し方第２章　話し方の基本を身につけよう第３章　わかりやすい話し方の基本テクニック第４章　わかりやすい話し方の応用テクニック第５章　説得力のある話し方の技術第６章　コミュニケーション力を高める「聞く技術」著者紹介山本昭生［ヤマモトアキオ］国立・電気通信大学通信機械工学科卒業後、総合電機メーカーに入社。その間に、話し方研,,図書費,可児・正文館,,新書書架,,,２０１１．０１．２７,,False,,,,False,,,1,False,True,False,,
,45090,2011/02/13,アレルギーのふしぎ,ｱﾚﾙｷﾞｰﾉﾌｼｷﾞ,,,サイエンス・アイ新書　１５６,,永倉　俊和,ﾅｶﾞｸﾗﾄｼｶｽﾞ,,493.14,ﾅﾄ,,ソフトバンク　クリエイティブ,2010,204,18,1000,,花粉症からアトピーまで、アレルギーの基本的なしくみや、さまざまな原因と最新の治療法まで、幅広く紹介。第１章　現代アレルギー事情第２章　免疫反応とアレルギーのしくみ第３章　さまざまなアレルギー疾患第４章　アレルギー治療の最新事情第５章　アレルギーについて考える第６章　アレルギーＱ＆Ａ著者紹介永倉俊和［ナガクラトシカズ］１９７３年東京慈恵会医科大学医学部卒業。その後国立小児病院アレルギー科医員となる。ロンドン大学留学ののち、国立小児医療研究センターアレルギー室長,アレルギー      →: 下位語: アナフィラキシー      →: 下位語: 鼻アレルギー∥ハナアレルギー      →: 下位語: 食物アレルギー∥ショクモツアレルギー      →: 関連語: 抗原・抗体∥コウゲンコウタイ      →: 関連語: アレルギー性皮膚疾患∥アレルギーセイヒフシッカン      →: 関連語: 抗アレルギー剤∥コウアレルギーザイ      →: 関連語: ヒスタミン      →: 関連語: ロイコトリエン  ,図書費,可児・正文館,,新書書架,,,２０１１．０１．２７,,False,,,,False,,,,False,True,False,,
,45091,2011/02/13,科学でわかる男と女の心と脳,ｶｶﾞｸﾃﾞﾜｶﾙｵﾄｺﾄｵﾝﾅﾉｺｺﾛﾄﾉｳ,,,サイエンス・アイ新書　１５７,,麻生　一枝,ｱｿｳｶｽﾞｴ,,491.35,ｱｶ,,ソフトバンク　クリエイティブ,2010,206,18,1000,,男はなぜ若い子を好むのでしょうか？女はなぜ金持ちを好むのでしょうか？本書は、ふだん聞けない性の科学を明らかにしました。男女の恋の駆け引き、セックス、浮気…に隠された性の裏側を、進化論という視点で解説。第１章　恋のはじまり―男が望むもの・女が望むもの（男と女の違いは平均の違い；オスとメスの定義　ほか）第２章　恋のかけひき―パートナーを獲得し、つなぎとめる（なぜ男は女より地位や収入にこだわり、それを誇示するのか？；なぜ女は男より見た目を飾ろうとするのか？　ほか）第３章　恋の悲劇―性と犯,性∥セイ      →: 下位語: 宗教と性∥シュウキョウトセイ      →: 下位語: 性(生物)∥セイ(セイブツ)      →: 関連語: 性問題∥セイモンダイ      →: 関連語: 性教育∥セイキョウイク      →: 関連語: 性風俗∥セイフウゾク      →: 関連語: 性欲∥セイヨク      →: 関連語: 性衛生∥セイエイセイ  ,図書費,可児・正文館,,新書書架,,,２０１１．０１．２７,,False,,,,False,,,,False,True,False,,
,45092,2011/02/13,身体に必要なミネラルの基礎知識,ｼﾝﾀｲﾆﾋﾂﾖｳﾅﾐﾈﾗﾙﾉｷｿﾁｼｷ,,,サイエンス・アイ新書　１５８,,野口　哲典,ﾉｸﾞﾁﾃﾂﾉﾘ,,498.55,ﾉﾃ,,ソフトバンク　クリエイティブ,2010,214,18,1000,,人間の身体は約６０兆個の細胞が集まってでき、その成分は水、タンパク質、脂質、炭水化物、そして無機質（ミネラル）。本書はこのなかのミネラルが、健康維持や病気予防などにどれだけ重要な役割を担っているのかを解説。カルシウム、リン・ナトリウム、カリウム、鉄、亜鉛、銅、マンガン、ヨウ素、セレン、モリブデン、コバルトなどなど。知識をしっかり身につけたい方に最適。第１章　ミネラルは身体にとって必要な成分（ヒトの身体を構成する成分；身体を構成する元素　ほか）第２章　各種ミネラルの基礎知識と役割,ミネラル(栄養)∥ミネラル(エイヨウ)      →: 上位語: 栄養∥エイヨウ      →: 下位語: 微量養素∥ビリョウヨウソ      →: 関連語: 栄養塩∥エイヨウエン      →: 関連語: 金属と生体∥キンゾクトセイタイ  金属と生体∥キンゾクトセイタイ      →: 上位語: 金属∥キンゾク      →: 上位語: 人体∥ジンタイ      →: 下位語: 金属と微生物∥キンゾクトビセイブツ      →: 関連語: 金属蛋白質∥キンゾクタンパク,図書費,可児・正文館,,新書書架,,,２０１１．０１．２７,,False,,,,False,,,,False,True,False,,
,45093,2011/02/13,ガラパゴスのふしぎ,ｶﾞﾗﾊﾟｺﾞｽﾉﾌｼｷﾞ,,,サイエンス・アイ新書　１５９,,ＮＰＯ法人日本ガラパゴスの会,ﾎｳｼﾞﾝﾆﾎﾝｶﾞﾗﾊﾟｺﾞｽﾉｶｲ,,462.61,ｶﾞ,,ソフトバンク　クリエイティブ,2010,238,18,1000,,ユニークな生態系はどうやって誕生し、生物はどのように進化したのか、世界遺産第１号に選ばれた理由は？ゾウガメの受難と近年の外来種問題など―ガラパゴス諸島に関する第一線の専門家集団が、ガラパゴスの過去、現在、未来への展望を語る。１　進化論とガラパゴス（青年ダーウィン、ビーグル号に乗る；ダーウィンが見たガラパゴス　進化論を予感させた動植物　ほか）２　ユニークな生態系（ガラパゴスって、どんなところ？；ガラパゴス諸島は溶岩でできている　ほか）３　不思議な生き物たち（生物はどこから、どうやってガラ,生物 -- エクアドル∥セイブツ -- エクアドル  ガラパゴス群島∥Galapagos グントウ = ガラパゴス グントウ  ,図書費,可児・正文館,,新書書架,,,２０１１．０１．２７,,False,,,,False,,,,False,True,False,,
,45094,2011/02/13,ビックリするほど役立つ！！　理工系のフリーソフト５０,ﾋﾞｯｸﾘｽﾙﾎﾄﾞﾔｸﾀﾞﾂ!!ﾘｺｳｹｲﾉﾌﾘｰｿﾌﾄ50,,,サイエンス・アイ新書　１６０,,大崎　誠／林　利明／小原　裕太／金子　雄太,ｵｵｻｷﾏｺﾄ/ﾊﾔｼﾄｼｱｷ/ｵﾊﾗﾕｳﾀ/ｶﾈｺﾕｳﾀ,,007.63,ｵﾏ,,ソフトバンク　クリエイティブ,2010,206,18,1000,,論文やレポートを作成しているとき、「こんなソフトがあればいいのに」と思ったことはないだろうか。そこで本書は、理工系の大学生や理工系大学への進学を考えている高校生、会社で研究開発などの業務に携わっている社会人の方々に、使いこなすとすごく役立つフリーソフトを５０本紹介する。ＷｉｎｄｏｗｓからＭａｃ、Ｌｉｎｕｘ、そしてｉＰｈｏｎｅアプリまでそろえた。第１章　理工系ならではの悩みとは？第２章　こんなに役立つフリーソフト　論文・レポート作成編（Ｌｈａｐｌｕｓ；ＴｅｒａＰａｄ；ｍｉ　ほか）,ソフトウェア      →: 下位語: エミュレーター      →: 下位語: オペレーティングシステム      →: 下位語: デバイスドライバ      →: 下位語: ファイル交換ソフト∥ファイルコウカンソフト      →: 下位語: ウェブアプリケーション      →: 下位語: Webブラウザ∥Webブラウザ = ウェブブラウザ      →: 下位語: コンピュータウイルス      →: 下位語: スパイウェア      →: 下位語: グループウ,図書費,可児・正文館,,新書書架,,,２０１１．０１．２７,,False,,,,False,,,,False,True,False,,
,45095,2011/02/13,みんなが知りたい地下の秘密,ﾐﾝﾅｶﾞｼﾘﾀｲﾁｶﾉﾋﾐﾂ,,,サイエンス・アイ新書　１６１,,地下空間普及研究会,ﾁｶｸｳｶﾝﾌｷｭｳｹﾝｷｭｳｶｲ,,510,ﾁ,,ソフトバンク　クリエイティブ,2010,222,18,1000,,ふだんなにげなく使っている地下鉄やトンネルがどのようにつくられているかご存じですか？日本の国土は、山林が多く平野が少ないという特徴があります。そのため、日本は過密し続ける大都市の地下をじょうずに使っています。地下を開発する最新技術、なじみ深い地下鉄やトンネルから、めずらしい国内、海外の地下施設まで徹底解説します。第１章　昔から使われてきた地下の秘密第２章　地下の基本と特徴を知る第３章　地下を開発する最新技術の秘密第４章　身近な地下の意外な秘密第５章　驚きの使われ方をする,地下構造物∥チカコウゾウブツ      →: 下位語: 地下街∥チカガイ      →: 下位語: 地下室∥チカシツ      →: 下位語: 地下鉄道∥チカテツドウ      →: 下位語: 共同溝∥キョウドウコウ      →: 関連語: 地下工事∥チカコウジ      →: 関連語: 建築構造∥ケンチクコウゾウ  ,図書費,可児・正文館,,新書書架,,,２０１１．０１．２７,,False,,,,False,,,,False,True,False,,
,45096,2011/02/13,アインシュタインと猿／パズルでのぞく物理の世界,ｱｲﾝｼｭﾀｲﾝﾄｻﾙ/ﾊﾟｽﾞﾙﾃﾞﾉｿﾞｸﾌﾞﾂﾘﾉｾｶｲ,,,サイエンス・アイ新書　１６５,,竹内　薫／原田　章夫,ﾀｹｳﾁｶｵﾙ/ﾊﾗﾀﾞｱｷｵ,,420.49,ﾀｶ,,ソフトバンク　クリエイティブ,2010,206,18,1000,,「学校の物理」しか知らない人たちへ、この世の不思議を解き明かそうとする「ワクワクどきどきした冒険の世界」、すなわち「生きている物理」の世界をお届けしようと竹内氏が筆をとったのが、１９８９年春のこと。それから２０年以上の歳月を経て、ついに待望の復刊！！「竹内流の考え方」の原点はどのようなものだったのか？叔父の絶妙なツッコミで得られる効果とは？物理好きなら見逃せない一冊。海岸線の長さ―数学アインシュタインと猿―相対論８０日間世界一周―力学ガリレオとピサの斜塔―素粒子・力学２と３,,図書費,可児・正文館,,新書書架,,,２０１１．０１．２７,,False,,,,False,,,,False,True,False,,
,45097,2011/02/13,ミツバチは本当に消えたか？,ﾐﾂﾊﾞﾁﾊﾎﾝﾄｳﾆｷｴﾀｶ?,,,サイエンス・アイ新書　１６６,,越中　矢住子,ｺｼﾅｶﾔｽｺ,,646.9,ｺﾔ,,ソフトバンク　クリエイティブ,2010,222,18,1000,,２００９年春に、ミツバチが大量に失踪しているという報道が相次いだ。これは２００６年に米国で発生した「蜂群崩壊性症候群（ＣＣＤ）」と同じではないかという説がまことしやかにささやかれているが、はたしてそうだろうか？本書では、現在日本で憂慮されているミツバチの減少問題について、女王蜂の輸入規制から病気、寄生虫、農薬の問題まで、幅広くその原因を検証していく。第１章　日本のミツバチ不足を取り巻く状況（ハチはどこへ行ったか？；農水省の対応―重なる要因（２００７年秋～２００９年５月）　ほか）第２章　,蜜蜂∥ミツバチ      →: 上位語: 蜂∥ハチ      →: 関連語: ローヤルゼリー      →: 関連語: 蜂蜜∥ハチミツ      →: 関連語: 養蜂∥ヨウホウ  養蜂∥ヨウホウ      →: 上位語: 畜産業∥チクサンギョウ      →: 関連語: 蜜蜂∥ミツバチ      →: 関連語: 蜜源植物∥ミツゲンショクブツ,図書費,可児・正文館,,新書書架,,,２０１１．０１．２７,,False,,,,False,,,,False,True,False,,
,45098,2011/02/13,水と体の健康学,ﾐｽﾞﾄｶﾗﾀﾞﾉｹﾝｺｳｶﾞｸ,,,サイエンス・アイ新書　１６７,,藤田　紘一郎,ﾌｼﾞﾀｺｳｲﾁﾛｳ,,498.3,ﾌｺ,,ソフトバンク　クリエイティブ,2010,206,18,1000,,“おいしい”と思う水こそ、健康によい水である―水と健康の探求者として名高い藤田紘一郎博士が、水に秘められたパワー、そして体にとってよい水・わるい水の定義から、健康増進に効果的な水の飲み方まで、あらゆる知識とノウハウを惜しみなく伝授します。ダイエットから心筋梗塞・脳梗塞の予防、お酒の供から禁煙法まで、水の超・活用法満載。第１章　水はいのち第２章　水の超能力第３章　体にいい水を求めて第４章　水の効果的な飲み方第５章　安全でなくなった日本の水道水第６章　正しい水の選び方ガイド,,図書費,可児・正文館,,新書書架,,,２０１１．０１．２７,,False,,,,False,,,,False,True,False,,
